"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"23188",28,2,"disamb","fp",63,"disamb fp",3,0,510,510,-0.5,-0.5
"23190",28,9,"disamb","fp",63,"disamb fp",2,0,2434,2434,0.5,0.5
"23192",28,15,"disamb","fp",63,"disamb fp",4,0,178,178,-0.5,0.5
"23194",28,6,"disamb","fp",63,"disamb fp",3,0,402,402,-0.5,-0.5
"23196",28,16,"disamb","fp",63,"disamb fp",1,0,318,318,0.5,-0.5
"24013",29,18,"disamb","fp",65,"disamb fp",4,0,292,292,-0.5,0.5
"24015",29,3,"disamb","fp",65,"disamb fp",1,0,184,184,0.5,-0.5
"24017",29,12,"disamb","fp",65,"disamb fp",2,0,128,128,0.5,0.5
"24019",29,20,"disamb","fp",65,"disamb fp",2,0,254,254,0.5,0.5
"24021",29,9,"disamb","fp",65,"disamb fp",3,0,372,372,-0.5,-0.5
"24023",29,1,"disamb","fp",65,"disamb fp",3,0,344,344,-0.5,-0.5
"24025",29,14,"disamb","fp",65,"disamb fp",4,0,236,236,-0.5,0.5
"24027",29,16,"disamb","fp",65,"disamb fp",2,0,894,894,0.5,0.5
"24029",29,17,"disamb","fp",65,"disamb fp",3,1,0,NA,-0.5,-0.5
"24031",29,24,"disamb","fp",65,"disamb fp",2,0,356,356,0.5,0.5
"24033",29,5,"disamb","fp",65,"disamb fp",3,0,292,292,-0.5,-0.5
"24035",29,6,"disamb","fp",65,"disamb fp",4,0,196,196,-0.5,0.5
"24037",29,19,"disamb","fp",65,"disamb fp",1,0,386,386,0.5,-0.5
"24039",29,15,"disamb","fp",65,"disamb fp",1,0,442,442,0.5,-0.5
"24041",29,11,"disamb","fp",65,"disamb fp",1,0,314,314,0.5,-0.5
"24043",29,22,"disamb","fp",65,"disamb fp",4,0,280,280,-0.5,0.5
"24046",29,4,"disamb","fp",65,"disamb fp",2,0,384,384,0.5,0.5
"24048",29,23,"disamb","fp",65,"disamb fp",1,0,274,274,0.5,-0.5
"24050",29,21,"disamb","fp",65,"disamb fp",3,0,298,298,-0.5,-0.5
"24052",29,7,"disamb","fp",65,"disamb fp",1,0,264,264,0.5,-0.5
"24054",29,13,"disamb","fp",65,"disamb fp",3,0,256,256,-0.5,-0.5
"24056",29,8,"disamb","fp",65,"disamb fp",2,0,472,472,0.5,0.5
"24058",29,2,"disamb","fp",65,"disamb fp",4,0,238,238,-0.5,0.5
"24859",30,23,"disamb","fp",60,"disamb fp",2,0,786,786,0.5,0.5
"24861",30,24,"disamb","fp",60,"disamb fp",3,0,118,118,-0.5,-0.5
"24863",30,2,"disamb","fp",60,"disamb fp",1,0,416,416,0.5,-0.5
"24865",30,8,"disamb","fp",60,"disamb fp",3,0,342,342,-0.5,-0.5
"24867",30,9,"disamb","fp",60,"disamb fp",4,0,220,220,-0.5,0.5
"24869",30,14,"disamb","fp",60,"disamb fp",1,0,394,394,0.5,-0.5
"24871",30,20,"disamb","fp",60,"disamb fp",3,0,354,354,-0.5,-0.5
"24873",30,3,"disamb","fp",60,"disamb fp",2,0,390,390,0.5,0.5
"24875",30,13,"disamb","fp",60,"disamb fp",4,0,242,242,-0.5,0.5
"24877",30,16,"disamb","fp",60,"disamb fp",3,0,934,934,-0.5,-0.5
"24879",30,15,"disamb","fp",60,"disamb fp",2,0,134,134,0.5,0.5
"24881",30,12,"disamb","fp",60,"disamb fp",3,0,260,260,-0.5,-0.5
"24883",30,21,"disamb","fp",60,"disamb fp",4,0,178,178,-0.5,0.5
"24885",30,19,"disamb","fp",60,"disamb fp",2,1,0,NA,0.5,0.5
"24887",30,5,"disamb","fp",60,"disamb fp",4,0,222,222,-0.5,0.5
"24889",30,7,"disamb","fp",60,"disamb fp",2,0,356,356,0.5,0.5
"24891",30,1,"disamb","fp",60,"disamb fp",4,0,130,130,-0.5,0.5
"24893",30,17,"disamb","fp",60,"disamb fp",4,0,102,102,-0.5,0.5
"24895",30,4,"disamb","fp",60,"disamb fp",3,0,186,186,-0.5,-0.5
"24897",30,18,"disamb","fp",60,"disamb fp",1,1,0,NA,0.5,-0.5
"24899",30,22,"disamb","fp",60,"disamb fp",1,0,154,154,0.5,-0.5
"24901",30,10,"disamb","fp",60,"disamb fp",1,1,0,NA,0.5,-0.5
"24903",30,6,"disamb","fp",60,"disamb fp",1,0,168,168,0.5,-0.5
"24905",30,11,"disamb","fp",60,"disamb fp",2,0,392,392,0.5,0.5
"25723",31,18,"disamb","fp",85,"disamb fp",2,0,378,378,0.5,0.5
"25725",31,7,"disamb","fp",85,"disamb fp",3,1,0,NA,-0.5,-0.5
"25727",31,19,"disamb","fp",85,"disamb fp",3,0,240,240,-0.5,-0.5
"25729",31,15,"disamb","fp",85,"disamb fp",3,0,218,218,-0.5,-0.5
"25731",31,16,"disamb","fp",85,"disamb fp",4,0,510,510,-0.5,0.5
"25733",31,8,"disamb","fp",85,"disamb fp",4,0,464,464,-0.5,0.5
"25735",31,13,"disamb","fp",85,"disamb fp",1,0,774,774,0.5,-0.5
"25737",31,17,"disamb","fp",85,"disamb fp",1,0,274,274,0.5,-0.5
"25739",31,23,"disamb","fp",85,"disamb fp",3,0,484,484,-0.5,-0.5
"25741",31,21,"disamb","fp",85,"disamb fp",1,0,384,384,0.5,-0.5
"25743",31,14,"disamb","fp",85,"disamb fp",2,0,592,592,0.5,0.5
"25745",31,10,"disamb","fp",85,"disamb fp",2,0,348,348,0.5,0.5
"25747",31,3,"disamb","fp",85,"disamb fp",3,1,0,NA,-0.5,-0.5
"25749",31,22,"disamb","fp",85,"disamb fp",2,0,660,660,0.5,0.5
"25751",31,4,"disamb","fp",85,"disamb fp",4,0,290,290,-0.5,0.5
"25753",31,24,"disamb","fp",85,"disamb fp",4,0,222,222,-0.5,0.5
"25755",31,6,"disamb","fp",85,"disamb fp",2,0,464,464,0.5,0.5
"25757",31,20,"disamb","fp",85,"disamb fp",4,0,484,484,-0.5,0.5
"25759",31,2,"disamb","fp",85,"disamb fp",2,0,302,302,0.5,0.5
"25761",31,9,"disamb","fp",85,"disamb fp",1,0,258,258,0.5,-0.5
"25763",31,1,"disamb","fp",85,"disamb fp",1,0,410,410,0.5,-0.5
"25765",31,12,"disamb","fp",85,"disamb fp",4,0,234,234,-0.5,0.5
"25767",31,5,"disamb","fp",85,"disamb fp",1,0,386,386,0.5,-0.5
"25769",31,11,"disamb","fp",85,"disamb fp",3,0,198,198,-0.5,-0.5
"26588",32,19,"disamb","fp",59,"disamb fp",4,0,384,384,-0.5,0.5
"26590",32,6,"disamb","fp",59,"disamb fp",3,0,368,368,-0.5,-0.5
"26592",32,3,"disamb","fp",59,"disamb fp",4,0,338,338,-0.5,0.5
"26594",32,13,"disamb","fp",59,"disamb fp",2,0,384,384,0.5,0.5
"26596",32,17,"disamb","fp",59,"disamb fp",2,0,320,320,0.5,0.5
"26598",32,8,"disamb","fp",59,"disamb fp",1,0,286,286,0.5,-0.5
"26600",32,9,"disamb","fp",59,"disamb fp",2,0,164,164,0.5,0.5
"26602",32,12,"disamb","fp",59,"disamb fp",1,0,334,334,0.5,-0.5
"26604",32,24,"disamb","fp",59,"disamb fp",1,0,692,692,0.5,-0.5
"26606",32,7,"disamb","fp",59,"disamb fp",4,0,466,466,-0.5,0.5
"26608",32,16,"disamb","fp",59,"disamb fp",1,0,338,338,0.5,-0.5
"26610",32,23,"disamb","fp",59,"disamb fp",4,0,418,418,-0.5,0.5
"26612",32,21,"disamb","fp",59,"disamb fp",2,0,522,522,0.5,0.5
"26614",32,15,"disamb","fp",59,"disamb fp",4,0,278,278,-0.5,0.5
"26616",32,22,"disamb","fp",59,"disamb fp",3,0,666,666,-0.5,-0.5
"26618",32,4,"disamb","fp",59,"disamb fp",1,0,476,476,0.5,-0.5
"26620",32,11,"disamb","fp",59,"disamb fp",4,0,370,370,-0.5,0.5
"26622",32,1,"disamb","fp",59,"disamb fp",2,0,400,400,0.5,0.5
"26624",32,18,"disamb","fp",59,"disamb fp",3,0,280,280,-0.5,-0.5
"26626",32,20,"disamb","fp",59,"disamb fp",1,0,460,460,0.5,-0.5
"26628",32,10,"disamb","fp",59,"disamb fp",3,0,222,222,-0.5,-0.5
"26630",32,2,"disamb","fp",59,"disamb fp",3,0,230,230,-0.5,-0.5
"26632",32,14,"disamb","fp",59,"disamb fp",3,0,430,430,-0.5,-0.5
"26634",32,5,"disamb","fp",59,"disamb fp",2,0,432,432,0.5,0.5
"27451",33,5,"disamb","fp",71,"disamb fp",3,0,356,356,-0.5,-0.5
"27453",33,24,"disamb","fp",71,"disamb fp",2,0,176,176,0.5,0.5
"27455",33,1,"disamb","fp",71,"disamb fp",3,0,714,714,-0.5,-0.5
"27457",33,2,"disamb","fp",71,"disamb fp",4,0,666,666,-0.5,0.5
"27459",33,12,"disamb","fp",71,"disamb fp",2,0,238,238,0.5,0.5
"27461",33,15,"disamb","fp",71,"disamb fp",1,0,270,270,0.5,-0.5
"27463",33,8,"disamb","fp",71,"disamb fp",2,0,374,374,0.5,0.5
"27465",33,22,"disamb","fp",71,"disamb fp",4,0,186,186,-0.5,0.5
"27467",33,6,"disamb","fp",71,"disamb fp",4,0,482,482,-0.5,0.5
"27469",33,23,"disamb","fp",71,"disamb fp",1,0,326,326,0.5,-0.5
"27471",33,9,"disamb","fp",71,"disamb fp",3,0,270,270,-0.5,-0.5
"27473",33,21,"disamb","fp",71,"disamb fp",3,0,350,350,-0.5,-0.5
"27475",33,4,"disamb","fp",71,"disamb fp",2,0,138,138,0.5,0.5
"27477",33,16,"disamb","fp",71,"disamb fp",2,0,744,744,0.5,0.5
"27479",33,18,"disamb","fp",71,"disamb fp",4,0,214,214,-0.5,0.5
"27481",33,19,"disamb","fp",71,"disamb fp",1,0,436,436,0.5,-0.5
"27483",33,17,"disamb","fp",71,"disamb fp",3,0,222,222,-0.5,-0.5
"27485",33,14,"disamb","fp",71,"disamb fp",4,0,512,512,-0.5,0.5
"27487",33,10,"disamb","fp",71,"disamb fp",4,0,410,410,-0.5,0.5
"27489",33,11,"disamb","fp",71,"disamb fp",1,0,366,366,0.5,-0.5
"27491",33,13,"disamb","fp",71,"disamb fp",3,1,0,NA,-0.5,-0.5
"27493",33,20,"disamb","fp",71,"disamb fp",2,0,180,180,0.5,0.5
"27495",33,7,"disamb","fp",71,"disamb fp",1,0,432,432,0.5,-0.5
"27497",33,3,"disamb","fp",71,"disamb fp",1,0,658,658,0.5,-0.5
"28316",34,11,"disamb","fp",74,"disamb fp",2,0,266,266,0.5,0.5
"28318",34,8,"disamb","fp",74,"disamb fp",3,0,368,368,-0.5,-0.5
"28320",34,15,"disamb","fp",74,"disamb fp",2,0,184,184,0.5,0.5
"28322",34,20,"disamb","fp",74,"disamb fp",3,0,205,205,-0.5,-0.5
"28324",34,12,"disamb","fp",74,"disamb fp",3,0,241,241,-0.5,-0.5
"28326",34,24,"disamb","fp",74,"disamb fp",3,0,159,159,-0.5,-0.5
"28328",34,2,"disamb","fp",74,"disamb fp",1,0,256,256,0.5,-0.5
"28330",34,10,"disamb","fp",74,"disamb fp",1,0,255,255,0.5,-0.5
"28332",34,4,"disamb","fp",74,"disamb fp",3,0,213,213,-0.5,-0.5
"28334",34,6,"disamb","fp",74,"disamb fp",1,0,331,331,0.5,-0.5
"28336",34,22,"disamb","fp",74,"disamb fp",1,1,0,NA,0.5,-0.5
"28338",34,17,"disamb","fp",74,"disamb fp",4,1,0,NA,-0.5,0.5
"28340",34,16,"disamb","fp",74,"disamb fp",3,0,299,299,-0.5,-0.5
"28342",34,14,"disamb","fp",74,"disamb fp",1,0,670,670,0.5,-0.5
"28344",34,1,"disamb","fp",74,"disamb fp",4,1,0,NA,-0.5,0.5
"28346",34,21,"disamb","fp",74,"disamb fp",4,0,395,395,-0.5,0.5
"28348",34,19,"disamb","fp",74,"disamb fp",2,0,210,210,0.5,0.5
"28350",34,23,"disamb","fp",74,"disamb fp",2,0,277,277,0.5,0.5
"28352",34,3,"disamb","fp",74,"disamb fp",2,0,113,113,0.5,0.5
"28354",34,18,"disamb","fp",74,"disamb fp",1,0,317,317,0.5,-0.5
"28356",34,9,"disamb","fp",74,"disamb fp",4,0,196,196,-0.5,0.5
"28358",34,13,"disamb","fp",74,"disamb fp",4,0,214,214,-0.5,0.5
"28360",34,7,"disamb","fp",74,"disamb fp",2,0,214,214,0.5,0.5
"28362",34,5,"disamb","fp",74,"disamb fp",4,0,204,204,-0.5,0.5
"29180",35,16,"disamb","fp",60,"disamb fp",3,0,362,362,-0.5,-0.5
"29182",35,9,"disamb","fp",60,"disamb fp",4,0,342,342,-0.5,0.5
"29184",35,11,"disamb","fp",60,"disamb fp",2,0,280,280,0.5,0.5
"29186",35,17,"disamb","fp",60,"disamb fp",4,0,248,248,-0.5,0.5
"29188",35,3,"disamb","fp",60,"disamb fp",2,0,190,190,0.5,0.5
"29190",35,13,"disamb","fp",60,"disamb fp",4,0,268,268,-0.5,0.5
"29192",35,10,"disamb","fp",60,"disamb fp",1,0,534,534,0.5,-0.5
"29194",35,4,"disamb","fp",60,"disamb fp",3,0,312,312,-0.5,-0.5
"29196",35,20,"disamb","fp",60,"disamb fp",3,0,664,664,-0.5,-0.5
"29198",35,18,"disamb","fp",60,"disamb fp",1,0,280,280,0.5,-0.5
"29200",35,2,"disamb","fp",60,"disamb fp",1,0,668,668,0.5,-0.5
"29202",35,24,"disamb","fp",60,"disamb fp",3,0,294,294,-0.5,-0.5
"29204",35,21,"disamb","fp",60,"disamb fp",4,0,470,470,-0.5,0.5
"29206",35,1,"disamb","fp",60,"disamb fp",4,0,160,160,-0.5,0.5
"29208",35,7,"disamb","fp",60,"disamb fp",2,0,290,290,0.5,0.5
"29210",35,5,"disamb","fp",60,"disamb fp",4,0,622,622,-0.5,0.5
"29212",35,19,"disamb","fp",60,"disamb fp",2,0,202,202,0.5,0.5
"29214",35,15,"disamb","fp",60,"disamb fp",2,0,290,290,0.5,0.5
"29216",35,22,"disamb","fp",60,"disamb fp",1,0,372,372,0.5,-0.5
"29218",35,14,"disamb","fp",60,"disamb fp",1,0,318,318,0.5,-0.5
"29220",35,23,"disamb","fp",60,"disamb fp",2,0,782,782,0.5,0.5
"29222",35,12,"disamb","fp",60,"disamb fp",3,0,250,250,-0.5,-0.5
"29224",35,6,"disamb","fp",60,"disamb fp",1,0,408,408,0.5,-0.5
"29226",35,8,"disamb","fp",60,"disamb fp",3,0,282,282,-0.5,-0.5
"30043",36,6,"disamb","fp",57,"disamb fp",2,0,426,426,0.5,0.5
"30045",36,18,"disamb","fp",57,"disamb fp",2,0,129,129,0.5,0.5
"30047",36,10,"disamb","fp",57,"disamb fp",2,0,832,832,0.5,0.5
"30049",36,17,"disamb","fp",57,"disamb fp",1,0,243,243,0.5,-0.5
"30051",36,12,"disamb","fp",57,"disamb fp",4,0,300,300,-0.5,0.5
"30053",36,23,"disamb","fp",57,"disamb fp",3,0,404,404,-0.5,-0.5
"30055",36,2,"disamb","fp",57,"disamb fp",2,0,265,265,0.5,0.5
"30057",36,11,"disamb","fp",57,"disamb fp",3,0,322,322,-0.5,-0.5
"30059",36,5,"disamb","fp",57,"disamb fp",1,0,114,114,0.5,-0.5
"30061",36,22,"disamb","fp",57,"disamb fp",2,0,402,402,0.5,0.5
"30063",36,24,"disamb","fp",57,"disamb fp",4,0,208,208,-0.5,0.5
"30065",36,1,"disamb","fp",57,"disamb fp",1,0,537,537,0.5,-0.5
"30067",36,19,"disamb","fp",57,"disamb fp",3,0,374,374,-0.5,-0.5
"30069",36,16,"disamb","fp",57,"disamb fp",4,0,189,189,-0.5,0.5
"30071",36,9,"disamb","fp",57,"disamb fp",1,0,339,339,0.5,-0.5
"30073",36,21,"disamb","fp",57,"disamb fp",1,0,337,337,0.5,-0.5
"30075",36,8,"disamb","fp",57,"disamb fp",4,0,216,216,-0.5,0.5
"30077",36,7,"disamb","fp",57,"disamb fp",3,0,218,218,-0.5,-0.5
"30079",36,3,"disamb","fp",57,"disamb fp",3,0,414,414,-0.5,-0.5
"30081",36,20,"disamb","fp",57,"disamb fp",4,0,181,181,-0.5,0.5
"30083",36,13,"disamb","fp",57,"disamb fp",1,0,231,231,0.5,-0.5
"30085",36,14,"disamb","fp",57,"disamb fp",2,0,181,181,0.5,0.5
"30087",36,4,"disamb","fp",57,"disamb fp",4,0,544,544,-0.5,0.5
"30089",36,15,"disamb","fp",57,"disamb fp",3,0,193,193,-0.5,-0.5
"30908",37,21,"disamb","fp",80,"disamb fp",2,0,286,286,0.5,0.5
"30910",37,3,"disamb","fp",80,"disamb fp",4,0,455,455,-0.5,0.5
"30912",37,23,"disamb","fp",80,"disamb fp",4,0,259,259,-0.5,0.5
"30914",37,1,"disamb","fp",80,"disamb fp",2,0,444,444,0.5,0.5
"30916",37,8,"disamb","fp",80,"disamb fp",1,0,561,561,0.5,-0.5
"30918",37,20,"disamb","fp",80,"disamb fp",1,0,276,276,0.5,-0.5
"30920",37,16,"disamb","fp",80,"disamb fp",1,0,291,291,0.5,-0.5
"30922",37,14,"disamb","fp",80,"disamb fp",3,0,294,294,-0.5,-0.5
"30924",37,22,"disamb","fp",80,"disamb fp",3,0,623,623,-0.5,-0.5
"30926",37,11,"disamb","fp",80,"disamb fp",4,0,472,472,-0.5,0.5
"30928",37,2,"disamb","fp",80,"disamb fp",3,0,312,312,-0.5,-0.5
"30930",37,24,"disamb","fp",80,"disamb fp",1,0,760,760,0.5,-0.5
"30932",37,9,"disamb","fp",80,"disamb fp",2,0,748,748,0.5,0.5
"30934",37,17,"disamb","fp",80,"disamb fp",2,0,467,467,0.5,0.5
"30936",37,18,"disamb","fp",80,"disamb fp",3,0,302,302,-0.5,-0.5
"30938",37,5,"disamb","fp",80,"disamb fp",2,0,661,661,0.5,0.5
"30940",37,6,"disamb","fp",80,"disamb fp",3,0,230,230,-0.5,-0.5
"30942",37,13,"disamb","fp",80,"disamb fp",2,0,518,518,0.5,0.5
"30944",37,12,"disamb","fp",80,"disamb fp",1,0,388,388,0.5,-0.5
"30946",37,10,"disamb","fp",80,"disamb fp",3,0,416,416,-0.5,-0.5
"30948",37,7,"disamb","fp",80,"disamb fp",4,0,415,415,-0.5,0.5
"30950",37,19,"disamb","fp",80,"disamb fp",4,0,451,451,-0.5,0.5
"30952",37,4,"disamb","fp",80,"disamb fp",1,0,339,339,0.5,-0.5
"30954",37,15,"disamb","fp",80,"disamb fp",4,0,561,561,-0.5,0.5
"31772",38,14,"disamb","fp",64,"disamb fp",4,0,86,86,-0.5,0.5
"31774",38,12,"disamb","fp",64,"disamb fp",2,0,655,655,0.5,0.5
"31776",38,10,"disamb","fp",64,"disamb fp",4,0,230,230,-0.5,0.5
"31778",38,20,"disamb","fp",64,"disamb fp",2,0,676,676,0.5,0.5
"31780",38,4,"disamb","fp",64,"disamb fp",2,0,489,489,0.5,0.5
"31782",38,5,"disamb","fp",64,"disamb fp",3,0,260,260,-0.5,-0.5
"31784",38,16,"disamb","fp",64,"disamb fp",2,0,537,537,0.5,0.5
"31786",38,18,"disamb","fp",64,"disamb fp",4,0,309,309,-0.5,0.5
"31788",38,17,"disamb","fp",64,"disamb fp",3,0,218,218,-0.5,-0.5
"31790",38,15,"disamb","fp",64,"disamb fp",1,1,0,NA,0.5,-0.5
"31792",38,3,"disamb","fp",64,"disamb fp",1,0,291,291,0.5,-0.5
"31794",38,1,"disamb","fp",64,"disamb fp",3,0,357,357,-0.5,-0.5
"31796",38,23,"disamb","fp",64,"disamb fp",1,0,237,237,0.5,-0.5
"31798",38,2,"disamb","fp",64,"disamb fp",4,0,474,474,-0.5,0.5
"31800",38,24,"disamb","fp",64,"disamb fp",2,1,0,NA,0.5,0.5
"31802",38,7,"disamb","fp",64,"disamb fp",1,0,269,269,0.5,-0.5
"31804",38,13,"disamb","fp",64,"disamb fp",3,0,358,358,-0.5,-0.5
"31806",38,6,"disamb","fp",64,"disamb fp",4,1,0,NA,-0.5,0.5
"31808",38,19,"disamb","fp",64,"disamb fp",1,0,292,292,0.5,-0.5
"31810",38,11,"disamb","fp",64,"disamb fp",1,0,191,191,0.5,-0.5
"31812",38,9,"disamb","fp",64,"disamb fp",3,0,393,393,-0.5,-0.5
"31814",38,21,"disamb","fp",64,"disamb fp",3,0,285,285,-0.5,-0.5
"31816",38,22,"disamb","fp",64,"disamb fp",4,0,351,351,-0.5,0.5
"31818",38,8,"disamb","fp",64,"disamb fp",2,0,548,548,0.5,0.5
"32635",39,15,"disamb","fp",75,"disamb fp",2,0,897,897,0.5,0.5
"32637",39,7,"disamb","fp",75,"disamb fp",2,0,336,336,0.5,0.5
"32639",39,1,"disamb","fp",75,"disamb fp",4,0,139,139,-0.5,0.5
"32641",39,3,"disamb","fp",75,"disamb fp",2,0,295,295,0.5,0.5
"32643",39,6,"disamb","fp",75,"disamb fp",1,0,341,341,0.5,-0.5
"32645",39,2,"disamb","fp",75,"disamb fp",1,0,447,447,0.5,-0.5
"32647",39,20,"disamb","fp",75,"disamb fp",3,0,428,428,-0.5,-0.5
"32649",39,23,"disamb","fp",75,"disamb fp",2,0,477,477,0.5,0.5
"32651",39,16,"disamb","fp",75,"disamb fp",3,0,503,503,-0.5,-0.5
"32653",39,13,"disamb","fp",75,"disamb fp",4,0,931,931,-0.5,0.5
"32655",39,24,"disamb","fp",75,"disamb fp",3,0,173,173,-0.5,-0.5
"32657",39,14,"disamb","fp",75,"disamb fp",1,0,346,346,0.5,-0.5
"32659",39,22,"disamb","fp",75,"disamb fp",1,0,548,548,0.5,-0.5
"32661",39,4,"disamb","fp",75,"disamb fp",3,0,263,263,-0.5,-0.5
"32663",39,17,"disamb","fp",75,"disamb fp",4,0,411,411,-0.5,0.5
"32665",39,5,"disamb","fp",75,"disamb fp",4,0,384,384,-0.5,0.5
"32667",39,11,"disamb","fp",75,"disamb fp",2,0,404,404,0.5,0.5
"32669",39,18,"disamb","fp",75,"disamb fp",1,0,439,439,0.5,-0.5
"32671",39,19,"disamb","fp",75,"disamb fp",2,0,124,124,0.5,0.5
"32673",39,21,"disamb","fp",75,"disamb fp",4,0,110,110,-0.5,0.5
"32675",39,10,"disamb","fp",75,"disamb fp",1,0,777,777,0.5,-0.5
"32677",39,9,"disamb","fp",75,"disamb fp",4,0,406,406,-0.5,0.5
"32679",39,8,"disamb","fp",75,"disamb fp",3,0,88,88,-0.5,-0.5
"32681",39,12,"disamb","fp",75,"disamb fp",3,0,422,422,-0.5,-0.5
"33500",40,13,"disamb","fp",83,"disamb fp",1,0,485,485,0.5,-0.5
"33502",40,18,"disamb","fp",83,"disamb fp",2,0,320,320,0.5,0.5
"33504",40,9,"disamb","fp",83,"disamb fp",1,0,248,248,0.5,-0.5
"33506",40,1,"disamb","fp",83,"disamb fp",1,0,380,380,0.5,-0.5
"33508",40,7,"disamb","fp",83,"disamb fp",3,0,91,91,-0.5,-0.5
"33510",40,5,"disamb","fp",83,"disamb fp",1,0,330,330,0.5,-0.5
"33512",40,4,"disamb","fp",83,"disamb fp",4,0,428,428,-0.5,0.5
"33514",40,24,"disamb","fp",83,"disamb fp",4,0,87,87,-0.5,0.5
"33516",40,15,"disamb","fp",83,"disamb fp",3,1,0,NA,-0.5,-0.5
"33518",40,19,"disamb","fp",83,"disamb fp",3,1,0,NA,-0.5,-0.5
"33520",40,20,"disamb","fp",83,"disamb fp",4,0,324,324,-0.5,0.5
"33522",40,16,"disamb","fp",83,"disamb fp",4,0,552,552,-0.5,0.5
"33524",40,8,"disamb","fp",83,"disamb fp",4,0,284,284,-0.5,0.5
"33526",40,23,"disamb","fp",83,"disamb fp",3,0,282,282,-0.5,-0.5
"33528",40,10,"disamb","fp",83,"disamb fp",2,0,255,255,0.5,0.5
"33530",40,21,"disamb","fp",83,"disamb fp",1,0,422,422,0.5,-0.5
"33532",40,3,"disamb","fp",83,"disamb fp",3,0,383,383,-0.5,-0.5
"33534",40,17,"disamb","fp",83,"disamb fp",1,0,178,178,0.5,-0.5
"33536",40,2,"disamb","fp",83,"disamb fp",2,0,320,320,0.5,0.5
"33538",40,22,"disamb","fp",83,"disamb fp",2,1,0,NA,0.5,0.5
"33540",40,12,"disamb","fp",83,"disamb fp",4,0,286,286,-0.5,0.5
"33542",40,6,"disamb","fp",83,"disamb fp",2,0,334,334,0.5,0.5
"33544",40,11,"disamb","fp",83,"disamb fp",3,1,0,NA,-0.5,-0.5
"33546",40,14,"disamb","fp",83,"disamb fp",2,0,339,339,0.5,0.5
