"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"280",21679,"Native",12,47,"wrap_up","rp","wrap_up rp",8,0,3633,3633,-0.5,0.5
"281",21681,"Native",12,34,"wrap_up","rp","wrap_up rp",7,0,165,165,0.5,0.5
"282",21683,"Native",12,48,"wrap_up","rp","wrap_up rp",5,0,465,465,0.5,-0.5
"283",21685,"Native",12,32,"wrap_up","rp","wrap_up rp",5,0,257,257,0.5,-0.5
"284",21687,"Native",12,42,"wrap_up","rp","wrap_up rp",7,0,319,319,0.5,0.5
"285",21689,"Native",12,30,"wrap_up","rp","wrap_up rp",7,0,1563,1563,0.5,0.5
"286",21691,"Native",12,28,"wrap_up","rp","wrap_up rp",5,0,233,233,0.5,-0.5
"287",21693,"Native",12,44,"wrap_up","rp","wrap_up rp",5,0,1168,1168,0.5,-0.5
"288",21695,"Native",12,45,"wrap_up","rp","wrap_up rp",6,0,234,234,-0.5,-0.5
"289",21698,"Native",13,34,"wrap_up","rp","wrap_up rp",5,0,723,723,0.5,-0.5
"290",21700,"Native",13,27,"wrap_up","rp","wrap_up rp",6,0,1760,1760,-0.5,-0.5
"291",21702,"Native",13,39,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"292",21704,"Native",13,40,"wrap_up","rp","wrap_up rp",7,0,211,211,0.5,0.5
"293",21706,"Native",13,32,"wrap_up","rp","wrap_up rp",7,1,0,NA,0.5,0.5
"294",21708,"Native",13,46,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"295",21710,"Native",13,41,"wrap_up","rp","wrap_up rp",8,0,899,899,-0.5,0.5
"296",21712,"Native",13,33,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"297",21714,"Native",13,45,"wrap_up","rp","wrap_up rp",8,0,202,202,-0.5,0.5
"298",21716,"Native",13,36,"wrap_up","rp","wrap_up rp",7,0,544,544,0.5,0.5
"299",21718,"Native",13,43,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"300",21720,"Native",13,42,"wrap_up","rp","wrap_up rp",5,0,775,775,0.5,-0.5
"301",21722,"Native",13,37,"wrap_up","rp","wrap_up rp",8,0,2154,2154,-0.5,0.5
"302",21724,"Native",13,29,"wrap_up","rp","wrap_up rp",8,0,123,123,-0.5,0.5
"303",21726,"Native",13,48,"wrap_up","rp","wrap_up rp",7,0,602,602,0.5,0.5
"304",21728,"Native",13,44,"wrap_up","rp","wrap_up rp",7,0,5607,5607,0.5,0.5
"305",21730,"Native",13,47,"wrap_up","rp","wrap_up rp",6,0,167,167,-0.5,-0.5
"306",21732,"Native",13,35,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"307",21734,"Native",13,30,"wrap_up","rp","wrap_up rp",5,0,316,316,0.5,-0.5
"308",21736,"Native",13,26,"wrap_up","rp","wrap_up rp",5,0,1788,1788,0.5,-0.5
"309",21738,"Native",13,25,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"310",21740,"Native",13,38,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"311",21742,"Native",13,28,"wrap_up","rp","wrap_up rp",7,1,0,NA,0.5,0.5
"312",21744,"Native",13,31,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"313",21746,"Native",14,30,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"314",21748,"Native",14,35,"wrap_up","rp","wrap_up rp",7,0,4639,4639,0.5,0.5
"315",21750,"Native",14,29,"wrap_up","rp","wrap_up rp",5,0,7125,7125,0.5,-0.5
"316",21752,"Native",14,40,"wrap_up","rp","wrap_up rp",8,0,7771,7771,-0.5,0.5
"317",21754,"Native",14,44,"wrap_up","rp","wrap_up rp",8,0,5846,5846,-0.5,0.5
"318",21756,"Native",14,45,"wrap_up","rp","wrap_up rp",5,0,2575,2575,0.5,-0.5
"319",21758,"Native",14,25,"wrap_up","rp","wrap_up rp",5,0,519,519,0.5,-0.5
"320",21760,"Native",14,48,"wrap_up","rp","wrap_up rp",8,0,3116,3116,-0.5,0.5
"321",21762,"Native",14,46,"wrap_up","rp","wrap_up rp",6,0,1442,1442,-0.5,-0.5
"322",21764,"Native",14,33,"wrap_up","rp","wrap_up rp",5,0,592,592,0.5,-0.5
"323",21766,"Native",14,26,"wrap_up","rp","wrap_up rp",6,0,6192,6192,-0.5,-0.5
"324",21768,"Native",14,37,"wrap_up","rp","wrap_up rp",5,0,968,968,0.5,-0.5
"325",21770,"Native",14,38,"wrap_up","rp","wrap_up rp",6,0,809,809,-0.5,-0.5
"326",21772,"Native",14,34,"wrap_up","rp","wrap_up rp",6,0,2470,2470,-0.5,-0.5
"327",21774,"Native",14,43,"wrap_up","rp","wrap_up rp",7,0,1040,1040,0.5,0.5
"328",21776,"Native",14,32,"wrap_up","rp","wrap_up rp",8,0,3063,3063,-0.5,0.5
"329",21778,"Native",14,27,"wrap_up","rp","wrap_up rp",7,0,17753,17753,0.5,0.5
"330",21780,"Native",14,42,"wrap_up","rp","wrap_up rp",6,0,12161,12161,-0.5,-0.5
"331",21782,"Native",14,47,"wrap_up","rp","wrap_up rp",7,0,3380,3380,0.5,0.5
"332",21784,"Native",14,41,"wrap_up","rp","wrap_up rp",5,0,5741,5741,0.5,-0.5
"333",21786,"Native",14,28,"wrap_up","rp","wrap_up rp",8,0,7808,7808,-0.5,0.5
"334",21788,"Native",14,39,"wrap_up","rp","wrap_up rp",7,0,1920,1920,0.5,0.5
"335",21790,"Native",14,31,"wrap_up","rp","wrap_up rp",7,0,4435,4435,0.5,0.5
"336",21792,"Native",14,36,"wrap_up","rp","wrap_up rp",8,0,924,924,-0.5,0.5
"337",21793,"Native",15,27,"wrap_up","rp","wrap_up rp",8,0,1409,1409,-0.5,0.5
"338",21795,"Native",15,33,"wrap_up","rp","wrap_up rp",6,0,1704,1704,-0.5,-0.5
"339",21797,"Native",15,25,"wrap_up","rp","wrap_up rp",6,0,1140,1140,-0.5,-0.5
"340",21799,"Native",15,28,"wrap_up","rp","wrap_up rp",5,0,5193,5193,0.5,-0.5
"341",21801,"Native",15,31,"wrap_up","rp","wrap_up rp",8,0,5570,5570,-0.5,0.5
"342",21803,"Native",15,43,"wrap_up","rp","wrap_up rp",8,0,714,714,-0.5,0.5
"343",21805,"Native",15,35,"wrap_up","rp","wrap_up rp",8,0,5383,5383,-0.5,0.5
"344",21807,"Native",15,38,"wrap_up","rp","wrap_up rp",7,0,756,756,0.5,0.5
"345",21809,"Native",15,47,"wrap_up","rp","wrap_up rp",8,0,1457,1457,-0.5,0.5
"346",21811,"Native",15,34,"wrap_up","rp","wrap_up rp",7,0,4514,4514,0.5,0.5
"347",21813,"Native",15,42,"wrap_up","rp","wrap_up rp",7,0,676,676,0.5,0.5
"348",21815,"Native",15,39,"wrap_up","rp","wrap_up rp",8,0,2851,2851,-0.5,0.5
"349",21817,"Native",15,32,"wrap_up","rp","wrap_up rp",5,0,3101,3101,0.5,-0.5
"350",21819,"Native",15,30,"wrap_up","rp","wrap_up rp",7,0,190,190,0.5,0.5
"351",21821,"Native",15,48,"wrap_up","rp","wrap_up rp",5,0,551,551,0.5,-0.5
"352",21823,"Native",15,45,"wrap_up","rp","wrap_up rp",6,0,921,921,-0.5,-0.5
"353",21825,"Native",15,46,"wrap_up","rp","wrap_up rp",7,0,379,379,0.5,0.5
"354",21827,"Native",15,37,"wrap_up","rp","wrap_up rp",6,0,1313,1313,-0.5,-0.5
"355",21829,"Native",15,36,"wrap_up","rp","wrap_up rp",5,0,5234,5234,0.5,-0.5
"356",21831,"Native",15,29,"wrap_up","rp","wrap_up rp",6,0,571,571,-0.5,-0.5
"357",21833,"Native",15,40,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"358",21835,"Native",15,44,"wrap_up","rp","wrap_up rp",5,0,1105,1105,0.5,-0.5
"359",21837,"Native",15,41,"wrap_up","rp","wrap_up rp",6,0,1786,1786,-0.5,-0.5
"360",21839,"Native",15,26,"wrap_up","rp","wrap_up rp",7,0,111,111,0.5,0.5
"361",21841,"Native",16,25,"wrap_up","rp","wrap_up rp",7,0,854,854,0.5,0.5
"362",21843,"Native",16,29,"wrap_up","rp","wrap_up rp",7,0,483,483,0.5,0.5
"363",21845,"Native",16,35,"wrap_up","rp","wrap_up rp",5,0,349,349,0.5,-0.5
"364",21847,"Native",16,32,"wrap_up","rp","wrap_up rp",6,0,2675,2675,-0.5,-0.5
"365",21849,"Native",16,47,"wrap_up","rp","wrap_up rp",5,0,2400,2400,0.5,-0.5
"366",21851,"Native",16,37,"wrap_up","rp","wrap_up rp",7,0,401,401,0.5,0.5
"367",21853,"Native",16,43,"wrap_up","rp","wrap_up rp",5,0,112,112,0.5,-0.5
"368",21855,"Native",16,28,"wrap_up","rp","wrap_up rp",6,0,242,242,-0.5,-0.5
"369",21857,"Native",16,39,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"370",21859,"Native",16,30,"wrap_up","rp","wrap_up rp",8,0,175,175,-0.5,0.5
"371",21861,"Native",16,26,"wrap_up","rp","wrap_up rp",8,0,95,95,-0.5,0.5
"372",21863,"Native",16,27,"wrap_up","rp","wrap_up rp",5,0,1559,1559,0.5,-0.5
"373",21865,"Native",16,44,"wrap_up","rp","wrap_up rp",6,0,731,731,-0.5,-0.5
"374",21867,"Native",16,42,"wrap_up","rp","wrap_up rp",8,0,165,165,-0.5,0.5
"375",21869,"Native",16,33,"wrap_up","rp","wrap_up rp",7,0,458,458,0.5,0.5
"376",21871,"Native",16,45,"wrap_up","rp","wrap_up rp",7,0,149,149,0.5,0.5
"377",21873,"Native",16,48,"wrap_up","rp","wrap_up rp",6,0,2838,2838,-0.5,-0.5
"378",21875,"Native",16,46,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"379",21877,"Native",16,31,"wrap_up","rp","wrap_up rp",5,0,464,464,0.5,-0.5
"380",21879,"Native",16,38,"wrap_up","rp","wrap_up rp",8,0,146,146,-0.5,0.5
"381",21881,"Native",16,40,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"382",21883,"Native",16,34,"wrap_up","rp","wrap_up rp",8,0,1085,1085,-0.5,0.5
"383",21885,"Native",16,41,"wrap_up","rp","wrap_up rp",7,0,278,278,0.5,0.5
"384",21887,"Native",16,36,"wrap_up","rp","wrap_up rp",6,0,1098,1098,-0.5,-0.5
"385",21889,"Native",17,35,"wrap_up","rp","wrap_up rp",6,0,223,223,-0.5,-0.5
"386",21891,"Native",17,44,"wrap_up","rp","wrap_up rp",7,0,754,754,0.5,0.5
"387",21893,"Native",17,45,"wrap_up","rp","wrap_up rp",8,0,315,315,-0.5,0.5
"388",21895,"Native",17,27,"wrap_up","rp","wrap_up rp",6,0,835,835,-0.5,-0.5
"389",21897,"Native",17,32,"wrap_up","rp","wrap_up rp",7,1,0,NA,0.5,0.5
"390",21899,"Native",17,31,"wrap_up","rp","wrap_up rp",6,0,766,766,-0.5,-0.5
"391",21901,"Native",17,43,"wrap_up","rp","wrap_up rp",6,0,425,425,-0.5,-0.5
"392",21903,"Native",17,25,"wrap_up","rp","wrap_up rp",8,0,595,595,-0.5,0.5
"393",21905,"Native",17,38,"wrap_up","rp","wrap_up rp",5,0,216,216,0.5,-0.5
"394",21907,"Native",17,46,"wrap_up","rp","wrap_up rp",5,0,197,197,0.5,-0.5
"395",21909,"Native",17,40,"wrap_up","rp","wrap_up rp",7,0,267,267,0.5,0.5
"396",21911,"Native",17,37,"wrap_up","rp","wrap_up rp",8,0,786,786,-0.5,0.5
"397",21913,"Native",17,41,"wrap_up","rp","wrap_up rp",8,0,751,751,-0.5,0.5
"398",21915,"Native",17,42,"wrap_up","rp","wrap_up rp",5,0,416,416,0.5,-0.5
"399",21917,"Native",17,30,"wrap_up","rp","wrap_up rp",5,0,1376,1376,0.5,-0.5
"400",21919,"Native",17,29,"wrap_up","rp","wrap_up rp",8,0,608,608,-0.5,0.5
"401",21921,"Native",17,28,"wrap_up","rp","wrap_up rp",7,0,2064,2064,0.5,0.5
"402",21923,"Native",17,33,"wrap_up","rp","wrap_up rp",8,0,438,438,-0.5,0.5
"403",21925,"Native",17,36,"wrap_up","rp","wrap_up rp",7,0,1312,1312,0.5,0.5
"404",21927,"Native",17,26,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"405",21929,"Native",17,34,"wrap_up","rp","wrap_up rp",5,0,724,724,0.5,-0.5
"406",21931,"Native",17,47,"wrap_up","rp","wrap_up rp",6,0,1585,1585,-0.5,-0.5
"407",21933,"Native",17,48,"wrap_up","rp","wrap_up rp",7,0,627,627,0.5,0.5
"408",21935,"Native",17,39,"wrap_up","rp","wrap_up rp",6,0,638,638,-0.5,-0.5
"409",21938,"Native",18,36,"wrap_up","rp","wrap_up rp",8,0,2069,2069,-0.5,0.5
"410",21940,"Native",18,34,"wrap_up","rp","wrap_up rp",6,0,3293,3293,-0.5,-0.5
"411",21942,"Native",18,28,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"412",21944,"Native",18,40,"wrap_up","rp","wrap_up rp",8,0,1853,1853,-0.5,0.5
"413",21946,"Native",18,33,"wrap_up","rp","wrap_up rp",5,0,1131,1131,0.5,-0.5
"414",21948,"Native",18,42,"wrap_up","rp","wrap_up rp",6,0,477,477,-0.5,-0.5
"415",21950,"Native",18,46,"wrap_up","rp","wrap_up rp",6,0,927,927,-0.5,-0.5
"416",21952,"Native",18,30,"wrap_up","rp","wrap_up rp",6,0,1338,1338,-0.5,-0.5
"417",21954,"Native",18,27,"wrap_up","rp","wrap_up rp",7,0,591,591,0.5,0.5
"418",21956,"Native",18,47,"wrap_up","rp","wrap_up rp",7,0,847,847,0.5,0.5
"419",21958,"Native",18,35,"wrap_up","rp","wrap_up rp",7,0,1773,1773,0.5,0.5
"420",21960,"Native",18,37,"wrap_up","rp","wrap_up rp",5,0,512,512,0.5,-0.5
"421",21962,"Native",18,25,"wrap_up","rp","wrap_up rp",5,0,568,568,0.5,-0.5
"422",21964,"Native",18,44,"wrap_up","rp","wrap_up rp",8,0,1864,1864,-0.5,0.5
"423",21966,"Native",18,39,"wrap_up","rp","wrap_up rp",7,0,2120,2120,0.5,0.5
"424",21968,"Native",18,41,"wrap_up","rp","wrap_up rp",5,0,743,743,0.5,-0.5
"425",21970,"Native",18,29,"wrap_up","rp","wrap_up rp",5,0,720,720,0.5,-0.5
"426",21972,"Native",18,32,"wrap_up","rp","wrap_up rp",8,0,7526,7526,-0.5,0.5
"427",21974,"Native",18,26,"wrap_up","rp","wrap_up rp",6,0,1353,1353,-0.5,-0.5
"428",21976,"Native",18,31,"wrap_up","rp","wrap_up rp",7,0,1820,1820,0.5,0.5
"429",21978,"Native",18,43,"wrap_up","rp","wrap_up rp",7,0,7199,7199,0.5,0.5
"430",21980,"Native",18,45,"wrap_up","rp","wrap_up rp",5,0,151,151,0.5,-0.5
"431",21982,"Native",18,38,"wrap_up","rp","wrap_up rp",6,0,106,106,-0.5,-0.5
"432",21984,"Native",18,48,"wrap_up","rp","wrap_up rp",8,0,480,480,-0.5,0.5
"433",21986,"Native",19,26,"wrap_up","rp","wrap_up rp",7,0,4566,4566,0.5,0.5
"434",21988,"Native",19,27,"wrap_up","rp","wrap_up rp",8,0,10091,10091,-0.5,0.5
"435",21990,"Native",19,43,"wrap_up","rp","wrap_up rp",8,0,6572,6572,-0.5,0.5
"436",21992,"Native",19,40,"wrap_up","rp","wrap_up rp",5,0,1160,1160,0.5,-0.5
"437",21994,"Native",19,48,"wrap_up","rp","wrap_up rp",5,0,6673,6673,0.5,-0.5
"438",21996,"Native",19,38,"wrap_up","rp","wrap_up rp",7,1,0,NA,0.5,0.5
"439",21998,"Native",19,28,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"440",22000,"Native",19,31,"wrap_up","rp","wrap_up rp",8,0,407,407,-0.5,0.5
"441",22002,"Native",19,37,"wrap_up","rp","wrap_up rp",6,0,4370,4370,-0.5,-0.5
"442",22004,"Native",19,30,"wrap_up","rp","wrap_up rp",7,0,4281,4281,0.5,0.5
"443",22006,"Native",19,44,"wrap_up","rp","wrap_up rp",5,0,2904,2904,0.5,-0.5
"444",22008,"Native",19,32,"wrap_up","rp","wrap_up rp",5,0,654,654,0.5,-0.5
"445",22010,"Native",19,42,"wrap_up","rp","wrap_up rp",7,0,2025,2025,0.5,0.5
"446",22012,"Native",19,46,"wrap_up","rp","wrap_up rp",7,0,2530,2530,0.5,0.5
"447",22014,"Native",19,34,"wrap_up","rp","wrap_up rp",7,0,3726,3726,0.5,0.5
"448",22016,"Native",19,39,"wrap_up","rp","wrap_up rp",8,0,9932,9932,-0.5,0.5
"449",22018,"Native",19,36,"wrap_up","rp","wrap_up rp",5,0,5868,5868,0.5,-0.5
"450",22020,"Native",19,35,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"451",22022,"Native",19,25,"wrap_up","rp","wrap_up rp",6,0,4390,4390,-0.5,-0.5
"452",22024,"Native",19,45,"wrap_up","rp","wrap_up rp",6,0,3665,3665,-0.5,-0.5
"453",22026,"Native",19,29,"wrap_up","rp","wrap_up rp",6,0,696,696,-0.5,-0.5
"454",22028,"Native",19,41,"wrap_up","rp","wrap_up rp",6,0,282,282,-0.5,-0.5
"455",22030,"Native",19,33,"wrap_up","rp","wrap_up rp",6,0,628,628,-0.5,-0.5
"456",22032,"Native",19,47,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"457",22033,"Native",20,44,"wrap_up","rp","wrap_up rp",6,0,3124,3124,-0.5,-0.5
"458",22035,"Native",20,42,"wrap_up","rp","wrap_up rp",8,0,2149,2149,-0.5,0.5
"459",22037,"Native",20,34,"wrap_up","rp","wrap_up rp",8,0,4661,4661,-0.5,0.5
"460",22039,"Native",20,27,"wrap_up","rp","wrap_up rp",5,0,3260,3260,0.5,-0.5
"461",22041,"Native",20,32,"wrap_up","rp","wrap_up rp",6,0,941,941,-0.5,-0.5
"462",22043,"Native",20,37,"wrap_up","rp","wrap_up rp",7,0,1460,1460,0.5,0.5
"463",22045,"Native",20,36,"wrap_up","rp","wrap_up rp",6,0,1440,1440,-0.5,-0.5
"464",22047,"Native",20,40,"wrap_up","rp","wrap_up rp",6,0,1656,1656,-0.5,-0.5
"465",22049,"Native",20,30,"wrap_up","rp","wrap_up rp",8,0,537,537,-0.5,0.5
"466",22051,"Native",20,48,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"467",22053,"Native",20,45,"wrap_up","rp","wrap_up rp",7,0,2345,2345,0.5,0.5
"468",22055,"Native",20,28,"wrap_up","rp","wrap_up rp",6,0,595,595,-0.5,-0.5
"469",22057,"Native",20,47,"wrap_up","rp","wrap_up rp",5,0,4026,4026,0.5,-0.5
"470",22059,"Native",20,43,"wrap_up","rp","wrap_up rp",5,0,1510,1510,0.5,-0.5
"471",22061,"Native",20,33,"wrap_up","rp","wrap_up rp",7,0,3980,3980,0.5,0.5
"472",22063,"Native",20,41,"wrap_up","rp","wrap_up rp",7,0,1881,1881,0.5,0.5
"473",22065,"Native",20,46,"wrap_up","rp","wrap_up rp",8,0,130,130,-0.5,0.5
"474",22067,"Native",20,39,"wrap_up","rp","wrap_up rp",5,0,3375,3375,0.5,-0.5
"475",22069,"Native",20,35,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"476",22071,"Native",20,31,"wrap_up","rp","wrap_up rp",5,0,432,432,0.5,-0.5
"477",22073,"Native",20,29,"wrap_up","rp","wrap_up rp",7,0,449,449,0.5,0.5
"478",22075,"Native",20,38,"wrap_up","rp","wrap_up rp",8,0,428,428,-0.5,0.5
"479",22077,"Native",20,26,"wrap_up","rp","wrap_up rp",8,0,5832,5832,-0.5,0.5
"480",22079,"Native",20,25,"wrap_up","rp","wrap_up rp",7,0,1382,1382,0.5,0.5
"481",22082,"Native",21,47,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"482",22084,"Native",21,33,"wrap_up","rp","wrap_up rp",8,0,1498,1498,-0.5,0.5
"483",22086,"Native",21,31,"wrap_up","rp","wrap_up rp",6,0,742,742,-0.5,-0.5
"484",22088,"Native",21,28,"wrap_up","rp","wrap_up rp",7,0,1494,1494,0.5,0.5
"485",22090,"Native",21,29,"wrap_up","rp","wrap_up rp",8,0,554,554,-0.5,0.5
"486",22092,"Native",21,26,"wrap_up","rp","wrap_up rp",5,0,2072,2072,0.5,-0.5
"487",22094,"Native",21,40,"wrap_up","rp","wrap_up rp",7,0,814,814,0.5,0.5
"488",22096,"Native",21,48,"wrap_up","rp","wrap_up rp",7,0,966,966,0.5,0.5
"489",22098,"Native",21,32,"wrap_up","rp","wrap_up rp",7,0,606,606,0.5,0.5
"490",22100,"Native",21,44,"wrap_up","rp","wrap_up rp",7,0,666,666,0.5,0.5
"491",22102,"Native",21,36,"wrap_up","rp","wrap_up rp",7,0,850,850,0.5,0.5
"492",22104,"Native",21,41,"wrap_up","rp","wrap_up rp",8,0,200,200,-0.5,0.5
"493",22106,"Native",21,34,"wrap_up","rp","wrap_up rp",5,0,90,90,0.5,-0.5
"494",22108,"Native",21,38,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"495",22110,"Native",21,43,"wrap_up","rp","wrap_up rp",6,0,668,668,-0.5,-0.5
"496",22112,"Native",21,25,"wrap_up","rp","wrap_up rp",8,0,1042,1042,-0.5,0.5
"497",22114,"Native",21,37,"wrap_up","rp","wrap_up rp",8,0,1036,1036,-0.5,0.5
"498",22116,"Native",21,27,"wrap_up","rp","wrap_up rp",6,0,474,474,-0.5,-0.5
"499",22118,"Native",21,46,"wrap_up","rp","wrap_up rp",5,0,920,920,0.5,-0.5
"500",22120,"Native",21,42,"wrap_up","rp","wrap_up rp",5,0,486,486,0.5,-0.5
"501",22122,"Native",21,45,"wrap_up","rp","wrap_up rp",8,0,514,514,-0.5,0.5
"502",22124,"Native",21,35,"wrap_up","rp","wrap_up rp",6,0,154,154,-0.5,-0.5
"503",22126,"Native",21,39,"wrap_up","rp","wrap_up rp",6,0,314,314,-0.5,-0.5
"504",22128,"Native",21,30,"wrap_up","rp","wrap_up rp",5,0,1078,1078,0.5,-0.5
"505",22130,"Native",22,43,"wrap_up","rp","wrap_up rp",7,0,1694,1694,0.5,0.5
"506",22132,"Native",22,39,"wrap_up","rp","wrap_up rp",7,0,346,346,0.5,0.5
"507",22134,"Native",22,46,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"508",22136,"Native",22,48,"wrap_up","rp","wrap_up rp",8,0,84,84,-0.5,0.5
"509",22138,"Native",22,40,"wrap_up","rp","wrap_up rp",8,0,293,293,-0.5,0.5
"510",22140,"Native",22,42,"wrap_up","rp","wrap_up rp",6,0,242,242,-0.5,-0.5
"511",22142,"Native",22,25,"wrap_up","rp","wrap_up rp",5,0,191,191,0.5,-0.5
"512",22144,"Native",22,35,"wrap_up","rp","wrap_up rp",7,1,0,NA,0.5,0.5
"513",22146,"Native",22,29,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"514",22148,"Native",22,37,"wrap_up","rp","wrap_up rp",5,0,2986,2986,0.5,-0.5
"515",22150,"Native",22,45,"wrap_up","rp","wrap_up rp",5,0,132,132,0.5,-0.5
"516",22152,"Native",22,41,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"517",22154,"Native",22,26,"wrap_up","rp","wrap_up rp",6,0,184,184,-0.5,-0.5
"518",22156,"Native",22,32,"wrap_up","rp","wrap_up rp",8,0,244,244,-0.5,0.5
"519",22158,"Native",22,47,"wrap_up","rp","wrap_up rp",7,1,0,NA,0.5,0.5
"520",22160,"Native",22,27,"wrap_up","rp","wrap_up rp",7,0,1146,1146,0.5,0.5
"521",22162,"Native",22,44,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"522",22164,"Native",22,28,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"523",22166,"Native",22,30,"wrap_up","rp","wrap_up rp",6,0,1851,1851,-0.5,-0.5
"524",22168,"Native",22,34,"wrap_up","rp","wrap_up rp",6,0,100,100,-0.5,-0.5
"525",22170,"Native",22,36,"wrap_up","rp","wrap_up rp",8,0,252,252,-0.5,0.5
"526",22172,"Native",22,31,"wrap_up","rp","wrap_up rp",7,1,0,NA,0.5,0.5
"527",22174,"Native",22,33,"wrap_up","rp","wrap_up rp",5,0,141,141,0.5,-0.5
"528",22176,"Native",22,38,"wrap_up","rp","wrap_up rp",6,1,0,NA,-0.5,-0.5
"529",22178,"Native",23,35,"wrap_up","rp","wrap_up rp",5,0,2970,2970,0.5,-0.5
"530",22180,"Native",23,42,"wrap_up","rp","wrap_up rp",8,0,1028,1028,-0.5,0.5
"531",22182,"Native",23,33,"wrap_up","rp","wrap_up rp",7,0,812,812,0.5,0.5
"532",22184,"Native",23,32,"wrap_up","rp","wrap_up rp",6,0,3649,3649,-0.5,-0.5
"533",22186,"Native",23,29,"wrap_up","rp","wrap_up rp",7,0,2251,2251,0.5,0.5
"534",22188,"Native",23,30,"wrap_up","rp","wrap_up rp",8,0,4615,4615,-0.5,0.5
"535",22190,"Native",23,26,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"536",22192,"Native",23,38,"wrap_up","rp","wrap_up rp",8,0,759,759,-0.5,0.5
"537",22194,"Native",23,34,"wrap_up","rp","wrap_up rp",8,0,935,935,-0.5,0.5
"538",22196,"Native",23,31,"wrap_up","rp","wrap_up rp",5,0,1785,1785,0.5,-0.5
"539",22198,"Native",23,41,"wrap_up","rp","wrap_up rp",7,0,993,993,0.5,0.5
"540",22200,"Native",23,47,"wrap_up","rp","wrap_up rp",5,1,0,NA,0.5,-0.5
"541",22202,"Native",23,28,"wrap_up","rp","wrap_up rp",6,0,197,197,-0.5,-0.5
"542",22204,"Native",23,25,"wrap_up","rp","wrap_up rp",7,0,117,117,0.5,0.5
"543",22206,"Native",23,46,"wrap_up","rp","wrap_up rp",8,1,0,NA,-0.5,0.5
"544",22208,"Native",23,43,"wrap_up","rp","wrap_up rp",5,0,439,439,0.5,-0.5
"545",22210,"Native",23,39,"wrap_up","rp","wrap_up rp",5,0,438,438,0.5,-0.5
"546",22212,"Native",23,27,"wrap_up","rp","wrap_up rp",5,0,320,320,0.5,-0.5
"547",22214,"Native",23,44,"wrap_up","rp","wrap_up rp",6,0,370,370,-0.5,-0.5
"548",22216,"Native",23,40,"wrap_up","rp","wrap_up rp",6,0,328,328,-0.5,-0.5
"549",22218,"Native",23,48,"wrap_up","rp","wrap_up rp",6,0,309,309,-0.5,-0.5
"550",22220,"Native",23,36,"wrap_up","rp","wrap_up rp",6,0,382,382,-0.5,-0.5
"551",22222,"Native",23,45,"wrap_up","rp","wrap_up rp",7,0,455,455,0.5,0.5
"552",22224,"Native",23,37,"wrap_up","rp","wrap_up rp",7,0,231,231,0.5,0.5
"553",22226,"Native",24,42,"wrap_up","rp","wrap_up rp",7,0,2770,2770,0.5,0.5
"554",22228,"Native",24,43,"wrap_up","rp","wrap_up rp",8,0,7169,7169,-0.5,0.5
"555",22230,"Native",24,33,"wrap_up","rp","wrap_up rp",6,0,1893,1893,-0.5,-0.5
"556",22232,"Native",24,41,"wrap_up","rp","wrap_up rp",6,0,3958,3958,-0.5,-0.5
"557",22234,"Native",24,45,"wrap_up","rp","wrap_up rp",6,0,6948,6948,-0.5,-0.5
"558",22236,"Native",24,44,"wrap_up","rp","wrap_up rp",5,0,2202,2202,0.5,-0.5
