"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"20032",24,19,"disamb","rp",86,-0.5,"disamb rp",4,0,296,296,-0.5,0.5,296
"20034",24,3,"disamb","rp",86,-0.5,"disamb rp",4,0,350,350,-0.5,0.5,350
"20036",24,22,"disamb","rp",86,-0.5,"disamb rp",3,0,798,798,-0.5,-0.5,798
"20038",24,15,"disamb","rp",86,-0.5,"disamb rp",4,0,742,742,-0.5,0.5,742
"20846",25,2,"disamb","rp",52,0.5,"disamb rp",4,0,132,132,-0.5,0.5,132
"20848",25,5,"disamb","rp",52,0.5,"disamb rp",3,0,162,162,-0.5,-0.5,162
"20850",25,17,"disamb","rp",52,0.5,"disamb rp",3,0,214,214,-0.5,-0.5,214
"20852",25,10,"disamb","rp",52,0.5,"disamb rp",4,0,186,186,-0.5,0.5,186
"20854",25,23,"disamb","rp",52,0.5,"disamb rp",1,0,278,278,0.5,-0.5,278
"20856",25,18,"disamb","rp",52,0.5,"disamb rp",4,0,172,172,-0.5,0.5,172
"20858",25,14,"disamb","rp",52,0.5,"disamb rp",4,0,186,186,-0.5,0.5,186
"20860",25,6,"disamb","rp",52,0.5,"disamb rp",4,0,162,162,-0.5,0.5,162
"20862",25,16,"disamb","rp",52,0.5,"disamb rp",2,0,184,184,0.5,0.5,184
"20864",25,20,"disamb","rp",52,0.5,"disamb rp",2,0,214,214,0.5,0.5,214
"20866",25,24,"disamb","rp",52,0.5,"disamb rp",2,0,188,188,0.5,0.5,188
"20868",25,22,"disamb","rp",52,0.5,"disamb rp",4,0,144,144,-0.5,0.5,144
"20870",25,9,"disamb","rp",52,0.5,"disamb rp",3,0,412,412,-0.5,-0.5,412
"20872",25,7,"disamb","rp",52,0.5,"disamb rp",1,0,148,148,0.5,-0.5,148
"20874",25,15,"disamb","rp",52,0.5,"disamb rp",1,0,188,188,0.5,-0.5,188
"20876",25,12,"disamb","rp",52,0.5,"disamb rp",2,0,222,222,0.5,0.5,222
"20878",25,3,"disamb","rp",52,0.5,"disamb rp",1,0,156,156,0.5,-0.5,156
"20880",25,4,"disamb","rp",52,0.5,"disamb rp",2,0,454,454,0.5,0.5,454
"20882",25,19,"disamb","rp",52,0.5,"disamb rp",1,0,184,184,0.5,-0.5,184
"20884",25,21,"disamb","rp",52,0.5,"disamb rp",3,0,422,422,-0.5,-0.5,422
"20886",25,11,"disamb","rp",52,0.5,"disamb rp",1,0,190,190,0.5,-0.5,190
"20888",25,1,"disamb","rp",52,0.5,"disamb rp",3,0,330,330,-0.5,-0.5,330
"20890",25,13,"disamb","rp",52,0.5,"disamb rp",3,0,388,388,-0.5,-0.5,388
"20892",25,8,"disamb","rp",52,0.5,"disamb rp",2,0,198,198,0.5,0.5,198
"21710",26,14,"disamb","rp",83,-0.5,"disamb rp",1,0,322,322,0.5,-0.5,322
"21712",26,17,"disamb","rp",83,-0.5,"disamb rp",4,0,854,854,-0.5,0.5,854
"21714",26,20,"disamb","rp",83,-0.5,"disamb rp",3,0,274,274,-0.5,-0.5,274
"21716",26,6,"disamb","rp",83,-0.5,"disamb rp",1,0,484,484,0.5,-0.5,484
"21718",26,15,"disamb","rp",83,-0.5,"disamb rp",2,0,378,378,0.5,0.5,378
"21720",26,23,"disamb","rp",83,-0.5,"disamb rp",2,0,276,276,0.5,0.5,276
"21722",26,16,"disamb","rp",83,-0.5,"disamb rp",3,0,272,272,-0.5,-0.5,272
"21724",26,21,"disamb","rp",83,-0.5,"disamb rp",4,0,326,326,-0.5,0.5,326
"21726",26,24,"disamb","rp",83,-0.5,"disamb rp",3,0,530,530,-0.5,-0.5,530
"21728",26,12,"disamb","rp",83,-0.5,"disamb rp",3,0,232,232,-0.5,-0.5,232
"21730",26,4,"disamb","rp",83,-0.5,"disamb rp",3,0,332,332,-0.5,-0.5,332
"21732",26,18,"disamb","rp",83,-0.5,"disamb rp",1,0,300,300,0.5,-0.5,300
"21734",26,11,"disamb","rp",83,-0.5,"disamb rp",2,0,324,324,0.5,0.5,324
"21736",26,7,"disamb","rp",83,-0.5,"disamb rp",2,0,592,592,0.5,0.5,592
"21738",26,1,"disamb","rp",83,-0.5,"disamb rp",4,0,296,296,-0.5,0.5,296
"21740",26,9,"disamb","rp",83,-0.5,"disamb rp",4,0,496,496,-0.5,0.5,496
"21742",26,3,"disamb","rp",83,-0.5,"disamb rp",2,0,290,290,0.5,0.5,290
"21744",26,19,"disamb","rp",83,-0.5,"disamb rp",2,0,284,284,0.5,0.5,284
"21746",26,2,"disamb","rp",83,-0.5,"disamb rp",1,0,326,326,0.5,-0.5,326
"21748",26,8,"disamb","rp",83,-0.5,"disamb rp",3,0,282,282,-0.5,-0.5,282
"21750",26,5,"disamb","rp",83,-0.5,"disamb rp",4,0,554,554,-0.5,0.5,554
"21752",26,22,"disamb","rp",83,-0.5,"disamb rp",1,0,312,312,0.5,-0.5,312
"21754",26,10,"disamb","rp",83,-0.5,"disamb rp",1,0,424,424,0.5,-0.5,424
"21756",26,13,"disamb","rp",83,-0.5,"disamb rp",4,0,518,518,-0.5,0.5,518
"22574",27,1,"disamb","rp",85,-0.5,"disamb rp",1,0,354,354,0.5,-0.5,354
"22576",27,22,"disamb","rp",85,-0.5,"disamb rp",2,0,452,452,0.5,0.5,452
"22578",27,6,"disamb","rp",85,-0.5,"disamb rp",2,0,392,392,0.5,0.5,392
"22580",27,2,"disamb","rp",85,-0.5,"disamb rp",2,0,700,700,0.5,0.5,700
"22582",27,7,"disamb","rp",85,-0.5,"disamb rp",3,0,264,264,-0.5,-0.5,264
"22584",27,19,"disamb","rp",85,-0.5,"disamb rp",3,0,216,216,-0.5,-0.5,216
"22586",27,10,"disamb","rp",85,-0.5,"disamb rp",2,0,580,580,0.5,0.5,580
"22588",27,24,"disamb","rp",85,-0.5,"disamb rp",4,0,214,214,-0.5,0.5,214
"22590",27,17,"disamb","rp",85,-0.5,"disamb rp",1,0,174,174,0.5,-0.5,174
"22592",27,3,"disamb","rp",85,-0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"22594",27,13,"disamb","rp",85,-0.5,"disamb rp",1,0,256,256,0.5,-0.5,256
"22596",27,8,"disamb","rp",85,-0.5,"disamb rp",4,0,304,304,-0.5,0.5,304
"22598",27,21,"disamb","rp",85,-0.5,"disamb rp",1,0,2538,2538,0.5,-0.5,NA
"22600",27,4,"disamb","rp",85,-0.5,"disamb rp",4,0,266,266,-0.5,0.5,266
"22602",27,9,"disamb","rp",85,-0.5,"disamb rp",1,0,1676,1676,0.5,-0.5,1676
"22604",27,12,"disamb","rp",85,-0.5,"disamb rp",4,0,238,238,-0.5,0.5,238
"22606",27,16,"disamb","rp",85,-0.5,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"22608",27,20,"disamb","rp",85,-0.5,"disamb rp",4,0,204,204,-0.5,0.5,204
"22610",27,15,"disamb","rp",85,-0.5,"disamb rp",3,0,310,310,-0.5,-0.5,310
"22612",27,23,"disamb","rp",85,-0.5,"disamb rp",3,0,322,322,-0.5,-0.5,322
"22614",27,14,"disamb","rp",85,-0.5,"disamb rp",2,0,216,216,0.5,0.5,216
"22616",27,11,"disamb","rp",85,-0.5,"disamb rp",3,0,794,794,-0.5,-0.5,794
"22618",27,5,"disamb","rp",85,-0.5,"disamb rp",1,0,508,508,0.5,-0.5,508
"22620",27,18,"disamb","rp",85,-0.5,"disamb rp",2,0,166,166,0.5,0.5,166
"23438",28,4,"disamb","rp",63,0.5,"disamb rp",1,0,2746,2746,0.5,-0.5,2746
"23440",28,8,"disamb","rp",63,0.5,"disamb rp",1,0,696,696,0.5,-0.5,696
"23442",28,24,"disamb","rp",63,0.5,"disamb rp",1,0,408,408,0.5,-0.5,408
"23444",28,3,"disamb","rp",63,0.5,"disamb rp",4,0,344,344,-0.5,0.5,344
"23446",28,7,"disamb","rp",63,0.5,"disamb rp",4,0,346,346,-0.5,0.5,346
"23448",28,5,"disamb","rp",63,0.5,"disamb rp",2,0,9852,9852,0.5,0.5,NA
"23450",28,21,"disamb","rp",63,0.5,"disamb rp",2,0,434,434,0.5,0.5,434
"23452",28,12,"disamb","rp",63,0.5,"disamb rp",1,0,236,236,0.5,-0.5,236
"23454",28,22,"disamb","rp",63,0.5,"disamb rp",3,0,318,318,-0.5,-0.5,318
"23456",28,14,"disamb","rp",63,0.5,"disamb rp",3,0,308,308,-0.5,-0.5,308
"23458",28,10,"disamb","rp",63,0.5,"disamb rp",3,0,240,240,-0.5,-0.5,240
"23460",28,11,"disamb","rp",63,0.5,"disamb rp",4,0,394,394,-0.5,0.5,394
"23462",28,20,"disamb","rp",63,0.5,"disamb rp",1,0,296,296,0.5,-0.5,296
"23464",28,1,"disamb","rp",63,0.5,"disamb rp",2,0,200,200,0.5,0.5,200
"23466",28,23,"disamb","rp",63,0.5,"disamb rp",4,0,540,540,-0.5,0.5,540
"23468",28,18,"disamb","rp",63,0.5,"disamb rp",3,0,526,526,-0.5,-0.5,526
"23470",28,17,"disamb","rp",63,0.5,"disamb rp",2,0,1114,1114,0.5,0.5,1114
"23472",28,13,"disamb","rp",63,0.5,"disamb rp",2,0,238,238,0.5,0.5,238
"23474",28,19,"disamb","rp",63,0.5,"disamb rp",4,0,1072,1072,-0.5,0.5,1072
"23476",28,2,"disamb","rp",63,0.5,"disamb rp",3,0,510,510,-0.5,-0.5,510
"23478",28,9,"disamb","rp",63,0.5,"disamb rp",2,0,2434,2434,0.5,0.5,2434
"23480",28,15,"disamb","rp",63,0.5,"disamb rp",4,0,178,178,-0.5,0.5,178
"23482",28,6,"disamb","rp",63,0.5,"disamb rp",3,0,402,402,-0.5,-0.5,402
"23484",28,16,"disamb","rp",63,0.5,"disamb rp",1,0,318,318,0.5,-0.5,318
"24295",29,18,"disamb","rp",65,0.5,"disamb rp",4,0,292,292,-0.5,0.5,292
"24297",29,3,"disamb","rp",65,0.5,"disamb rp",1,0,412,412,0.5,-0.5,412
"24299",29,12,"disamb","rp",65,0.5,"disamb rp",2,0,742,742,0.5,0.5,742
"24301",29,20,"disamb","rp",65,0.5,"disamb rp",2,0,492,492,0.5,0.5,492
"24303",29,9,"disamb","rp",65,0.5,"disamb rp",3,0,372,372,-0.5,-0.5,372
"24305",29,1,"disamb","rp",65,0.5,"disamb rp",3,0,344,344,-0.5,-0.5,344
"24307",29,14,"disamb","rp",65,0.5,"disamb rp",4,0,682,682,-0.5,0.5,682
"24309",29,16,"disamb","rp",65,0.5,"disamb rp",2,0,1726,1726,0.5,0.5,NA
"24311",29,17,"disamb","rp",65,0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"24313",29,24,"disamb","rp",65,0.5,"disamb rp",2,0,356,356,0.5,0.5,356
"24315",29,5,"disamb","rp",65,0.5,"disamb rp",3,0,292,292,-0.5,-0.5,292
"24317",29,6,"disamb","rp",65,0.5,"disamb rp",4,0,196,196,-0.5,0.5,196
"24319",29,19,"disamb","rp",65,0.5,"disamb rp",1,0,386,386,0.5,-0.5,386
"24321",29,15,"disamb","rp",65,0.5,"disamb rp",1,0,442,442,0.5,-0.5,442
"24323",29,11,"disamb","rp",65,0.5,"disamb rp",1,0,314,314,0.5,-0.5,314
"24325",29,22,"disamb","rp",65,0.5,"disamb rp",4,0,280,280,-0.5,0.5,280
"24328",29,4,"disamb","rp",65,0.5,"disamb rp",2,0,384,384,0.5,0.5,384
"24330",29,23,"disamb","rp",65,0.5,"disamb rp",1,0,274,274,0.5,-0.5,274
"24332",29,21,"disamb","rp",65,0.5,"disamb rp",3,0,764,764,-0.5,-0.5,764
"24334",29,7,"disamb","rp",65,0.5,"disamb rp",1,0,754,754,0.5,-0.5,754
"24336",29,13,"disamb","rp",65,0.5,"disamb rp",3,0,256,256,-0.5,-0.5,256
"24338",29,8,"disamb","rp",65,0.5,"disamb rp",2,0,472,472,0.5,0.5,472
"24340",29,2,"disamb","rp",65,0.5,"disamb rp",4,0,238,238,-0.5,0.5,238
"25147",30,23,"disamb","rp",60,0.5,"disamb rp",2,0,786,786,0.5,0.5,786
"25149",30,24,"disamb","rp",60,0.5,"disamb rp",3,0,598,598,-0.5,-0.5,598
"25151",30,2,"disamb","rp",60,0.5,"disamb rp",1,0,416,416,0.5,-0.5,416
"25153",30,8,"disamb","rp",60,0.5,"disamb rp",3,0,342,342,-0.5,-0.5,342
"25155",30,9,"disamb","rp",60,0.5,"disamb rp",4,0,220,220,-0.5,0.5,220
"25157",30,14,"disamb","rp",60,0.5,"disamb rp",1,0,394,394,0.5,-0.5,394
"25159",30,20,"disamb","rp",60,0.5,"disamb rp",3,0,354,354,-0.5,-0.5,354
"25161",30,3,"disamb","rp",60,0.5,"disamb rp",2,0,390,390,0.5,0.5,390
"25163",30,13,"disamb","rp",60,0.5,"disamb rp",4,0,242,242,-0.5,0.5,242
"25165",30,16,"disamb","rp",60,0.5,"disamb rp",3,0,934,934,-0.5,-0.5,934
"25167",30,15,"disamb","rp",60,0.5,"disamb rp",2,0,1876,1876,0.5,0.5,NA
"25169",30,12,"disamb","rp",60,0.5,"disamb rp",3,0,260,260,-0.5,-0.5,260
"25171",30,21,"disamb","rp",60,0.5,"disamb rp",4,0,178,178,-0.5,0.5,178
"25173",30,19,"disamb","rp",60,0.5,"disamb rp",2,1,0,NA,0.5,0.5,NA
"25175",30,5,"disamb","rp",60,0.5,"disamb rp",4,0,222,222,-0.5,0.5,222
"25177",30,7,"disamb","rp",60,0.5,"disamb rp",2,0,808,808,0.5,0.5,808
"25179",30,1,"disamb","rp",60,0.5,"disamb rp",4,0,726,726,-0.5,0.5,726
"25181",30,17,"disamb","rp",60,0.5,"disamb rp",4,0,362,362,-0.5,0.5,362
"25183",30,4,"disamb","rp",60,0.5,"disamb rp",3,0,186,186,-0.5,-0.5,186
"25185",30,18,"disamb","rp",60,0.5,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"25187",30,22,"disamb","rp",60,0.5,"disamb rp",1,0,662,662,0.5,-0.5,662
"25189",30,10,"disamb","rp",60,0.5,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"25191",30,6,"disamb","rp",60,0.5,"disamb rp",1,0,168,168,0.5,-0.5,168
"25193",30,11,"disamb","rp",60,0.5,"disamb rp",2,0,478,478,0.5,0.5,478
"26011",31,18,"disamb","rp",85,-0.5,"disamb rp",2,0,378,378,0.5,0.5,378
"26013",31,7,"disamb","rp",85,-0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"26015",31,19,"disamb","rp",85,-0.5,"disamb rp",3,0,692,692,-0.5,-0.5,692
"26017",31,15,"disamb","rp",85,-0.5,"disamb rp",3,0,218,218,-0.5,-0.5,218
"26019",31,16,"disamb","rp",85,-0.5,"disamb rp",4,0,510,510,-0.5,0.5,510
"26021",31,8,"disamb","rp",85,-0.5,"disamb rp",4,0,464,464,-0.5,0.5,464
"26023",31,13,"disamb","rp",85,-0.5,"disamb rp",1,0,774,774,0.5,-0.5,774
"26025",31,17,"disamb","rp",85,-0.5,"disamb rp",1,0,274,274,0.5,-0.5,274
"26027",31,23,"disamb","rp",85,-0.5,"disamb rp",3,0,484,484,-0.5,-0.5,484
"26029",31,21,"disamb","rp",85,-0.5,"disamb rp",1,0,384,384,0.5,-0.5,384
"26031",31,14,"disamb","rp",85,-0.5,"disamb rp",2,0,592,592,0.5,0.5,592
"26033",31,10,"disamb","rp",85,-0.5,"disamb rp",2,0,348,348,0.5,0.5,348
"26035",31,3,"disamb","rp",85,-0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"26037",31,22,"disamb","rp",85,-0.5,"disamb rp",2,0,660,660,0.5,0.5,660
"26039",31,4,"disamb","rp",85,-0.5,"disamb rp",4,0,290,290,-0.5,0.5,290
"26041",31,24,"disamb","rp",85,-0.5,"disamb rp",4,0,222,222,-0.5,0.5,222
"26043",31,6,"disamb","rp",85,-0.5,"disamb rp",2,0,464,464,0.5,0.5,464
"26045",31,20,"disamb","rp",85,-0.5,"disamb rp",4,0,596,596,-0.5,0.5,596
"26047",31,2,"disamb","rp",85,-0.5,"disamb rp",2,0,302,302,0.5,0.5,302
"26049",31,9,"disamb","rp",85,-0.5,"disamb rp",1,0,258,258,0.5,-0.5,258
"26051",31,1,"disamb","rp",85,-0.5,"disamb rp",1,0,410,410,0.5,-0.5,410
"26053",31,12,"disamb","rp",85,-0.5,"disamb rp",4,0,234,234,-0.5,0.5,234
"26055",31,5,"disamb","rp",85,-0.5,"disamb rp",1,0,386,386,0.5,-0.5,386
"26057",31,11,"disamb","rp",85,-0.5,"disamb rp",3,0,198,198,-0.5,-0.5,198
"26876",32,19,"disamb","rp",59,0.5,"disamb rp",4,0,384,384,-0.5,0.5,384
"26878",32,6,"disamb","rp",59,0.5,"disamb rp",3,0,368,368,-0.5,-0.5,368
"26880",32,3,"disamb","rp",59,0.5,"disamb rp",4,0,338,338,-0.5,0.5,338
"26882",32,13,"disamb","rp",59,0.5,"disamb rp",2,0,384,384,0.5,0.5,384
"26884",32,17,"disamb","rp",59,0.5,"disamb rp",2,0,944,944,0.5,0.5,944
"26886",32,8,"disamb","rp",59,0.5,"disamb rp",1,0,286,286,0.5,-0.5,286
"26888",32,9,"disamb","rp",59,0.5,"disamb rp",2,0,1478,1478,0.5,0.5,1478
"26890",32,12,"disamb","rp",59,0.5,"disamb rp",1,0,334,334,0.5,-0.5,334
"26892",32,24,"disamb","rp",59,0.5,"disamb rp",1,0,692,692,0.5,-0.5,692
"26894",32,7,"disamb","rp",59,0.5,"disamb rp",4,0,466,466,-0.5,0.5,466
"26896",32,16,"disamb","rp",59,0.5,"disamb rp",1,0,338,338,0.5,-0.5,338
"26898",32,23,"disamb","rp",59,0.5,"disamb rp",4,0,418,418,-0.5,0.5,418
"26900",32,21,"disamb","rp",59,0.5,"disamb rp",2,0,522,522,0.5,0.5,522
"26902",32,15,"disamb","rp",59,0.5,"disamb rp",4,0,278,278,-0.5,0.5,278
"26904",32,22,"disamb","rp",59,0.5,"disamb rp",3,0,1434,1434,-0.5,-0.5,1434
"26906",32,4,"disamb","rp",59,0.5,"disamb rp",1,0,476,476,0.5,-0.5,476
"26908",32,11,"disamb","rp",59,0.5,"disamb rp",4,0,370,370,-0.5,0.5,370
"26910",32,1,"disamb","rp",59,0.5,"disamb rp",2,0,400,400,0.5,0.5,400
"26912",32,18,"disamb","rp",59,0.5,"disamb rp",3,0,280,280,-0.5,-0.5,280
"26914",32,20,"disamb","rp",59,0.5,"disamb rp",1,0,460,460,0.5,-0.5,460
"26916",32,10,"disamb","rp",59,0.5,"disamb rp",3,0,222,222,-0.5,-0.5,222
"26918",32,2,"disamb","rp",59,0.5,"disamb rp",3,0,230,230,-0.5,-0.5,230
"26920",32,14,"disamb","rp",59,0.5,"disamb rp",3,0,430,430,-0.5,-0.5,430
"26922",32,5,"disamb","rp",59,0.5,"disamb rp",2,0,432,432,0.5,0.5,432
"27739",33,5,"disamb","rp",71,0.5,"disamb rp",3,0,356,356,-0.5,-0.5,356
"27741",33,24,"disamb","rp",71,0.5,"disamb rp",2,0,1338,1338,0.5,0.5,1338
"27743",33,1,"disamb","rp",71,0.5,"disamb rp",3,0,714,714,-0.5,-0.5,714
"27745",33,2,"disamb","rp",71,0.5,"disamb rp",4,0,1158,1158,-0.5,0.5,1158
"27747",33,12,"disamb","rp",71,0.5,"disamb rp",2,0,4586,4586,0.5,0.5,4586
"27749",33,15,"disamb","rp",71,0.5,"disamb rp",1,0,632,632,0.5,-0.5,632
"27751",33,8,"disamb","rp",71,0.5,"disamb rp",2,0,374,374,0.5,0.5,374
"27753",33,22,"disamb","rp",71,0.5,"disamb rp",4,0,1202,1202,-0.5,0.5,1202
"27755",33,6,"disamb","rp",71,0.5,"disamb rp",4,0,482,482,-0.5,0.5,482
"27757",33,23,"disamb","rp",71,0.5,"disamb rp",1,0,1508,1508,0.5,-0.5,1508
"27759",33,9,"disamb","rp",71,0.5,"disamb rp",3,0,270,270,-0.5,-0.5,270
"27761",33,21,"disamb","rp",71,0.5,"disamb rp",3,0,350,350,-0.5,-0.5,350
"27763",33,4,"disamb","rp",71,0.5,"disamb rp",2,0,1556,1556,0.5,0.5,1556
"27765",33,16,"disamb","rp",71,0.5,"disamb rp",2,0,744,744,0.5,0.5,744
"27767",33,18,"disamb","rp",71,0.5,"disamb rp",4,0,214,214,-0.5,0.5,214
"27769",33,19,"disamb","rp",71,0.5,"disamb rp",1,0,436,436,0.5,-0.5,436
"27771",33,17,"disamb","rp",71,0.5,"disamb rp",3,0,4836,4836,-0.5,-0.5,4836
"27773",33,14,"disamb","rp",71,0.5,"disamb rp",4,0,512,512,-0.5,0.5,512
"27775",33,10,"disamb","rp",71,0.5,"disamb rp",4,0,410,410,-0.5,0.5,410
"27777",33,11,"disamb","rp",71,0.5,"disamb rp",1,0,1634,1634,0.5,-0.5,1634
"27779",33,13,"disamb","rp",71,0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"27781",33,20,"disamb","rp",71,0.5,"disamb rp",2,0,180,180,0.5,0.5,180
"27783",33,7,"disamb","rp",71,0.5,"disamb rp",1,0,432,432,0.5,-0.5,432
"27785",33,3,"disamb","rp",71,0.5,"disamb rp",1,0,658,658,0.5,-0.5,658
"28604",34,11,"disamb","rp",74,-0.5,"disamb rp",2,0,266,266,0.5,0.5,266
"28606",34,8,"disamb","rp",74,-0.5,"disamb rp",3,0,368,368,-0.5,-0.5,368
"28608",34,15,"disamb","rp",74,-0.5,"disamb rp",2,0,2443,2443,0.5,0.5,NA
"28610",34,20,"disamb","rp",74,-0.5,"disamb rp",3,0,205,205,-0.5,-0.5,205
"28612",34,12,"disamb","rp",74,-0.5,"disamb rp",3,0,241,241,-0.5,-0.5,241
"28614",34,24,"disamb","rp",74,-0.5,"disamb rp",3,0,387,387,-0.5,-0.5,387
"28616",34,2,"disamb","rp",74,-0.5,"disamb rp",1,0,256,256,0.5,-0.5,256
"28618",34,10,"disamb","rp",74,-0.5,"disamb rp",1,0,255,255,0.5,-0.5,255
"28620",34,4,"disamb","rp",74,-0.5,"disamb rp",3,0,213,213,-0.5,-0.5,213
"28622",34,6,"disamb","rp",74,-0.5,"disamb rp",1,0,331,331,0.5,-0.5,331
"28624",34,22,"disamb","rp",74,-0.5,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"28626",34,17,"disamb","rp",74,-0.5,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"28628",34,16,"disamb","rp",74,-0.5,"disamb rp",3,0,299,299,-0.5,-0.5,299
"28630",34,14,"disamb","rp",74,-0.5,"disamb rp",1,0,1442,1442,0.5,-0.5,1442
"28632",34,1,"disamb","rp",74,-0.5,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"28634",34,21,"disamb","rp",74,-0.5,"disamb rp",4,0,395,395,-0.5,0.5,395
"28636",34,19,"disamb","rp",74,-0.5,"disamb rp",2,0,210,210,0.5,0.5,210
"28638",34,23,"disamb","rp",74,-0.5,"disamb rp",2,0,863,863,0.5,0.5,863
"28640",34,3,"disamb","rp",74,-0.5,"disamb rp",2,0,113,113,0.5,0.5,113
"28642",34,18,"disamb","rp",74,-0.5,"disamb rp",1,0,317,317,0.5,-0.5,317
"28644",34,9,"disamb","rp",74,-0.5,"disamb rp",4,0,196,196,-0.5,0.5,196
"28646",34,13,"disamb","rp",74,-0.5,"disamb rp",4,0,214,214,-0.5,0.5,214
"28648",34,7,"disamb","rp",74,-0.5,"disamb rp",2,0,214,214,0.5,0.5,214
"28650",34,5,"disamb","rp",74,-0.5,"disamb rp",4,0,204,204,-0.5,0.5,204
"29468",35,16,"disamb","rp",60,0.5,"disamb rp",3,0,362,362,-0.5,-0.5,362
"29470",35,9,"disamb","rp",60,0.5,"disamb rp",4,0,342,342,-0.5,0.5,342
"29472",35,11,"disamb","rp",60,0.5,"disamb rp",2,0,280,280,0.5,0.5,280
"29474",35,17,"disamb","rp",60,0.5,"disamb rp",4,0,248,248,-0.5,0.5,248
"29476",35,3,"disamb","rp",60,0.5,"disamb rp",2,0,190,190,0.5,0.5,190
"29478",35,13,"disamb","rp",60,0.5,"disamb rp",4,0,952,952,-0.5,0.5,952
"29480",35,10,"disamb","rp",60,0.5,"disamb rp",1,0,716,716,0.5,-0.5,716
"29482",35,4,"disamb","rp",60,0.5,"disamb rp",3,0,706,706,-0.5,-0.5,706
"29484",35,20,"disamb","rp",60,0.5,"disamb rp",3,0,664,664,-0.5,-0.5,664
"29486",35,18,"disamb","rp",60,0.5,"disamb rp",1,0,280,280,0.5,-0.5,280
"29488",35,2,"disamb","rp",60,0.5,"disamb rp",1,0,668,668,0.5,-0.5,668
"29490",35,24,"disamb","rp",60,0.5,"disamb rp",3,0,294,294,-0.5,-0.5,294
"29492",35,21,"disamb","rp",60,0.5,"disamb rp",4,0,902,902,-0.5,0.5,902
"29494",35,1,"disamb","rp",60,0.5,"disamb rp",4,0,160,160,-0.5,0.5,160
"29496",35,7,"disamb","rp",60,0.5,"disamb rp",2,0,290,290,0.5,0.5,290
"29498",35,5,"disamb","rp",60,0.5,"disamb rp",4,0,622,622,-0.5,0.5,622
"29500",35,19,"disamb","rp",60,0.5,"disamb rp",2,0,202,202,0.5,0.5,202
"29502",35,15,"disamb","rp",60,0.5,"disamb rp",2,0,2250,2250,0.5,0.5,NA
"29504",35,22,"disamb","rp",60,0.5,"disamb rp",1,0,762,762,0.5,-0.5,762
"29506",35,14,"disamb","rp",60,0.5,"disamb rp",1,0,318,318,0.5,-0.5,318
"29508",35,23,"disamb","rp",60,0.5,"disamb rp",2,0,782,782,0.5,0.5,782
"29510",35,12,"disamb","rp",60,0.5,"disamb rp",3,0,250,250,-0.5,-0.5,250
"29512",35,6,"disamb","rp",60,0.5,"disamb rp",1,0,408,408,0.5,-0.5,408
"29514",35,8,"disamb","rp",60,0.5,"disamb rp",3,0,730,730,-0.5,-0.5,730
"30331",36,6,"disamb","rp",57,0.5,"disamb rp",2,0,426,426,0.5,0.5,426
"30333",36,18,"disamb","rp",57,0.5,"disamb rp",2,0,129,129,0.5,0.5,129
"30335",36,10,"disamb","rp",57,0.5,"disamb rp",2,0,832,832,0.5,0.5,832
"30337",36,17,"disamb","rp",57,0.5,"disamb rp",1,0,243,243,0.5,-0.5,243
"30339",36,12,"disamb","rp",57,0.5,"disamb rp",4,0,300,300,-0.5,0.5,300
"30341",36,23,"disamb","rp",57,0.5,"disamb rp",3,0,404,404,-0.5,-0.5,404
"30343",36,2,"disamb","rp",57,0.5,"disamb rp",2,0,265,265,0.5,0.5,265
"30345",36,11,"disamb","rp",57,0.5,"disamb rp",3,0,322,322,-0.5,-0.5,322
"30347",36,5,"disamb","rp",57,0.5,"disamb rp",1,0,114,114,0.5,-0.5,114
"30349",36,22,"disamb","rp",57,0.5,"disamb rp",2,0,1956,1956,0.5,0.5,NA
"30351",36,24,"disamb","rp",57,0.5,"disamb rp",4,0,208,208,-0.5,0.5,208
"30353",36,1,"disamb","rp",57,0.5,"disamb rp",1,0,537,537,0.5,-0.5,537
"30355",36,19,"disamb","rp",57,0.5,"disamb rp",3,0,374,374,-0.5,-0.5,374
"30357",36,16,"disamb","rp",57,0.5,"disamb rp",4,0,189,189,-0.5,0.5,189
"30359",36,9,"disamb","rp",57,0.5,"disamb rp",1,0,339,339,0.5,-0.5,339
"30361",36,21,"disamb","rp",57,0.5,"disamb rp",1,0,337,337,0.5,-0.5,337
"30363",36,8,"disamb","rp",57,0.5,"disamb rp",4,0,216,216,-0.5,0.5,216
"30365",36,7,"disamb","rp",57,0.5,"disamb rp",3,0,562,562,-0.5,-0.5,562
"30367",36,3,"disamb","rp",57,0.5,"disamb rp",3,0,414,414,-0.5,-0.5,414
