"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","continuation","trimmed_nozero"
"1279",27,44,"disamb","fp","disamb fp",8,0,648,648,71,-0.5,0.5,648
"1281",27,43,"disamb","fp","disamb fp",7,0,362,362,71,0.5,0.5,362
"1283",27,34,"disamb","fp","disamb fp",6,0,324,324,71,-0.5,-0.5,324
"1285",27,40,"disamb","fp","disamb fp",8,0,196,196,71,-0.5,0.5,196
"1287",28,27,"disamb","fp","disamb fp",8,0,436,436,71,-0.5,0.5,436
"1289",28,26,"disamb","fp","disamb fp",7,0,694,694,71,0.5,0.5,694
"1291",28,28,"disamb","fp","disamb fp",5,0,660,660,71,0.5,-0.5,660
"1293",28,29,"disamb","fp","disamb fp",6,0,372,372,71,-0.5,-0.5,372
"1295",28,33,"disamb","fp","disamb fp",6,0,318,318,71,-0.5,-0.5,318
"1297",28,44,"disamb","fp","disamb fp",5,0,636,636,71,0.5,-0.5,636
"1299",28,45,"disamb","fp","disamb fp",6,0,360,360,71,-0.5,-0.5,360
"1301",28,47,"disamb","fp","disamb fp",8,0,224,224,71,-0.5,0.5,224
"1303",28,48,"disamb","fp","disamb fp",5,0,550,550,71,0.5,-0.5,550
"1305",28,37,"disamb","fp","disamb fp",6,0,756,756,71,-0.5,-0.5,756
"1307",28,38,"disamb","fp","disamb fp",7,0,430,430,71,0.5,0.5,430
"1309",28,30,"disamb","fp","disamb fp",7,0,322,322,71,0.5,0.5,322
"1311",28,40,"disamb","fp","disamb fp",5,0,408,408,71,0.5,-0.5,408
"1313",28,35,"disamb","fp","disamb fp",8,0,322,322,71,-0.5,0.5,322
"1315",28,25,"disamb","fp","disamb fp",6,0,306,306,71,-0.5,-0.5,306
"1317",28,31,"disamb","fp","disamb fp",8,0,350,350,71,-0.5,0.5,350
"1319",28,32,"disamb","fp","disamb fp",5,0,302,302,71,0.5,-0.5,302
"1321",28,39,"disamb","fp","disamb fp",8,0,528,528,71,-0.5,0.5,528
"1323",28,46,"disamb","fp","disamb fp",7,0,312,312,71,0.5,0.5,312
"1325",28,34,"disamb","fp","disamb fp",7,0,838,838,71,0.5,0.5,838
"1327",28,41,"disamb","fp","disamb fp",6,0,582,582,71,-0.5,-0.5,582
"1329",28,43,"disamb","fp","disamb fp",8,0,310,310,71,-0.5,0.5,310
"1331",28,36,"disamb","fp","disamb fp",5,0,396,396,71,0.5,-0.5,396
"1333",28,42,"disamb","fp","disamb fp",7,0,542,542,71,0.5,0.5,542
"1336",29,42,"disamb","fp","disamb fp",8,0,164,164,71,-0.5,0.5,164
"1338",29,39,"disamb","fp","disamb fp",5,0,452,452,71,0.5,-0.5,452
"1340",29,43,"disamb","fp","disamb fp",5,0,288,288,71,0.5,-0.5,288
"1342",29,46,"disamb","fp","disamb fp",8,1,0,NA,71,-0.5,0.5,NA
"1344",29,45,"disamb","fp","disamb fp",7,0,138,138,71,0.5,0.5,138
"1346",29,29,"disamb","fp","disamb fp",7,0,212,212,71,0.5,0.5,212
"1348",29,31,"disamb","fp","disamb fp",5,0,244,244,71,0.5,-0.5,244
"1350",29,38,"disamb","fp","disamb fp",8,0,160,160,71,-0.5,0.5,160
"1352",29,41,"disamb","fp","disamb fp",7,0,294,294,71,0.5,0.5,294
"1354",29,28,"disamb","fp","disamb fp",6,0,314,314,71,-0.5,-0.5,314
"1356",29,26,"disamb","fp","disamb fp",8,0,208,208,71,-0.5,0.5,208
"1358",29,32,"disamb","fp","disamb fp",6,0,450,450,71,-0.5,-0.5,450
"1360",29,27,"disamb","fp","disamb fp",5,0,114,114,71,0.5,-0.5,114
"1362",29,36,"disamb","fp","disamb fp",6,0,228,228,71,-0.5,-0.5,228
"1364",29,34,"disamb","fp","disamb fp",8,0,702,702,71,-0.5,0.5,702
"1366",29,35,"disamb","fp","disamb fp",5,0,670,670,71,0.5,-0.5,670
"1367",29,40,"disamb","fp","disamb fp",6,0,182,182,71,-0.5,-0.5,182
"1369",29,44,"disamb","fp","disamb fp",6,0,476,476,71,-0.5,-0.5,476
"1371",29,30,"disamb","fp","disamb fp",8,0,274,274,71,-0.5,0.5,274
"1373",29,25,"disamb","fp","disamb fp",7,0,200,200,71,0.5,0.5,200
"1375",29,33,"disamb","fp","disamb fp",7,0,300,300,71,0.5,0.5,300
"1377",29,37,"disamb","fp","disamb fp",7,0,266,266,71,0.5,0.5,266
"1379",29,47,"disamb","fp","disamb fp",5,0,344,344,71,0.5,-0.5,344
"1381",29,48,"disamb","fp","disamb fp",6,0,510,510,71,-0.5,-0.5,510
"1383",30,36,"disamb","fp","disamb fp",7,1,0,NA,71,0.5,0.5,NA
"1385",30,44,"disamb","fp","disamb fp",7,0,226,226,71,0.5,0.5,226
"1387",30,32,"disamb","fp","disamb fp",7,0,226,226,71,0.5,0.5,226
"1389",30,25,"disamb","fp","disamb fp",8,0,206,206,71,-0.5,0.5,206
"1391",30,27,"disamb","fp","disamb fp",6,0,826,826,71,-0.5,-0.5,826
"1393",30,37,"disamb","fp","disamb fp",8,0,172,172,71,-0.5,0.5,172
"1395",30,38,"disamb","fp","disamb fp",5,1,0,NA,71,0.5,-0.5,NA
"1397",30,47,"disamb","fp","disamb fp",6,0,186,186,71,-0.5,-0.5,186
"1399",30,33,"disamb","fp","disamb fp",8,0,346,346,71,-0.5,0.5,346
"1401",30,30,"disamb","fp","disamb fp",5,0,740,740,71,0.5,-0.5,740
"1403",30,48,"disamb","fp","disamb fp",7,0,174,174,71,0.5,0.5,174
"1405",30,40,"disamb","fp","disamb fp",7,0,168,168,71,0.5,0.5,168
"1407",30,46,"disamb","fp","disamb fp",5,1,0,NA,71,0.5,-0.5,NA
"1409",30,35,"disamb","fp","disamb fp",6,0,188,188,71,-0.5,-0.5,188
"1411",30,43,"disamb","fp","disamb fp",6,0,192,192,71,-0.5,-0.5,192
"1413",30,41,"disamb","fp","disamb fp",8,1,0,NA,71,-0.5,0.5,NA
"1415",30,39,"disamb","fp","disamb fp",6,1,0,NA,71,-0.5,-0.5,NA
"1417",30,42,"disamb","fp","disamb fp",5,0,124,124,71,0.5,-0.5,124
"1419",30,31,"disamb","fp","disamb fp",6,0,244,244,71,-0.5,-0.5,244
"1421",30,26,"disamb","fp","disamb fp",5,1,0,NA,71,0.5,-0.5,NA
"1423",30,34,"disamb","fp","disamb fp",5,1,0,NA,71,0.5,-0.5,NA
"1425",30,45,"disamb","fp","disamb fp",8,1,0,NA,71,-0.5,0.5,NA
"1427",30,29,"disamb","fp","disamb fp",8,1,0,NA,71,-0.5,0.5,NA
"1429",30,28,"disamb","fp","disamb fp",7,1,0,NA,71,0.5,0.5,NA
"1431",31,34,"disamb","fp","disamb fp",6,0,502,502,71,-0.5,-0.5,502
"1433",31,41,"disamb","fp","disamb fp",5,0,406,406,71,0.5,-0.5,406
"1435",31,40,"disamb","fp","disamb fp",8,0,366,366,71,-0.5,0.5,366
"1437",31,42,"disamb","fp","disamb fp",6,0,314,314,71,-0.5,-0.5,314
"1439",31,31,"disamb","fp","disamb fp",7,0,1048,1048,71,0.5,0.5,1048
"1441",31,35,"disamb","fp","disamb fp",7,0,564,564,71,0.5,0.5,564
"1443",31,38,"disamb","fp","disamb fp",6,0,324,324,71,-0.5,-0.5,324
"1445",31,29,"disamb","fp","disamb fp",5,0,306,306,71,0.5,-0.5,306
"1447",31,37,"disamb","fp","disamb fp",5,0,418,418,71,0.5,-0.5,418
"1449",31,46,"disamb","fp","disamb fp",6,0,270,270,71,-0.5,-0.5,270
"1451",31,44,"disamb","fp","disamb fp",8,0,636,636,71,-0.5,0.5,636
"1453",31,28,"disamb","fp","disamb fp",8,0,456,456,71,-0.5,0.5,456
"1455",31,30,"disamb","fp","disamb fp",6,0,544,544,71,-0.5,-0.5,544
"1457",31,32,"disamb","fp","disamb fp",8,0,510,510,71,-0.5,0.5,510
"1459",31,39,"disamb","fp","disamb fp",7,0,600,600,71,0.5,0.5,600
"1461",31,25,"disamb","fp","disamb fp",5,0,624,624,71,0.5,-0.5,624
"1463",31,33,"disamb","fp","disamb fp",5,0,398,398,71,0.5,-0.5,398
"1465",31,47,"disamb","fp","disamb fp",7,0,508,508,71,0.5,0.5,508
"1467",31,45,"disamb","fp","disamb fp",5,0,472,472,71,0.5,-0.5,472
"1469",31,48,"disamb","fp","disamb fp",8,0,290,290,71,-0.5,0.5,290
"1471",31,36,"disamb","fp","disamb fp",8,0,748,748,71,-0.5,0.5,748
"1473",31,43,"disamb","fp","disamb fp",7,0,410,410,71,0.5,0.5,410
"1475",31,26,"disamb","fp","disamb fp",6,0,518,518,71,-0.5,-0.5,518
"1477",31,27,"disamb","fp","disamb fp",7,0,548,548,71,0.5,0.5,548
"1478",32,44,"disamb","fp","disamb fp",5,0,690,690,71,0.5,-0.5,690
"1480",32,43,"disamb","fp","disamb fp",8,0,396,396,71,-0.5,0.5,396
"1482",32,40,"disamb","fp","disamb fp",5,0,1158,1158,71,0.5,-0.5,NA
"1484",32,42,"disamb","fp","disamb fp",7,0,428,428,71,0.5,0.5,428
"1486",32,39,"disamb","fp","disamb fp",8,0,696,696,71,-0.5,0.5,696
"1488",32,46,"disamb","fp","disamb fp",7,0,498,498,71,0.5,0.5,498
"1490",32,48,"disamb","fp","disamb fp",5,0,500,500,71,0.5,-0.5,500
"1492",32,32,"disamb","fp","disamb fp",5,0,468,468,71,0.5,-0.5,468
"1494",32,26,"disamb","fp","disamb fp",7,0,680,680,71,0.5,0.5,680
"1496",32,45,"disamb","fp","disamb fp",6,0,394,394,71,-0.5,-0.5,394
"1498",32,25,"disamb","fp","disamb fp",6,0,474,474,71,-0.5,-0.5,474
"1500",32,30,"disamb","fp","disamb fp",7,0,348,348,71,0.5,0.5,348
"1502",32,33,"disamb","fp","disamb fp",6,0,444,444,71,-0.5,-0.5,444
"1504",32,36,"disamb","fp","disamb fp",5,0,382,382,71,0.5,-0.5,382
"1506",32,35,"disamb","fp","disamb fp",8,0,334,334,71,-0.5,0.5,334
"1508",32,41,"disamb","fp","disamb fp",6,0,436,436,71,-0.5,-0.5,436
"1510",32,27,"disamb","fp","disamb fp",8,0,586,586,71,-0.5,0.5,586
"1512",32,34,"disamb","fp","disamb fp",7,0,642,642,71,0.5,0.5,642
"1514",32,28,"disamb","fp","disamb fp",5,0,266,266,71,0.5,-0.5,266
"1516",32,31,"disamb","fp","disamb fp",8,0,228,228,71,-0.5,0.5,228
"1518",32,29,"disamb","fp","disamb fp",6,0,492,492,71,-0.5,-0.5,492
"1520",32,47,"disamb","fp","disamb fp",8,0,486,486,71,-0.5,0.5,486
"1522",32,37,"disamb","fp","disamb fp",6,0,426,426,71,-0.5,-0.5,426
"1524",32,38,"disamb","fp","disamb fp",7,0,544,544,71,0.5,0.5,544
"1527",33,33,"disamb","fp","disamb fp",7,0,454,454,71,0.5,0.5,454
"1529",33,43,"disamb","fp","disamb fp",5,0,670,670,71,0.5,-0.5,670
"1531",33,31,"disamb","fp","disamb fp",5,0,992,992,71,0.5,-0.5,992
"1533",33,34,"disamb","fp","disamb fp",8,0,510,510,71,-0.5,0.5,510
"1535",33,42,"disamb","fp","disamb fp",8,0,310,310,71,-0.5,0.5,310
"1537",33,25,"disamb","fp","disamb fp",7,0,422,422,71,0.5,0.5,422
"1539",33,26,"disamb","fp","disamb fp",8,0,554,554,71,-0.5,0.5,554
"1541",33,35,"disamb","fp","disamb fp",5,0,496,496,71,0.5,-0.5,496
"1543",33,47,"disamb","fp","disamb fp",5,0,486,486,71,0.5,-0.5,486
"1545",33,32,"disamb","fp","disamb fp",6,0,530,530,71,-0.5,-0.5,530
"1547",33,40,"disamb","fp","disamb fp",6,0,544,544,71,-0.5,-0.5,544
"1549",33,36,"disamb","fp","disamb fp",6,0,238,238,71,-0.5,-0.5,238
"1551",33,48,"disamb","fp","disamb fp",6,0,540,540,71,-0.5,-0.5,540
"1553",33,27,"disamb","fp","disamb fp",5,0,474,474,71,0.5,-0.5,474
"1555",33,41,"disamb","fp","disamb fp",7,0,428,428,71,0.5,0.5,428
"1557",33,37,"disamb","fp","disamb fp",7,0,466,466,71,0.5,0.5,466
"1559",33,45,"disamb","fp","disamb fp",7,0,680,680,71,0.5,0.5,680
"1561",33,44,"disamb","fp","disamb fp",6,0,714,714,71,-0.5,-0.5,714
"1563",33,29,"disamb","fp","disamb fp",7,0,394,394,71,0.5,0.5,394
"1565",33,28,"disamb","fp","disamb fp",6,0,260,260,71,-0.5,-0.5,260
"1567",33,30,"disamb","fp","disamb fp",8,0,240,240,71,-0.5,0.5,240
"1569",33,39,"disamb","fp","disamb fp",5,0,632,632,71,0.5,-0.5,632
"1571",33,38,"disamb","fp","disamb fp",8,1,0,NA,71,-0.5,0.5,NA
"1573",33,46,"disamb","fp","disamb fp",8,0,552,552,71,-0.5,0.5,552
"1574",34,37,"disamb","fp","disamb fp",8,0,369,369,71,-0.5,0.5,369
"1576",34,32,"disamb","fp","disamb fp",7,0,171,171,71,0.5,0.5,171
"1578",34,30,"disamb","fp","disamb fp",5,0,569,569,71,0.5,-0.5,569
"1580",34,27,"disamb","fp","disamb fp",6,0,468,468,71,-0.5,-0.5,468
"1582",34,34,"disamb","fp","disamb fp",5,0,400,400,71,0.5,-0.5,400
"1584",34,46,"disamb","fp","disamb fp",5,0,354,354,71,0.5,-0.5,354
"1586",34,38,"disamb","fp","disamb fp",5,0,319,319,71,0.5,-0.5,319
"1588",34,39,"disamb","fp","disamb fp",6,0,288,288,71,-0.5,-0.5,288
"1590",34,45,"disamb","fp","disamb fp",8,0,399,399,71,-0.5,0.5,399
"1592",34,29,"disamb","fp","disamb fp",8,0,181,181,71,-0.5,0.5,181
"1594",34,33,"disamb","fp","disamb fp",8,0,229,229,71,-0.5,0.5,229
"1596",34,48,"disamb","fp","disamb fp",7,0,638,638,71,0.5,0.5,638
"1598",34,41,"disamb","fp","disamb fp",8,0,248,248,71,-0.5,0.5,248
"1600",34,40,"disamb","fp","disamb fp",7,0,274,274,71,0.5,0.5,274
"1602",34,31,"disamb","fp","disamb fp",6,0,393,393,71,-0.5,-0.5,393
"1604",34,43,"disamb","fp","disamb fp",6,0,383,383,71,-0.5,-0.5,383
"1606",34,25,"disamb","fp","disamb fp",8,0,290,290,71,-0.5,0.5,290
"1608",34,36,"disamb","fp","disamb fp",7,0,279,279,71,0.5,0.5,279
"1610",34,47,"disamb","fp","disamb fp",6,0,248,248,71,-0.5,-0.5,248
"1612",34,42,"disamb","fp","disamb fp",5,0,254,254,71,0.5,-0.5,254
"1614",34,44,"disamb","fp","disamb fp",7,0,189,189,71,0.5,0.5,189
"1616",34,28,"disamb","fp","disamb fp",7,0,380,380,71,0.5,0.5,380
"1618",34,26,"disamb","fp","disamb fp",5,0,344,344,71,0.5,-0.5,344
"1620",34,35,"disamb","fp","disamb fp",6,1,0,NA,71,-0.5,-0.5,NA
"1622",35,47,"disamb","fp","disamb fp",6,0,600,600,71,-0.5,-0.5,600
"1624",35,33,"disamb","fp","disamb fp",8,0,324,324,71,-0.5,0.5,324
"1626",35,43,"disamb","fp","disamb fp",6,0,386,386,71,-0.5,-0.5,386
"1628",35,32,"disamb","fp","disamb fp",7,0,302,302,71,0.5,0.5,302
"1630",35,42,"disamb","fp","disamb fp",5,0,282,282,71,0.5,-0.5,282
"1632",35,26,"disamb","fp","disamb fp",5,0,186,186,71,0.5,-0.5,186
"1634",35,39,"disamb","fp","disamb fp",6,0,170,170,71,-0.5,-0.5,170
"1636",35,28,"disamb","fp","disamb fp",7,0,196,196,71,0.5,0.5,196
"1638",35,36,"disamb","fp","disamb fp",7,0,1080,1080,71,0.5,0.5,1080
"1640",35,48,"disamb","fp","disamb fp",7,1,0,NA,71,0.5,0.5,NA
"1642",35,34,"disamb","fp","disamb fp",5,0,356,356,71,0.5,-0.5,356
"1644",35,38,"disamb","fp","disamb fp",5,0,286,286,71,0.5,-0.5,286
"1646",35,46,"disamb","fp","disamb fp",5,0,150,150,71,0.5,-0.5,150
"1648",35,35,"disamb","fp","disamb fp",6,0,246,246,71,-0.5,-0.5,246
"1650",35,44,"disamb","fp","disamb fp",7,0,188,188,71,0.5,0.5,188
"1652",35,40,"disamb","fp","disamb fp",7,0,1446,1446,71,0.5,0.5,1446
"1654",35,31,"disamb","fp","disamb fp",6,0,190,190,71,-0.5,-0.5,190
"1656",35,41,"disamb","fp","disamb fp",8,0,266,266,71,-0.5,0.5,266
"1658",35,27,"disamb","fp","disamb fp",6,0,464,464,71,-0.5,-0.5,464
"1660",35,37,"disamb","fp","disamb fp",8,0,364,364,71,-0.5,0.5,364
"1662",35,30,"disamb","fp","disamb fp",5,0,334,334,71,0.5,-0.5,334
"1664",35,45,"disamb","fp","disamb fp",8,1,0,NA,71,-0.5,0.5,NA
"1666",35,29,"disamb","fp","disamb fp",8,0,572,572,71,-0.5,0.5,572
"1668",35,25,"disamb","fp","disamb fp",8,0,426,426,71,-0.5,0.5,426
"1671",36,41,"disamb","fp","disamb fp",5,0,357,357,71,0.5,-0.5,357
"1673",36,43,"disamb","fp","disamb fp",7,0,347,347,71,0.5,0.5,347
"1675",36,26,"disamb","fp","disamb fp",6,0,339,339,71,-0.5,-0.5,339
"1677",36,27,"disamb","fp","disamb fp",7,0,180,180,71,0.5,0.5,180
"1679",36,42,"disamb","fp","disamb fp",6,0,366,366,71,-0.5,-0.5,366
"1681",36,33,"disamb","fp","disamb fp",5,0,400,400,71,0.5,-0.5,400
"1683",36,40,"disamb","fp","disamb fp",8,0,303,303,71,-0.5,0.5,303
"1685",36,47,"disamb","fp","disamb fp",7,0,743,743,71,0.5,0.5,743
"1687",36,35,"disamb","fp","disamb fp",7,0,197,197,71,0.5,0.5,197
"1689",36,46,"disamb","fp","disamb fp",6,0,191,191,71,-0.5,-0.5,191
"1691",36,28,"disamb","fp","disamb fp",8,0,263,263,71,-0.5,0.5,263
"1693",36,34,"disamb","fp","disamb fp",6,0,234,234,71,-0.5,-0.5,234
"1695",36,36,"disamb","fp","disamb fp",8,0,269,269,71,-0.5,0.5,269
"1697",36,38,"disamb","fp","disamb fp",6,0,512,512,71,-0.5,-0.5,512
"1699",36,25,"disamb","fp","disamb fp",5,0,334,334,71,0.5,-0.5,334
"1701",36,37,"disamb","fp","disamb fp",5,0,288,288,71,0.5,-0.5,288
"1703",36,31,"disamb","fp","disamb fp",7,0,394,394,71,0.5,0.5,394
"1705",36,45,"disamb","fp","disamb fp",5,0,185,185,71,0.5,-0.5,185
"1707",36,30,"disamb","fp","disamb fp",6,0,95,95,71,-0.5,-0.5,95
"1709",36,32,"disamb","fp","disamb fp",8,0,225,225,71,-0.5,0.5,225
"1711",36,44,"disamb","fp","disamb fp",8,0,143,143,71,-0.5,0.5,143
"1713",36,48,"disamb","fp","disamb fp",8,0,263,263,71,-0.5,0.5,263
"1715",36,39,"disamb","fp","disamb fp",7,0,289,289,71,0.5,0.5,289
"1717",36,29,"disamb","fp","disamb fp",5,0,243,243,71,0.5,-0.5,243
"1718",37,42,"disamb","fp","disamb fp",7,0,408,408,71,0.5,0.5,408
"1720",37,36,"disamb","fp","disamb fp",5,0,162,162,71,0.5,-0.5,162
"1722",37,32,"disamb","fp","disamb fp",5,0,364,364,71,0.5,-0.5,364
"1724",37,48,"disamb","fp","disamb fp",5,0,423,423,71,0.5,-0.5,423
"1726",37,25,"disamb","fp","disamb fp",6,0,171,171,71,-0.5,-0.5,171
"1728",37,30,"disamb","fp","disamb fp",7,0,295,295,71,0.5,0.5,295
"1730",37,39,"disamb","fp","disamb fp",8,0,405,405,74,-0.5,0.5,405
"1732",37,35,"disamb","fp","disamb fp",8,0,410,410,74,-0.5,0.5,410
"1734",37,28,"disamb","fp","disamb fp",5,0,275,275,74,0.5,-0.5,275
"1736",37,34,"disamb","fp","disamb fp",7,0,280,280,74,0.5,0.5,280
"1738",37,38,"disamb","fp","disamb fp",7,0,669,669,74,0.5,0.5,669
"1740",37,26,"disamb","fp","disamb fp",7,0,587,587,74,0.5,0.5,587
"1742",37,40,"disamb","fp","disamb fp",5,0,700,700,74,0.5,-0.5,700
"1744",37,47,"disamb","fp","disamb fp",8,0,455,455,74,-0.5,0.5,455
"1746",37,44,"disamb","fp","disamb fp",5,0,164,164,74,0.5,-0.5,164
"1748",37,43,"disamb","fp","disamb fp",8,0,498,498,74,-0.5,0.5,498
"1750",37,33,"disamb","fp","disamb fp",6,0,569,569,74,-0.5,-0.5,569
"1752",37,29,"disamb","fp","disamb fp",6,0,529,529,74,-0.5,-0.5,529
"1754",37,46,"disamb","fp","disamb fp",7,0,264,264,74,0.5,0.5,264
"1756",37,41,"disamb","fp","disamb fp",6,0,342,342,74,-0.5,-0.5,342
"1758",37,37,"disamb","fp","disamb fp",6,0,242,242,74,-0.5,-0.5,242
"1760",37,31,"disamb","fp","disamb fp",8,0,506,506,74,-0.5,0.5,506
"1762",37,27,"disamb","fp","disamb fp",8,0,374,374,74,-0.5,0.5,374
"1764",37,45,"disamb","fp","disamb fp",6,0,994,994,74,-0.5,-0.5,994
"1766",38,34,"disamb","fp","disamb fp",8,0,278,278,74,-0.5,0.5,278
"1768",38,28,"disamb","fp","disamb fp",6,0,265,265,74,-0.5,-0.5,265
"1770",38,43,"disamb","fp","disamb fp",5,0,248,248,74,0.5,-0.5,248
"1772",38,38,"disamb","fp","disamb fp",8,0,546,546,74,-0.5,0.5,546
"1774",38,30,"disamb","fp","disamb fp",8,0,289,289,74,-0.5,0.5,289
"1776",38,47,"disamb","fp","disamb fp",5,0,443,443,74,0.5,-0.5,443
"1778",38,39,"disamb","fp","disamb fp",5,0,335,335,74,0.5,-0.5,335
"1780",38,45,"disamb","fp","disamb fp",7,0,415,415,74,0.5,0.5,415
"1782",38,32,"disamb","fp","disamb fp",6,0,339,339,74,-0.5,-0.5,339
"1784",38,29,"disamb","fp","disamb fp",7,0,313,313,74,0.5,0.5,313
"1786",38,35,"disamb","fp","disamb fp",5,0,266,266,74,0.5,-0.5,266
"1788",38,41,"disamb","fp","disamb fp",7,0,461,461,74,0.5,0.5,461
"1790",38,25,"disamb","fp","disamb fp",7,0,422,422,74,0.5,0.5,422
"1792",38,31,"disamb","fp","disamb fp",5,0,216,216,74,0.5,-0.5,216
"1794",38,48,"disamb","fp","disamb fp",6,0,539,539,74,-0.5,-0.5,539
"1796",38,44,"disamb","fp","disamb fp",6,0,248,248,74,-0.5,-0.5,248
"1798",38,37,"disamb","fp","disamb fp",7,0,254,254,74,0.5,0.5,254
"1800",38,36,"disamb","fp","disamb fp",6,0,327,327,74,-0.5,-0.5,327
"1802",38,42,"disamb","fp","disamb fp",8,0,431,431,74,-0.5,0.5,431
"1804",38,26,"disamb","fp","disamb fp",8,0,211,211,74,-0.5,0.5,211
"1806",38,40,"disamb","fp","disamb fp",6,0,391,391,74,-0.5,-0.5,391
"1808",38,46,"disamb","fp","disamb fp",8,0,234,234,74,-0.5,0.5,234
"1810",38,33,"disamb","fp","disamb fp",7,0,385,385,74,0.5,0.5,385
"1812",38,27,"disamb","fp","disamb fp",5,0,628,628,74,0.5,-0.5,628
"1815",39,41,"disamb","fp","disamb fp",8,0,448,448,74,-0.5,0.5,448
"1817",39,33,"disamb","fp","disamb fp",8,1,0,NA,74,-0.5,0.5,NA
"1819",39,25,"disamb","fp","disamb fp",8,0,509,509,74,-0.5,0.5,509
"1821",39,37,"disamb","fp","disamb fp",8,0,360,360,74,-0.5,0.5,360
"1823",39,27,"disamb","fp","disamb fp",6,0,1003,1003,74,-0.5,-0.5,1003
"1825",39,31,"disamb","fp","disamb fp",6,0,82,82,74,-0.5,-0.5,82
"1827",39,30,"disamb","fp","disamb fp",5,0,689,689,74,0.5,-0.5,689
"1829",39,42,"disamb","fp","disamb fp",5,0,539,539,74,0.5,-0.5,539
"1831",39,40,"disamb","fp","disamb fp",7,0,569,569,74,0.5,0.5,569
"1833",39,39,"disamb","fp","disamb fp",6,0,527,527,74,-0.5,-0.5,527
"1835",39,26,"disamb","fp","disamb fp",5,0,590,590,74,0.5,-0.5,590
"1837",39,43,"disamb","fp","disamb fp",6,0,355,355,74,-0.5,-0.5,355
"1839",39,48,"disamb","fp","disamb fp",7,0,208,208,74,0.5,0.5,208
"1841",39,44,"disamb","fp","disamb fp",7,0,568,568,74,0.5,0.5,568
"1843",39,45,"disamb","fp","disamb fp",8,0,813,813,74,-0.5,0.5,813
"1845",39,46,"disamb","fp","disamb fp",5,0,735,735,74,0.5,-0.5,735
"1847",39,29,"disamb","fp","disamb fp",8,0,574,574,74,-0.5,0.5,574
"1849",39,36,"disamb","fp","disamb fp",7,0,335,335,74,0.5,0.5,335
"1851",39,34,"disamb","fp","disamb fp",5,0,829,829,74,0.5,-0.5,829
"1853",39,28,"disamb","fp","disamb fp",7,0,366,366,74,0.5,0.5,366
"1855",39,35,"disamb","fp","disamb fp",6,0,392,392,74,-0.5,-0.5,392
"1857",39,38,"disamb","fp","disamb fp",5,0,345,345,74,0.5,-0.5,345
"1859",39,32,"disamb","fp","disamb fp",7,0,1204,1204,74,0.5,0.5,1204
"1861",39,47,"disamb","fp","disamb fp",6,0,572,572,74,-0.5,-0.5,572
"1862",40,41,"disamb","fp","disamb fp",5,0,206,206,74,0.5,-0.5,206
"1864",40,42,"disamb","fp","disamb fp",6,0,338,338,74,-0.5,-0.5,338
"1866",40,34,"disamb","fp","disamb fp",6,0,375,375,74,-0.5,-0.5,375
"1868",40,43,"disamb","fp","disamb fp",7,0,307,307,74,0.5,0.5,307
"1870",40,30,"disamb","fp","disamb fp",6,0,339,339,74,-0.5,-0.5,339
"1872",40,29,"disamb","fp","disamb fp",5,1,0,NA,74,0.5,-0.5,NA
"1874",40,37,"disamb","fp","disamb fp",5,0,235,235,74,0.5,-0.5,235
"1876",40,28,"disamb","fp","disamb fp",8,0,362,362,74,-0.5,0.5,362
"1878",40,32,"disamb","fp","disamb fp",8,0,290,290,74,-0.5,0.5,290
"1880",40,40,"disamb","fp","disamb fp",8,0,142,142,74,-0.5,0.5,142
"1882",40,27,"disamb","fp","disamb fp",7,0,310,310,74,0.5,0.5,310
"1884",40,35,"disamb","fp","disamb fp",7,0,359,359,74,0.5,0.5,359
"1886",40,31,"disamb","fp","disamb fp",7,0,226,226,74,0.5,0.5,226
"1888",40,33,"disamb","fp","disamb fp",5,0,409,409,74,0.5,-0.5,409
"1890",40,46,"disamb","fp","disamb fp",6,0,297,297,74,-0.5,-0.5,297
"1892",40,47,"disamb","fp","disamb fp",7,0,420,420,74,0.5,0.5,420
"1894",40,38,"disamb","fp","disamb fp",6,0,380,380,74,-0.5,-0.5,380
"1896",40,39,"disamb","fp","disamb fp",7,0,363,363,74,0.5,0.5,363
"1898",40,25,"disamb","fp","disamb fp",5,0,375,375,74,0.5,-0.5,375
"1900",40,48,"disamb","fp","disamb fp",8,1,0,NA,74,-0.5,0.5,NA
"1902",40,45,"disamb","fp","disamb fp",5,0,306,306,74,0.5,-0.5,306
"1904",40,26,"disamb","fp","disamb fp",6,0,255,255,74,-0.5,-0.5,255
"1906",40,36,"disamb","fp","disamb fp",8,0,303,303,74,-0.5,0.5,303
"1908",40,44,"disamb","fp","disamb fp",8,0,297,297,74,-0.5,0.5,297
