"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","continuation","trimmed_nozero"
"19682",13,29,"spillover2","rp","spillover2 rp",8,0,240,240,79,-0.5,0.5,240
"19684",13,31,"spillover2","rp","spillover2 rp",6,0,836,836,79,-0.5,-0.5,836
"19686",13,38,"spillover2","rp","spillover2 rp",5,0,266,266,79,0.5,-0.5,266
"19688",13,32,"spillover2","rp","spillover2 rp",7,0,474,474,79,0.5,0.5,474
"19690",13,34,"spillover2","rp","spillover2 rp",5,0,252,252,79,0.5,-0.5,252
"19692",13,26,"spillover2","rp","spillover2 rp",5,0,810,810,79,0.5,-0.5,810
"19694",13,39,"spillover2","rp","spillover2 rp",6,0,878,878,79,-0.5,-0.5,878
"19696",13,33,"spillover2","rp","spillover2 rp",8,0,420,420,79,-0.5,0.5,420
"19698",13,36,"spillover2","rp","spillover2 rp",7,0,668,668,79,0.5,0.5,668
"19700",13,48,"spillover2","rp","spillover2 rp",7,0,322,322,79,0.5,0.5,322
"19702",13,40,"spillover2","rp","spillover2 rp",7,0,332,332,79,0.5,0.5,332
"19704",13,45,"spillover2","rp","spillover2 rp",8,0,516,516,79,-0.5,0.5,516
"19706",13,42,"spillover2","rp","spillover2 rp",5,0,828,828,79,0.5,-0.5,828
"19708",13,28,"spillover2","rp","spillover2 rp",7,0,218,218,79,0.5,0.5,218
"19711",14,41,"spillover2","rp","spillover2 rp",5,0,1408,1408,86,0.5,-0.5,1408
"19713",14,34,"spillover2","rp","spillover2 rp",6,0,216,216,86,-0.5,-0.5,216
"19715",14,35,"spillover2","rp","spillover2 rp",7,0,4278,4278,86,0.5,0.5,4278
"19717",14,27,"spillover2","rp","spillover2 rp",7,1,0,NA,86,0.5,0.5,NA
"19719",14,44,"spillover2","rp","spillover2 rp",8,0,132,132,86,-0.5,0.5,132
"19721",14,33,"spillover2","rp","spillover2 rp",5,0,420,420,86,0.5,-0.5,420
"19723",14,28,"spillover2","rp","spillover2 rp",8,0,750,750,86,-0.5,0.5,750
"19725",14,26,"spillover2","rp","spillover2 rp",6,0,274,274,86,-0.5,-0.5,274
"19727",14,37,"spillover2","rp","spillover2 rp",5,0,352,352,86,0.5,-0.5,352
"19729",14,36,"spillover2","rp","spillover2 rp",8,1,0,NA,86,-0.5,0.5,NA
"19731",14,46,"spillover2","rp","spillover2 rp",6,0,650,650,86,-0.5,-0.5,650
"19733",14,29,"spillover2","rp","spillover2 rp",5,0,236,236,86,0.5,-0.5,236
"19735",14,38,"spillover2","rp","spillover2 rp",6,0,174,174,86,-0.5,-0.5,174
"19737",14,39,"spillover2","rp","spillover2 rp",7,0,1320,1320,86,0.5,0.5,1320
"19739",14,47,"spillover2","rp","spillover2 rp",7,0,294,294,86,0.5,0.5,294
"19741",14,25,"spillover2","rp","spillover2 rp",5,0,454,454,86,0.5,-0.5,454
"19743",14,48,"spillover2","rp","spillover2 rp",8,0,316,316,86,-0.5,0.5,316
"19745",14,42,"spillover2","rp","spillover2 rp",6,0,388,388,86,-0.5,-0.5,388
"19747",14,45,"spillover2","rp","spillover2 rp",5,0,408,408,86,0.5,-0.5,408
"19749",14,43,"spillover2","rp","spillover2 rp",7,0,726,726,86,0.5,0.5,726
"19751",14,32,"spillover2","rp","spillover2 rp",8,0,4006,4006,86,-0.5,0.5,4006
"19753",14,40,"spillover2","rp","spillover2 rp",8,1,0,NA,86,-0.5,0.5,NA
"19755",14,30,"spillover2","rp","spillover2 rp",6,0,210,210,86,-0.5,-0.5,210
"19757",14,31,"spillover2","rp","spillover2 rp",7,0,214,214,86,0.5,0.5,214
"19759",15,34,"spillover2","rp","spillover2 rp",7,1,0,NA,86,0.5,0.5,NA
"19761",15,30,"spillover2","rp","spillover2 rp",7,0,212,212,86,0.5,0.5,212
"19763",15,35,"spillover2","rp","spillover2 rp",8,0,220,220,86,-0.5,0.5,220
"19765",15,38,"spillover2","rp","spillover2 rp",7,0,498,498,86,0.5,0.5,498
"19767",15,46,"spillover2","rp","spillover2 rp",7,0,786,786,86,0.5,0.5,786
"19768",15,36,"spillover2","rp","spillover2 rp",5,0,500,500,86,0.5,-0.5,500
"19770",15,25,"spillover2","rp","spillover2 rp",6,0,442,442,86,-0.5,-0.5,442
"19772",15,28,"spillover2","rp","spillover2 rp",5,0,248,248,86,0.5,-0.5,248
"19774",15,33,"spillover2","rp","spillover2 rp",6,0,262,262,86,-0.5,-0.5,262
"19776",15,42,"spillover2","rp","spillover2 rp",7,0,212,212,86,0.5,0.5,212
"19778",15,45,"spillover2","rp","spillover2 rp",6,0,472,472,86,-0.5,-0.5,472
"19780",15,29,"spillover2","rp","spillover2 rp",6,0,250,250,86,-0.5,-0.5,250
"19782",15,41,"spillover2","rp","spillover2 rp",6,0,246,246,86,-0.5,-0.5,246
"19784",15,31,"spillover2","rp","spillover2 rp",8,0,340,340,86,-0.5,0.5,340
"19786",15,47,"spillover2","rp","spillover2 rp",8,0,246,246,86,-0.5,0.5,246
"19787",15,37,"spillover2","rp","spillover2 rp",6,0,264,264,86,-0.5,-0.5,264
"19789",15,27,"spillover2","rp","spillover2 rp",8,0,214,214,86,-0.5,0.5,214
"19790",15,48,"spillover2","rp","spillover2 rp",5,0,522,522,86,0.5,-0.5,522
"19792",15,40,"spillover2","rp","spillover2 rp",5,0,452,452,86,0.5,-0.5,452
"19794",15,43,"spillover2","rp","spillover2 rp",8,0,192,192,86,-0.5,0.5,192
"19796",15,39,"spillover2","rp","spillover2 rp",8,0,400,400,86,-0.5,0.5,400
"19798",15,26,"spillover2","rp","spillover2 rp",7,0,258,258,86,0.5,0.5,258
"19799",15,44,"spillover2","rp","spillover2 rp",5,0,348,348,86,0.5,-0.5,348
"19801",15,32,"spillover2","rp","spillover2 rp",5,0,524,524,86,0.5,-0.5,524
"19803",16,33,"spillover2","rp","spillover2 rp",7,0,396,396,86,0.5,0.5,396
"19805",16,25,"spillover2","rp","spillover2 rp",7,0,386,386,86,0.5,0.5,386
"19807",16,36,"spillover2","rp","spillover2 rp",6,0,142,142,86,-0.5,-0.5,142
"19809",16,47,"spillover2","rp","spillover2 rp",5,0,370,370,86,0.5,-0.5,370
"19811",16,48,"spillover2","rp","spillover2 rp",6,0,454,454,86,-0.5,-0.5,454
"19813",16,30,"spillover2","rp","spillover2 rp",8,0,1186,1186,86,-0.5,0.5,1186
"19815",16,27,"spillover2","rp","spillover2 rp",5,0,184,184,86,0.5,-0.5,184
"19817",16,41,"spillover2","rp","spillover2 rp",7,0,424,424,86,0.5,0.5,424
"19819",16,46,"spillover2","rp","spillover2 rp",8,0,1040,1040,86,-0.5,0.5,1040
"19821",16,38,"spillover2","rp","spillover2 rp",8,0,270,270,86,-0.5,0.5,270
"19823",16,44,"spillover2","rp","spillover2 rp",6,0,156,156,86,-0.5,-0.5,156
"19825",16,28,"spillover2","rp","spillover2 rp",6,0,222,222,86,-0.5,-0.5,222
"19827",16,31,"spillover2","rp","spillover2 rp",5,0,278,278,86,0.5,-0.5,278
"19829",16,29,"spillover2","rp","spillover2 rp",7,0,140,140,86,0.5,0.5,140
"19831",16,37,"spillover2","rp","spillover2 rp",7,0,156,156,86,0.5,0.5,156
"19833",16,32,"spillover2","rp","spillover2 rp",6,0,804,804,86,-0.5,-0.5,804
"19835",16,43,"spillover2","rp","spillover2 rp",5,0,178,178,86,0.5,-0.5,178
"19837",16,26,"spillover2","rp","spillover2 rp",8,0,154,154,86,-0.5,0.5,154
"19839",16,34,"spillover2","rp","spillover2 rp",8,0,132,132,86,-0.5,0.5,132
"19841",16,35,"spillover2","rp","spillover2 rp",5,0,4118,4118,86,0.5,-0.5,NA
"19843",16,42,"spillover2","rp","spillover2 rp",8,0,318,318,86,-0.5,0.5,318
"19845",16,45,"spillover2","rp","spillover2 rp",7,0,268,268,86,0.5,0.5,268
"19847",16,40,"spillover2","rp","spillover2 rp",6,0,108,108,86,-0.5,-0.5,108
"19849",16,39,"spillover2","rp","spillover2 rp",5,0,316,316,86,0.5,-0.5,316
"19851",17,35,"spillover2","rp","spillover2 rp",6,0,204,204,86,-0.5,-0.5,204
"19853",17,40,"spillover2","rp","spillover2 rp",7,1,0,NA,86,0.5,0.5,NA
"19855",17,42,"spillover2","rp","spillover2 rp",5,0,528,528,86,0.5,-0.5,528
"19857",17,31,"spillover2","rp","spillover2 rp",6,0,228,228,86,-0.5,-0.5,228
"19859",17,33,"spillover2","rp","spillover2 rp",8,0,800,800,86,-0.5,0.5,800
"19861",17,29,"spillover2","rp","spillover2 rp",8,0,414,414,86,-0.5,0.5,414
"19863",17,28,"spillover2","rp","spillover2 rp",7,0,278,278,86,0.5,0.5,278
"19865",17,41,"spillover2","rp","spillover2 rp",8,0,778,778,86,-0.5,0.5,778
"19867",17,44,"spillover2","rp","spillover2 rp",7,1,0,NA,86,0.5,0.5,NA
"19869",17,37,"spillover2","rp","spillover2 rp",8,0,334,334,86,-0.5,0.5,334
"19871",17,30,"spillover2","rp","spillover2 rp",5,0,192,192,86,0.5,-0.5,192
"19873",17,38,"spillover2","rp","spillover2 rp",5,0,308,308,86,0.5,-0.5,308
"19875",17,47,"spillover2","rp","spillover2 rp",6,0,1902,1902,86,-0.5,-0.5,1902
"19877",17,32,"spillover2","rp","spillover2 rp",7,0,756,756,86,0.5,0.5,756
"19879",17,45,"spillover2","rp","spillover2 rp",8,0,438,438,86,-0.5,0.5,438
"19881",17,39,"spillover2","rp","spillover2 rp",6,0,412,412,86,-0.5,-0.5,412
"19883",17,27,"spillover2","rp","spillover2 rp",6,0,890,890,86,-0.5,-0.5,890
"19885",17,43,"spillover2","rp","spillover2 rp",6,0,296,296,86,-0.5,-0.5,296
"19887",17,48,"spillover2","rp","spillover2 rp",7,0,410,410,86,0.5,0.5,410
"19889",17,34,"spillover2","rp","spillover2 rp",5,0,248,248,86,0.5,-0.5,248
"19891",17,25,"spillover2","rp","spillover2 rp",8,0,1608,1608,86,-0.5,0.5,1608
"19893",17,36,"spillover2","rp","spillover2 rp",7,0,368,368,86,0.5,0.5,368
"19895",17,26,"spillover2","rp","spillover2 rp",5,1,0,NA,86,0.5,-0.5,NA
"19897",17,46,"spillover2","rp","spillover2 rp",5,0,4606,4606,86,0.5,-0.5,NA
"19899",18,47,"spillover2","rp","spillover2 rp",7,0,390,390,86,0.5,0.5,390
"19901",18,28,"spillover2","rp","spillover2 rp",8,0,228,228,86,-0.5,0.5,228
"19903",18,27,"spillover2","rp","spillover2 rp",7,1,0,NA,86,0.5,0.5,NA
"19905",18,38,"spillover2","rp","spillover2 rp",6,0,370,370,86,-0.5,-0.5,370
"19907",18,34,"spillover2","rp","spillover2 rp",6,0,236,236,86,-0.5,-0.5,236
"19909",18,39,"spillover2","rp","spillover2 rp",7,0,728,728,86,0.5,0.5,728
"19911",18,31,"spillover2","rp","spillover2 rp",7,0,192,192,86,0.5,0.5,192
"19913",18,37,"spillover2","rp","spillover2 rp",5,0,266,266,86,0.5,-0.5,266
"19915",18,45,"spillover2","rp","spillover2 rp",5,0,314,314,86,0.5,-0.5,314
"19917",18,40,"spillover2","rp","spillover2 rp",8,0,582,582,86,-0.5,0.5,582
"19919",18,33,"spillover2","rp","spillover2 rp",5,0,306,306,86,0.5,-0.5,306
"19921",18,48,"spillover2","rp","spillover2 rp",8,1,0,NA,86,-0.5,0.5,NA
"19923",18,30,"spillover2","rp","spillover2 rp",6,1,0,NA,86,-0.5,-0.5,NA
"19925",18,42,"spillover2","rp","spillover2 rp",6,0,562,562,86,-0.5,-0.5,562
"19927",18,25,"spillover2","rp","spillover2 rp",5,0,402,402,86,0.5,-0.5,402
"19929",18,32,"spillover2","rp","spillover2 rp",8,0,568,568,86,-0.5,0.5,568
"19931",18,44,"spillover2","rp","spillover2 rp",8,0,302,302,86,-0.5,0.5,302
"19933",18,29,"spillover2","rp","spillover2 rp",5,0,264,264,86,0.5,-0.5,264
"19935",18,41,"spillover2","rp","spillover2 rp",5,0,510,510,86,0.5,-0.5,510
"19937",18,35,"spillover2","rp","spillover2 rp",7,0,546,546,86,0.5,0.5,546
"19939",18,46,"spillover2","rp","spillover2 rp",6,0,1684,1684,86,-0.5,-0.5,NA
"19941",18,26,"spillover2","rp","spillover2 rp",6,0,262,262,86,-0.5,-0.5,262
"19943",18,36,"spillover2","rp","spillover2 rp",8,0,1006,1006,86,-0.5,0.5,1006
"19945",18,43,"spillover2","rp","spillover2 rp",7,0,242,242,86,0.5,0.5,242
"19946",19,29,"spillover2","rp","spillover2 rp",6,0,260,260,86,-0.5,-0.5,260
"19948",19,45,"spillover2","rp","spillover2 rp",6,0,246,246,86,-0.5,-0.5,246
"19950",19,27,"spillover2","rp","spillover2 rp",8,0,166,166,86,-0.5,0.5,166
"19952",19,46,"spillover2","rp","spillover2 rp",7,0,2466,2466,86,0.5,0.5,2466
"19954",19,41,"spillover2","rp","spillover2 rp",6,0,248,248,86,-0.5,-0.5,248
"19956",19,30,"spillover2","rp","spillover2 rp",7,0,186,186,86,0.5,0.5,186
"19958",19,47,"spillover2","rp","spillover2 rp",8,0,658,658,86,-0.5,0.5,658
"19960",19,33,"spillover2","rp","spillover2 rp",6,0,1148,1148,86,-0.5,-0.5,1148
"19962",19,39,"spillover2","rp","spillover2 rp",8,0,196,196,86,-0.5,0.5,196
"19964",19,40,"spillover2","rp","spillover2 rp",5,1,0,NA,86,0.5,-0.5,NA
"19966",19,48,"spillover2","rp","spillover2 rp",5,0,280,280,86,0.5,-0.5,280
"19968",19,32,"spillover2","rp","spillover2 rp",5,0,2204,2204,86,0.5,-0.5,2204
"19970",19,42,"spillover2","rp","spillover2 rp",7,0,514,514,86,0.5,0.5,514
"19972",19,31,"spillover2","rp","spillover2 rp",8,0,206,206,86,-0.5,0.5,206
"19974",19,34,"spillover2","rp","spillover2 rp",7,0,364,364,86,0.5,0.5,364
"19976",19,35,"spillover2","rp","spillover2 rp",8,0,226,226,86,-0.5,0.5,226
"19978",19,37,"spillover2","rp","spillover2 rp",6,0,268,268,86,-0.5,-0.5,268
"19980",19,26,"spillover2","rp","spillover2 rp",7,0,230,230,86,0.5,0.5,230
"19982",19,43,"spillover2","rp","spillover2 rp",8,0,384,384,86,-0.5,0.5,384
"19984",19,25,"spillover2","rp","spillover2 rp",6,0,760,760,86,-0.5,-0.5,760
"19986",19,28,"spillover2","rp","spillover2 rp",5,0,256,256,86,0.5,-0.5,256
"19988",19,44,"spillover2","rp","spillover2 rp",5,1,0,NA,86,0.5,-0.5,NA
"19990",19,36,"spillover2","rp","spillover2 rp",5,0,630,630,86,0.5,-0.5,630
"19992",19,38,"spillover2","rp","spillover2 rp",7,0,190,190,86,0.5,0.5,190
"19994",20,41,"spillover2","rp","spillover2 rp",7,0,276,276,86,0.5,0.5,276
"19996",20,37,"spillover2","rp","spillover2 rp",7,0,184,184,86,0.5,0.5,184
"19998",20,47,"spillover2","rp","spillover2 rp",5,1,0,NA,86,0.5,-0.5,NA
"20000",20,25,"spillover2","rp","spillover2 rp",7,0,300,300,86,0.5,0.5,300
"20002",20,39,"spillover2","rp","spillover2 rp",5,0,674,674,86,0.5,-0.5,674
"20004",20,40,"spillover2","rp","spillover2 rp",6,1,0,NA,86,-0.5,-0.5,NA
"20006",20,30,"spillover2","rp","spillover2 rp",8,0,182,182,86,-0.5,0.5,182
"20008",20,34,"spillover2","rp","spillover2 rp",8,0,290,290,86,-0.5,0.5,290
"20010",20,26,"spillover2","rp","spillover2 rp",8,0,322,322,86,-0.5,0.5,322
"20012",20,28,"spillover2","rp","spillover2 rp",6,0,534,534,86,-0.5,-0.5,534
"20014",20,36,"spillover2","rp","spillover2 rp",6,0,218,218,86,-0.5,-0.5,218
"20016",20,45,"spillover2","rp","spillover2 rp",7,0,318,318,86,0.5,0.5,318
"20018",20,42,"spillover2","rp","spillover2 rp",8,0,402,402,86,-0.5,0.5,402
"20020",20,29,"spillover2","rp","spillover2 rp",7,0,192,192,86,0.5,0.5,192
"20022",20,44,"spillover2","rp","spillover2 rp",6,0,178,178,86,-0.5,-0.5,178
"20024",20,46,"spillover2","rp","spillover2 rp",8,0,4568,4568,86,-0.5,0.5,NA
"20026",20,32,"spillover2","rp","spillover2 rp",6,0,558,558,86,-0.5,-0.5,558
"20028",20,38,"spillover2","rp","spillover2 rp",8,0,664,664,86,-0.5,0.5,664
"20030",20,43,"spillover2","rp","spillover2 rp",5,0,284,284,86,0.5,-0.5,284
"20032",20,33,"spillover2","rp","spillover2 rp",7,0,242,242,86,0.5,0.5,242
"20034",20,31,"spillover2","rp","spillover2 rp",5,0,460,460,86,0.5,-0.5,460
"20036",20,35,"spillover2","rp","spillover2 rp",5,0,616,616,86,0.5,-0.5,616
"20038",20,48,"spillover2","rp","spillover2 rp",6,1,0,NA,86,-0.5,-0.5,NA
"20040",20,27,"spillover2","rp","spillover2 rp",5,1,0,NA,86,0.5,-0.5,NA
"20042",21,31,"spillover2","rp","spillover2 rp",6,0,466,466,86,-0.5,-0.5,466
"20044",21,37,"spillover2","rp","spillover2 rp",8,0,540,540,86,-0.5,0.5,540
"20046",21,36,"spillover2","rp","spillover2 rp",7,0,1330,1330,86,0.5,0.5,1330
"20048",21,46,"spillover2","rp","spillover2 rp",5,0,19900,19900,86,0.5,-0.5,NA
"20050",21,28,"spillover2","rp","spillover2 rp",7,0,526,526,86,0.5,0.5,526
"20052",21,34,"spillover2","rp","spillover2 rp",5,0,514,514,86,0.5,-0.5,514
"20054",21,35,"spillover2","rp","spillover2 rp",6,0,518,518,86,-0.5,-0.5,518
"20056",21,48,"spillover2","rp","spillover2 rp",7,0,380,380,86,0.5,0.5,380
"20058",21,47,"spillover2","rp","spillover2 rp",6,0,582,582,86,-0.5,-0.5,582
"20060",21,40,"spillover2","rp","spillover2 rp",7,0,338,338,86,0.5,0.5,338
"20062",21,41,"spillover2","rp","spillover2 rp",8,0,574,574,86,-0.5,0.5,574
"20064",21,44,"spillover2","rp","spillover2 rp",7,0,336,336,86,0.5,0.5,336
"20066",21,43,"spillover2","rp","spillover2 rp",6,0,376,376,86,-0.5,-0.5,376
"20068",21,25,"spillover2","rp","spillover2 rp",8,0,534,534,86,-0.5,0.5,534
"20070",21,39,"spillover2","rp","spillover2 rp",6,0,338,338,86,-0.5,-0.5,338
"20072",21,32,"spillover2","rp","spillover2 rp",7,0,5534,5534,86,0.5,0.5,5534
"20074",21,27,"spillover2","rp","spillover2 rp",6,0,330,330,86,-0.5,-0.5,330
"20076",21,26,"spillover2","rp","spillover2 rp",5,0,7838,7838,86,0.5,-0.5,7838
"20078",21,45,"spillover2","rp","spillover2 rp",8,0,592,592,86,-0.5,0.5,592
"20080",21,38,"spillover2","rp","spillover2 rp",5,0,646,646,86,0.5,-0.5,646
"20082",21,33,"spillover2","rp","spillover2 rp",8,0,2558,2558,86,-0.5,0.5,2558
"20084",21,30,"spillover2","rp","spillover2 rp",5,0,1128,1128,86,0.5,-0.5,1128
"20086",21,29,"spillover2","rp","spillover2 rp",8,0,744,744,86,-0.5,0.5,744
"20088",21,42,"spillover2","rp","spillover2 rp",5,0,582,582,86,0.5,-0.5,582
"20091",22,47,"spillover2","rp","spillover2 rp",7,0,498,498,86,0.5,0.5,498
"20093",22,36,"spillover2","rp","spillover2 rp",8,0,244,244,86,-0.5,0.5,244
"20095",22,25,"spillover2","rp","spillover2 rp",5,0,478,478,86,0.5,-0.5,478
"20097",22,43,"spillover2","rp","spillover2 rp",7,0,232,232,86,0.5,0.5,232
"20099",22,27,"spillover2","rp","spillover2 rp",7,0,412,412,86,0.5,0.5,412
"20101",22,38,"spillover2","rp","spillover2 rp",6,0,456,456,86,-0.5,-0.5,456
"20103",22,35,"spillover2","rp","spillover2 rp",7,0,476,476,86,0.5,0.5,476
"20105",22,40,"spillover2","rp","spillover2 rp",8,0,350,350,86,-0.5,0.5,350
"20107",22,45,"spillover2","rp","spillover2 rp",5,0,338,338,86,0.5,-0.5,338
"20109",22,39,"spillover2","rp","spillover2 rp",7,0,464,464,86,0.5,0.5,464
"20111",22,28,"spillover2","rp","spillover2 rp",8,0,324,324,86,-0.5,0.5,324
"20113",22,42,"spillover2","rp","spillover2 rp",6,0,732,732,86,-0.5,-0.5,732
"20115",22,37,"spillover2","rp","spillover2 rp",5,0,250,250,86,0.5,-0.5,250
"20117",22,30,"spillover2","rp","spillover2 rp",6,0,228,228,86,-0.5,-0.5,228
"20119",22,31,"spillover2","rp","spillover2 rp",7,0,320,320,86,0.5,0.5,320
"20121",22,32,"spillover2","rp","spillover2 rp",8,0,9262,9262,86,-0.5,0.5,9262
"20123",22,46,"spillover2","rp","spillover2 rp",6,0,8058,8058,86,-0.5,-0.5,8058
"20125",22,34,"spillover2","rp","spillover2 rp",6,0,282,282,86,-0.5,-0.5,282
"20127",22,33,"spillover2","rp","spillover2 rp",5,0,328,328,86,0.5,-0.5,328
"20129",22,26,"spillover2","rp","spillover2 rp",6,0,356,356,86,-0.5,-0.5,356
"20131",22,29,"spillover2","rp","spillover2 rp",5,0,348,348,86,0.5,-0.5,348
"20133",22,41,"spillover2","rp","spillover2 rp",5,0,342,342,86,0.5,-0.5,342
"20135",22,48,"spillover2","rp","spillover2 rp",8,0,394,394,86,-0.5,0.5,394
"20137",22,44,"spillover2","rp","spillover2 rp",8,0,192,192,86,-0.5,0.5,192
"20139",23,34,"spillover2","rp","spillover2 rp",8,0,380,380,86,-0.5,0.5,380
"20141",23,28,"spillover2","rp","spillover2 rp",6,0,263,263,86,-0.5,-0.5,263
"20143",23,43,"spillover2","rp","spillover2 rp",5,0,236,236,86,0.5,-0.5,236
"20145",23,33,"spillover2","rp","spillover2 rp",7,0,222,222,86,0.5,0.5,222
"20147",23,45,"spillover2","rp","spillover2 rp",7,0,357,357,86,0.5,0.5,357
"20149",23,35,"spillover2","rp","spillover2 rp",5,0,550,550,86,0.5,-0.5,550
"20151",23,37,"spillover2","rp","spillover2 rp",7,0,210,210,86,0.5,0.5,210
"20153",23,29,"spillover2","rp","spillover2 rp",7,0,494,494,86,0.5,0.5,494
"20155",23,38,"spillover2","rp","spillover2 rp",8,0,422,422,86,-0.5,0.5,422
"20157",23,32,"spillover2","rp","spillover2 rp",6,0,120,120,86,-0.5,-0.5,120
"20159",23,30,"spillover2","rp","spillover2 rp",8,0,399,399,86,-0.5,0.5,399
"20161",23,44,"spillover2","rp","spillover2 rp",6,1,0,NA,86,-0.5,-0.5,NA
"20163",23,31,"spillover2","rp","spillover2 rp",5,0,742,742,86,0.5,-0.5,742
"20165",23,41,"spillover2","rp","spillover2 rp",7,0,287,287,86,0.5,0.5,287
"20167",23,26,"spillover2","rp","spillover2 rp",8,0,255,255,86,-0.5,0.5,255
"20169",23,36,"spillover2","rp","spillover2 rp",6,0,266,266,86,-0.5,-0.5,266
"20171",23,47,"spillover2","rp","spillover2 rp",5,0,222,222,86,0.5,-0.5,222
"20173",23,40,"spillover2","rp","spillover2 rp",6,1,0,NA,86,-0.5,-0.5,NA
"20175",23,39,"spillover2","rp","spillover2 rp",5,0,569,569,86,0.5,-0.5,569
"20177",23,46,"spillover2","rp","spillover2 rp",8,0,3281,3281,86,-0.5,0.5,NA
"20179",23,42,"spillover2","rp","spillover2 rp",8,0,582,582,86,-0.5,0.5,582
"20181",23,25,"spillover2","rp","spillover2 rp",7,0,813,813,86,0.5,0.5,813
"20183",23,48,"spillover2","rp","spillover2 rp",6,0,188,188,86,-0.5,-0.5,188
"20185",23,27,"spillover2","rp","spillover2 rp",5,0,287,287,86,0.5,-0.5,287
"20187",24,34,"spillover2","rp","spillover2 rp",7,0,580,580,86,0.5,0.5,580
"20188",24,39,"spillover2","rp","spillover2 rp",8,0,578,578,86,-0.5,0.5,578
"20190",24,46,"spillover2","rp","spillover2 rp",7,0,1074,1074,86,0.5,0.5,1074
"20192",24,44,"spillover2","rp","spillover2 rp",5,0,266,266,86,0.5,-0.5,266
"20194",24,30,"spillover2","rp","spillover2 rp",7,0,624,624,86,0.5,0.5,624
"20196",24,40,"spillover2","rp","spillover2 rp",5,0,198,198,86,0.5,-0.5,198
"20198",24,37,"spillover2","rp","spillover2 rp",6,0,510,510,86,-0.5,-0.5,510
"20200",24,31,"spillover2","rp","spillover2 rp",8,0,276,276,86,-0.5,0.5,276
"20202",24,26,"spillover2","rp","spillover2 rp",7,0,192,192,86,0.5,0.5,192
"20204",24,42,"spillover2","rp","spillover2 rp",7,0,504,504,86,0.5,0.5,504
"20206",24,27,"spillover2","rp","spillover2 rp",8,0,622,622,86,-0.5,0.5,622
"20208",24,35,"spillover2","rp","spillover2 rp",8,0,1364,1364,86,-0.5,0.5,1364
"20210",24,48,"spillover2","rp","spillover2 rp",5,0,450,450,86,0.5,-0.5,450
"20212",24,32,"spillover2","rp","spillover2 rp",5,0,554,554,86,0.5,-0.5,554
"20214",24,36,"spillover2","rp","spillover2 rp",5,0,320,320,86,0.5,-0.5,320
"20216",24,38,"spillover2","rp","spillover2 rp",7,0,634,634,86,0.5,0.5,634
"20218",24,45,"spillover2","rp","spillover2 rp",6,0,440,440,86,-0.5,-0.5,440
"20220",24,33,"spillover2","rp","spillover2 rp",6,0,474,474,86,-0.5,-0.5,474
"20222",24,28,"spillover2","rp","spillover2 rp",5,0,496,496,86,0.5,-0.5,496
"20224",24,41,"spillover2","rp","spillover2 rp",6,0,288,288,86,-0.5,-0.5,288
"20226",24,43,"spillover2","rp","spillover2 rp",8,0,288,288,86,-0.5,0.5,288
"20228",24,25,"spillover2","rp","spillover2 rp",6,0,534,534,86,-0.5,-0.5,534
"20230",24,29,"spillover2","rp","spillover2 rp",6,0,604,604,86,-0.5,-0.5,604
"20232",24,47,"spillover2","rp","spillover2 rp",8,0,216,216,86,-0.5,0.5,216
"20233",25,29,"spillover2","rp","spillover2 rp",7,0,172,172,86,0.5,0.5,172
"20235",25,43,"spillover2","rp","spillover2 rp",5,0,240,240,86,0.5,-0.5,240
"20237",25,34,"spillover2","rp","spillover2 rp",8,0,178,178,86,-0.5,0.5,178
"20239",25,46,"spillover2","rp","spillover2 rp",8,0,2288,2288,86,-0.5,0.5,NA
"20241",25,26,"spillover2","rp","spillover2 rp",8,0,156,156,86,-0.5,0.5,156
"20243",25,37,"spillover2","rp","spillover2 rp",7,0,144,144,86,0.5,0.5,144
"20245",25,45,"spillover2","rp","spillover2 rp",7,0,172,172,86,0.5,0.5,172
"20247",25,44,"spillover2","rp","spillover2 rp",6,0,178,178,86,-0.5,-0.5,178
"20249",25,35,"spillover2","rp","spillover2 rp",5,0,360,360,86,0.5,-0.5,360
"20251",25,47,"spillover2","rp","spillover2 rp",5,0,282,282,86,0.5,-0.5,282
"20253",25,27,"spillover2","rp","spillover2 rp",5,0,206,206,86,0.5,-0.5,206
"20255",25,32,"spillover2","rp","spillover2 rp",6,0,338,338,86,-0.5,-0.5,338
"20257",25,25,"spillover2","rp","spillover2 rp",7,0,358,358,86,0.5,0.5,358
"20259",25,31,"spillover2","rp","spillover2 rp",5,0,156,156,86,0.5,-0.5,156
"20261",25,38,"spillover2","rp","spillover2 rp",8,0,140,140,86,-0.5,0.5,140
"20263",25,36,"spillover2","rp","spillover2 rp",6,0,164,164,86,-0.5,-0.5,164
"20265",25,48,"spillover2","rp","spillover2 rp",6,0,226,226,86,-0.5,-0.5,226
"20267",25,40,"spillover2","rp","spillover2 rp",6,0,162,162,86,-0.5,-0.5,162
"20269",25,42,"spillover2","rp","spillover2 rp",8,0,396,396,86,-0.5,0.5,396
"20271",25,28,"spillover2","rp","spillover2 rp",6,0,156,156,86,-0.5,-0.5,156
"20273",25,33,"spillover2","rp","spillover2 rp",7,0,296,296,86,0.5,0.5,296
"20275",25,41,"spillover2","rp","spillover2 rp",7,0,148,148,86,0.5,0.5,148
