"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"32134",38,2,"spillover1","rp",64,0.5,"spillover1 rp",4,0,153,153,-0.5,0.5,153
"32136",38,24,"spillover1","rp",64,0.5,"spillover1 rp",2,0,445,445,0.5,0.5,445
"32138",38,7,"spillover1","rp",64,0.5,"spillover1 rp",1,0,926,926,0.5,-0.5,926
"32140",38,13,"spillover1","rp",64,0.5,"spillover1 rp",3,0,203,203,-0.5,-0.5,203
"32142",38,6,"spillover1","rp",64,0.5,"spillover1 rp",4,0,345,345,-0.5,0.5,345
"32144",38,19,"spillover1","rp",64,0.5,"spillover1 rp",1,0,461,461,0.5,-0.5,461
"32146",38,11,"spillover1","rp",64,0.5,"spillover1 rp",1,0,405,405,0.5,-0.5,405
"32148",38,9,"spillover1","rp",64,0.5,"spillover1 rp",3,0,520,520,-0.5,-0.5,520
"32150",38,21,"spillover1","rp",64,0.5,"spillover1 rp",3,0,192,192,-0.5,-0.5,192
"32152",38,22,"spillover1","rp",64,0.5,"spillover1 rp",4,0,219,219,-0.5,0.5,219
"32154",38,8,"spillover1","rp",64,0.5,"spillover1 rp",2,0,206,206,0.5,0.5,206
"32971",39,15,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,394,394,0.5,0.5,394
"32973",39,7,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,346,346,0.5,0.5,346
"32975",39,1,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,412,412,-0.5,0.5,412
"32977",39,3,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,3473,3473,0.5,0.5,NA
"32979",39,6,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,441,441,0.5,-0.5,441
"32981",39,2,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,418,418,0.5,-0.5,418
"32983",39,20,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,582,582,-0.5,-0.5,582
"32985",39,23,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,483,483,0.5,0.5,483
"32987",39,16,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,560,560,-0.5,-0.5,560
"32989",39,13,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,463,463,-0.5,0.5,463
"32991",39,24,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,313,313,-0.5,-0.5,313
"32993",39,14,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,118,118,0.5,-0.5,118
"32995",39,22,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,536,536,0.5,-0.5,536
"32997",39,4,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,101,101,-0.5,-0.5,101
"32999",39,17,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,1144,1144,-0.5,0.5,1144
"33001",39,5,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,420,420,-0.5,0.5,420
"33003",39,11,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,599,599,0.5,0.5,599
"33005",39,18,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,202,202,0.5,-0.5,202
"33007",39,19,"spillover1","rp",75,-0.5,"spillover1 rp",2,0,463,463,0.5,0.5,463
"33009",39,21,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,550,550,-0.5,0.5,550
"33011",39,10,"spillover1","rp",75,-0.5,"spillover1 rp",1,0,353,353,0.5,-0.5,353
"33013",39,9,"spillover1","rp",75,-0.5,"spillover1 rp",4,0,583,583,-0.5,0.5,583
"33015",39,8,"spillover1","rp",75,-0.5,"spillover1 rp",3,1,0,NA,-0.5,-0.5,NA
"33017",39,12,"spillover1","rp",75,-0.5,"spillover1 rp",3,0,261,261,-0.5,-0.5,261
"33836",40,13,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,302,302,0.5,-0.5,302
"33838",40,18,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,1472,1472,0.5,0.5,NA
"33840",40,9,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,292,292,0.5,-0.5,292
"33842",40,1,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,384,384,0.5,-0.5,384
"33844",40,7,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,236,236,-0.5,-0.5,236
"33846",40,5,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,349,349,0.5,-0.5,349
"33848",40,4,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,482,482,-0.5,0.5,482
"33850",40,24,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,185,185,-0.5,0.5,185
"33852",40,15,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,313,313,-0.5,-0.5,313
"33854",40,19,"spillover1","rp",83,-0.5,"spillover1 rp",3,1,0,NA,-0.5,-0.5,NA
"33856",40,20,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,355,355,-0.5,0.5,355
"33858",40,16,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,254,254,-0.5,0.5,254
"33860",40,8,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,287,287,-0.5,0.5,287
"33862",40,23,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,442,442,-0.5,-0.5,442
"33864",40,10,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,687,687,0.5,0.5,687
"33866",40,21,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,358,358,0.5,-0.5,358
"33868",40,3,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,703,703,-0.5,-0.5,703
"33870",40,17,"spillover1","rp",83,-0.5,"spillover1 rp",1,0,474,474,0.5,-0.5,474
"33872",40,2,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,240,240,0.5,0.5,240
"33874",40,22,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,297,297,0.5,0.5,297
"33876",40,12,"spillover1","rp",83,-0.5,"spillover1 rp",4,0,426,426,-0.5,0.5,426
"33878",40,6,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,264,264,0.5,0.5,264
"33880",40,11,"spillover1","rp",83,-0.5,"spillover1 rp",3,0,364,364,-0.5,-0.5,364
"33882",40,14,"spillover1","rp",83,-0.5,"spillover1 rp",2,0,307,307,0.5,0.5,307
