"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","continuation"
"21643",26,28,"spillover2","fp",83,"spillover2 fp",7,0,308,308,0.5,0.5
"21645",26,35,"spillover2","fp",83,"spillover2 fp",6,0,574,574,-0.5,-0.5
"21647",26,48,"spillover2","fp",83,"spillover2 fp",7,0,554,554,0.5,0.5
"21649",26,41,"spillover2","fp",83,"spillover2 fp",8,0,1006,1006,-0.5,0.5
"21651",26,32,"spillover2","fp",83,"spillover2 fp",7,0,536,536,0.5,0.5
"21653",26,40,"spillover2","fp",83,"spillover2 fp",7,0,400,400,0.5,0.5
"21655",26,29,"spillover2","fp",83,"spillover2 fp",8,0,672,672,-0.5,0.5
"21657",26,30,"spillover2","fp",83,"spillover2 fp",5,0,728,728,0.5,-0.5
"21659",26,36,"spillover2","fp",83,"spillover2 fp",7,0,302,302,0.5,0.5
"22477",27,46,"spillover2","fp",85,"spillover2 fp",6,0,592,592,-0.5,-0.5
"22479",27,42,"spillover2","fp",85,"spillover2 fp",6,0,294,294,-0.5,-0.5
"22481",27,36,"spillover2","fp",85,"spillover2 fp",8,0,184,184,-0.5,0.5
"22483",27,35,"spillover2","fp",85,"spillover2 fp",7,0,460,460,0.5,0.5
"22485",27,39,"spillover2","fp",85,"spillover2 fp",7,0,180,180,0.5,0.5
"22487",27,37,"spillover2","fp",85,"spillover2 fp",5,0,338,338,0.5,-0.5
"22489",27,45,"spillover2","fp",85,"spillover2 fp",5,0,156,156,0.5,-0.5
"22491",27,25,"spillover2","fp",85,"spillover2 fp",5,0,432,432,0.5,-0.5
"22493",27,28,"spillover2","fp",85,"spillover2 fp",8,0,452,452,-0.5,0.5
"22495",27,30,"spillover2","fp",85,"spillover2 fp",6,0,252,252,-0.5,-0.5
"22497",27,31,"spillover2","fp",85,"spillover2 fp",7,0,202,202,0.5,0.5
"22499",27,33,"spillover2","fp",85,"spillover2 fp",5,0,380,380,0.5,-0.5
"22501",27,27,"spillover2","fp",85,"spillover2 fp",7,0,266,266,0.5,0.5
"22503",27,47,"spillover2","fp",85,"spillover2 fp",7,0,424,424,0.5,0.5
"22505",27,38,"spillover2","fp",85,"spillover2 fp",6,0,664,664,-0.5,-0.5
"22507",27,41,"spillover2","fp",85,"spillover2 fp",5,0,200,200,0.5,-0.5
"22509",27,29,"spillover2","fp",85,"spillover2 fp",5,0,174,174,0.5,-0.5
"22511",27,48,"spillover2","fp",85,"spillover2 fp",8,0,90,90,-0.5,0.5
"22513",27,26,"spillover2","fp",85,"spillover2 fp",6,0,220,220,-0.5,-0.5
"22515",27,32,"spillover2","fp",85,"spillover2 fp",8,0,232,232,-0.5,0.5
"22517",27,44,"spillover2","fp",85,"spillover2 fp",8,0,184,184,-0.5,0.5
"22519",27,43,"spillover2","fp",85,"spillover2 fp",7,0,236,236,0.5,0.5
"22521",27,34,"spillover2","fp",85,"spillover2 fp",6,0,378,378,-0.5,-0.5
"22523",27,40,"spillover2","fp",85,"spillover2 fp",8,1,0,NA,-0.5,0.5
"23341",28,27,"spillover2","fp",63,"spillover2 fp",8,0,296,296,-0.5,0.5
"23343",28,26,"spillover2","fp",63,"spillover2 fp",7,0,284,284,0.5,0.5
"23345",28,28,"spillover2","fp",63,"spillover2 fp",5,0,350,350,0.5,-0.5
"23347",28,29,"spillover2","fp",63,"spillover2 fp",6,0,576,576,-0.5,-0.5
"23349",28,33,"spillover2","fp",63,"spillover2 fp",6,0,480,480,-0.5,-0.5
"23351",28,44,"spillover2","fp",63,"spillover2 fp",5,0,320,320,0.5,-0.5
"23353",28,45,"spillover2","fp",63,"spillover2 fp",6,0,344,344,-0.5,-0.5
"23355",28,47,"spillover2","fp",63,"spillover2 fp",8,0,382,382,-0.5,0.5
"23357",28,48,"spillover2","fp",63,"spillover2 fp",5,0,304,304,0.5,-0.5
"23359",28,37,"spillover2","fp",63,"spillover2 fp",6,0,148,148,-0.5,-0.5
"23361",28,38,"spillover2","fp",63,"spillover2 fp",7,0,296,296,0.5,0.5
"23363",28,30,"spillover2","fp",63,"spillover2 fp",7,0,530,530,0.5,0.5
"23365",28,40,"spillover2","fp",63,"spillover2 fp",5,0,164,164,0.5,-0.5
"23367",28,35,"spillover2","fp",63,"spillover2 fp",8,0,496,496,-0.5,0.5
"23369",28,25,"spillover2","fp",63,"spillover2 fp",6,0,470,470,-0.5,-0.5
"23371",28,31,"spillover2","fp",63,"spillover2 fp",8,0,454,454,-0.5,0.5
"23373",28,32,"spillover2","fp",63,"spillover2 fp",5,0,356,356,0.5,-0.5
"23375",28,39,"spillover2","fp",63,"spillover2 fp",8,0,494,494,-0.5,0.5
"23377",28,46,"spillover2","fp",63,"spillover2 fp",7,0,970,970,0.5,0.5
"23379",28,34,"spillover2","fp",63,"spillover2 fp",7,0,472,472,0.5,0.5
"23381",28,41,"spillover2","fp",63,"spillover2 fp",6,0,258,258,-0.5,-0.5
"23383",28,43,"spillover2","fp",63,"spillover2 fp",8,0,438,438,-0.5,0.5
"23385",28,36,"spillover2","fp",63,"spillover2 fp",5,0,216,216,0.5,-0.5
"23387",28,42,"spillover2","fp",63,"spillover2 fp",7,0,536,536,0.5,0.5
"24202",29,42,"spillover2","fp",65,"spillover2 fp",8,0,364,364,-0.5,0.5
"24204",29,39,"spillover2","fp",65,"spillover2 fp",5,0,522,522,0.5,-0.5
"24206",29,43,"spillover2","fp",65,"spillover2 fp",5,0,318,318,0.5,-0.5
"24208",29,46,"spillover2","fp",65,"spillover2 fp",8,0,1264,1264,-0.5,0.5
"24210",29,45,"spillover2","fp",65,"spillover2 fp",7,0,196,196,0.5,0.5
"24212",29,29,"spillover2","fp",65,"spillover2 fp",7,0,238,238,0.5,0.5
"24214",29,31,"spillover2","fp",65,"spillover2 fp",5,0,160,160,0.5,-0.5
"24216",29,38,"spillover2","fp",65,"spillover2 fp",8,0,222,222,-0.5,0.5
"24218",29,41,"spillover2","fp",65,"spillover2 fp",7,0,220,220,0.5,0.5
"24220",29,28,"spillover2","fp",65,"spillover2 fp",6,0,190,190,-0.5,-0.5
"24222",29,26,"spillover2","fp",65,"spillover2 fp",8,0,262,262,-0.5,0.5
"24224",29,32,"spillover2","fp",65,"spillover2 fp",6,0,546,546,-0.5,-0.5
"24226",29,27,"spillover2","fp",65,"spillover2 fp",5,0,252,252,0.5,-0.5
"24228",29,36,"spillover2","fp",65,"spillover2 fp",6,0,160,160,-0.5,-0.5
"24230",29,34,"spillover2","fp",65,"spillover2 fp",8,0,246,246,-0.5,0.5
"24232",29,35,"spillover2","fp",65,"spillover2 fp",5,0,630,630,0.5,-0.5
"24233",29,40,"spillover2","fp",65,"spillover2 fp",6,1,0,NA,-0.5,-0.5
"24235",29,44,"spillover2","fp",65,"spillover2 fp",6,1,0,NA,-0.5,-0.5
"24237",29,30,"spillover2","fp",65,"spillover2 fp",8,0,276,276,-0.5,0.5
"24239",29,25,"spillover2","fp",65,"spillover2 fp",7,0,484,484,0.5,0.5
"24241",29,33,"spillover2","fp",65,"spillover2 fp",7,0,294,294,0.5,0.5
"24243",29,37,"spillover2","fp",65,"spillover2 fp",7,0,240,240,0.5,0.5
"24245",29,47,"spillover2","fp",65,"spillover2 fp",5,0,598,598,0.5,-0.5
"24247",29,48,"spillover2","fp",65,"spillover2 fp",6,0,296,296,-0.5,-0.5
"25052",30,36,"spillover2","fp",60,"spillover2 fp",7,0,318,318,0.5,0.5
"25054",30,44,"spillover2","fp",60,"spillover2 fp",7,1,0,NA,0.5,0.5
"25056",30,32,"spillover2","fp",60,"spillover2 fp",7,0,1054,1054,0.5,0.5
"25058",30,25,"spillover2","fp",60,"spillover2 fp",8,0,140,140,-0.5,0.5
"25060",30,27,"spillover2","fp",60,"spillover2 fp",6,1,0,NA,-0.5,-0.5
"25062",30,37,"spillover2","fp",60,"spillover2 fp",8,0,152,152,-0.5,0.5
"25064",30,38,"spillover2","fp",60,"spillover2 fp",5,0,356,356,0.5,-0.5
"25066",30,47,"spillover2","fp",60,"spillover2 fp",6,0,272,272,-0.5,-0.5
"25068",30,33,"spillover2","fp",60,"spillover2 fp",8,0,294,294,-0.5,0.5
"25070",30,30,"spillover2","fp",60,"spillover2 fp",5,0,244,244,0.5,-0.5
"25072",30,48,"spillover2","fp",60,"spillover2 fp",7,0,428,428,0.5,0.5
"25074",30,40,"spillover2","fp",60,"spillover2 fp",7,1,0,NA,0.5,0.5
"25076",30,46,"spillover2","fp",60,"spillover2 fp",5,0,796,796,0.5,-0.5
"25078",30,35,"spillover2","fp",60,"spillover2 fp",6,0,356,356,-0.5,-0.5
"25080",30,43,"spillover2","fp",60,"spillover2 fp",6,0,278,278,-0.5,-0.5
"25082",30,41,"spillover2","fp",60,"spillover2 fp",8,0,320,320,-0.5,0.5
"25084",30,39,"spillover2","fp",60,"spillover2 fp",6,0,230,230,-0.5,-0.5
"25086",30,42,"spillover2","fp",60,"spillover2 fp",5,0,492,492,0.5,-0.5
"25088",30,31,"spillover2","fp",60,"spillover2 fp",6,0,490,490,-0.5,-0.5
"25090",30,26,"spillover2","fp",60,"spillover2 fp",5,0,382,382,0.5,-0.5
"25092",30,34,"spillover2","fp",60,"spillover2 fp",5,0,248,248,0.5,-0.5
"25094",30,45,"spillover2","fp",60,"spillover2 fp",8,0,256,256,-0.5,0.5
"25096",30,29,"spillover2","fp",60,"spillover2 fp",8,0,236,236,-0.5,0.5
"25098",30,28,"spillover2","fp",60,"spillover2 fp",7,0,208,208,0.5,0.5
"25916",31,34,"spillover2","fp",85,"spillover2 fp",6,0,378,378,-0.5,-0.5
"25918",31,41,"spillover2","fp",85,"spillover2 fp",5,0,252,252,0.5,-0.5
"25920",31,40,"spillover2","fp",85,"spillover2 fp",8,0,368,368,-0.5,0.5
"25922",31,42,"spillover2","fp",85,"spillover2 fp",6,0,504,504,-0.5,-0.5
"25924",31,31,"spillover2","fp",85,"spillover2 fp",7,0,206,206,0.5,0.5
"25926",31,35,"spillover2","fp",85,"spillover2 fp",7,0,828,828,0.5,0.5
"25928",31,38,"spillover2","fp",85,"spillover2 fp",6,0,320,320,-0.5,-0.5
"25930",31,29,"spillover2","fp",85,"spillover2 fp",5,0,190,190,0.5,-0.5
"25932",31,37,"spillover2","fp",85,"spillover2 fp",5,0,302,302,0.5,-0.5
"25934",31,46,"spillover2","fp",85,"spillover2 fp",6,0,896,896,-0.5,-0.5
"25936",31,44,"spillover2","fp",85,"spillover2 fp",8,1,0,NA,-0.5,0.5
"25938",31,28,"spillover2","fp",85,"spillover2 fp",8,0,544,544,-0.5,0.5
"25940",31,30,"spillover2","fp",85,"spillover2 fp",6,0,184,184,-0.5,-0.5
"25942",31,32,"spillover2","fp",85,"spillover2 fp",8,0,724,724,-0.5,0.5
"25944",31,39,"spillover2","fp",85,"spillover2 fp",7,0,152,152,0.5,0.5
"25946",31,25,"spillover2","fp",85,"spillover2 fp",5,0,500,500,0.5,-0.5
"25948",31,33,"spillover2","fp",85,"spillover2 fp",5,0,344,344,0.5,-0.5
"25950",31,47,"spillover2","fp",85,"spillover2 fp",7,0,364,364,0.5,0.5
"25952",31,45,"spillover2","fp",85,"spillover2 fp",5,0,226,226,0.5,-0.5
"25954",31,48,"spillover2","fp",85,"spillover2 fp",8,0,202,202,-0.5,0.5
"25956",31,36,"spillover2","fp",85,"spillover2 fp",8,0,558,558,-0.5,0.5
"25958",31,43,"spillover2","fp",85,"spillover2 fp",7,0,214,214,0.5,0.5
"25960",31,26,"spillover2","fp",85,"spillover2 fp",6,0,156,156,-0.5,-0.5
"25962",31,27,"spillover2","fp",85,"spillover2 fp",7,0,182,182,0.5,0.5
"26779",32,44,"spillover2","fp",59,"spillover2 fp",5,0,178,178,0.5,-0.5
"26781",32,43,"spillover2","fp",59,"spillover2 fp",8,0,284,284,-0.5,0.5
"26783",32,40,"spillover2","fp",59,"spillover2 fp",5,0,218,218,0.5,-0.5
"26785",32,42,"spillover2","fp",59,"spillover2 fp",7,0,674,674,0.5,0.5
"26787",32,39,"spillover2","fp",59,"spillover2 fp",8,0,692,692,-0.5,0.5
"26789",32,46,"spillover2","fp",59,"spillover2 fp",7,0,1180,1180,0.5,0.5
"26791",32,48,"spillover2","fp",59,"spillover2 fp",5,0,380,380,0.5,-0.5
"26793",32,32,"spillover2","fp",59,"spillover2 fp",5,0,458,458,0.5,-0.5
"26795",32,26,"spillover2","fp",59,"spillover2 fp",7,0,250,250,0.5,0.5
"26797",32,45,"spillover2","fp",59,"spillover2 fp",6,0,370,370,-0.5,-0.5
"26799",32,25,"spillover2","fp",59,"spillover2 fp",6,0,546,546,-0.5,-0.5
"26801",32,30,"spillover2","fp",59,"spillover2 fp",7,0,206,206,0.5,0.5
"26803",32,33,"spillover2","fp",59,"spillover2 fp",6,0,358,358,-0.5,-0.5
"26805",32,36,"spillover2","fp",59,"spillover2 fp",5,0,218,218,0.5,-0.5
"26807",32,35,"spillover2","fp",59,"spillover2 fp",8,0,648,648,-0.5,0.5
"26809",32,41,"spillover2","fp",59,"spillover2 fp",6,0,282,282,-0.5,-0.5
"26811",32,27,"spillover2","fp",59,"spillover2 fp",8,0,414,414,-0.5,0.5
"26813",32,34,"spillover2","fp",59,"spillover2 fp",7,0,532,532,0.5,0.5
"26815",32,28,"spillover2","fp",59,"spillover2 fp",5,0,248,248,0.5,-0.5
"26817",32,31,"spillover2","fp",59,"spillover2 fp",8,0,468,468,-0.5,0.5
"26819",32,29,"spillover2","fp",59,"spillover2 fp",6,0,410,410,-0.5,-0.5
"26821",32,47,"spillover2","fp",59,"spillover2 fp",8,0,314,314,-0.5,0.5
"26823",32,37,"spillover2","fp",59,"spillover2 fp",6,0,372,372,-0.5,-0.5
"26825",32,38,"spillover2","fp",59,"spillover2 fp",7,0,502,502,0.5,0.5
"27644",33,33,"spillover2","fp",71,"spillover2 fp",7,0,262,262,0.5,0.5
"27646",33,43,"spillover2","fp",71,"spillover2 fp",5,0,364,364,0.5,-0.5
"27648",33,31,"spillover2","fp",71,"spillover2 fp",5,0,590,590,0.5,-0.5
"27650",33,34,"spillover2","fp",71,"spillover2 fp",8,0,302,302,-0.5,0.5
"27652",33,42,"spillover2","fp",71,"spillover2 fp",8,0,1242,1242,-0.5,0.5
"27654",33,25,"spillover2","fp",71,"spillover2 fp",7,0,1186,1186,0.5,0.5
"27656",33,26,"spillover2","fp",71,"spillover2 fp",8,0,212,212,-0.5,0.5
"27658",33,35,"spillover2","fp",71,"spillover2 fp",5,0,948,948,0.5,-0.5
"27660",33,47,"spillover2","fp",71,"spillover2 fp",5,0,574,574,0.5,-0.5
"27662",33,32,"spillover2","fp",71,"spillover2 fp",6,0,614,614,-0.5,-0.5
"27664",33,40,"spillover2","fp",71,"spillover2 fp",6,0,268,268,-0.5,-0.5
"27666",33,36,"spillover2","fp",71,"spillover2 fp",6,0,424,424,-0.5,-0.5
"27668",33,48,"spillover2","fp",71,"spillover2 fp",6,0,302,302,-0.5,-0.5
"27670",33,27,"spillover2","fp",71,"spillover2 fp",5,0,284,284,0.5,-0.5
"27672",33,41,"spillover2","fp",71,"spillover2 fp",7,0,430,430,0.5,0.5
"27674",33,37,"spillover2","fp",71,"spillover2 fp",7,0,288,288,0.5,0.5
"27676",33,45,"spillover2","fp",71,"spillover2 fp",7,0,474,474,0.5,0.5
"27678",33,44,"spillover2","fp",71,"spillover2 fp",6,0,206,206,-0.5,-0.5
"27680",33,29,"spillover2","fp",71,"spillover2 fp",7,0,782,782,0.5,0.5
"27682",33,28,"spillover2","fp",71,"spillover2 fp",6,0,242,242,-0.5,-0.5
"27684",33,30,"spillover2","fp",71,"spillover2 fp",8,0,234,234,-0.5,0.5
"27686",33,39,"spillover2","fp",71,"spillover2 fp",5,0,426,426,0.5,-0.5
"27688",33,38,"spillover2","fp",71,"spillover2 fp",8,0,352,352,-0.5,0.5
"27690",33,46,"spillover2","fp",71,"spillover2 fp",8,0,1818,1818,-0.5,0.5
"28507",34,37,"spillover2","fp",74,"spillover2 fp",8,0,320,320,-0.5,0.5
"28509",34,32,"spillover2","fp",74,"spillover2 fp",7,0,307,307,0.5,0.5
"28511",34,30,"spillover2","fp",74,"spillover2 fp",5,0,488,488,0.5,-0.5
"28513",34,27,"spillover2","fp",74,"spillover2 fp",6,1,0,NA,-0.5,-0.5
"28515",34,34,"spillover2","fp",74,"spillover2 fp",5,0,263,263,0.5,-0.5
"28517",34,46,"spillover2","fp",74,"spillover2 fp",5,0,805,805,0.5,-0.5
"28519",34,38,"spillover2","fp",74,"spillover2 fp",5,0,449,449,0.5,-0.5
"28521",34,39,"spillover2","fp",74,"spillover2 fp",6,0,184,184,-0.5,-0.5
"28523",34,45,"spillover2","fp",74,"spillover2 fp",8,0,285,285,-0.5,0.5
"28525",34,29,"spillover2","fp",74,"spillover2 fp",8,0,174,174,-0.5,0.5
"28527",34,33,"spillover2","fp",74,"spillover2 fp",8,0,181,181,-0.5,0.5
"28529",34,48,"spillover2","fp",74,"spillover2 fp",7,0,510,510,0.5,0.5
"28531",34,41,"spillover2","fp",74,"spillover2 fp",8,0,383,383,-0.5,0.5
"28533",34,40,"spillover2","fp",74,"spillover2 fp",7,1,0,NA,0.5,0.5
"28535",34,31,"spillover2","fp",74,"spillover2 fp",6,0,185,185,-0.5,-0.5
"28537",34,43,"spillover2","fp",74,"spillover2 fp",6,0,196,196,-0.5,-0.5
"28539",34,25,"spillover2","fp",74,"spillover2 fp",8,0,754,754,-0.5,0.5
"28541",34,36,"spillover2","fp",74,"spillover2 fp",7,0,279,279,0.5,0.5
"28543",34,47,"spillover2","fp",74,"spillover2 fp",6,0,159,159,-0.5,-0.5
"28545",34,42,"spillover2","fp",74,"spillover2 fp",5,0,325,325,0.5,-0.5
"28547",34,44,"spillover2","fp",74,"spillover2 fp",7,0,351,351,0.5,0.5
"28549",34,28,"spillover2","fp",74,"spillover2 fp",7,0,424,424,0.5,0.5
"28551",34,26,"spillover2","fp",74,"spillover2 fp",5,1,0,NA,0.5,-0.5
"28553",34,35,"spillover2","fp",74,"spillover2 fp",6,0,1110,1110,-0.5,-0.5
"29371",35,47,"spillover2","fp",60,"spillover2 fp",6,0,410,410,-0.5,-0.5
"29373",35,33,"spillover2","fp",60,"spillover2 fp",8,0,980,980,-0.5,0.5
"29375",35,43,"spillover2","fp",60,"spillover2 fp",6,0,216,216,-0.5,-0.5
"29377",35,32,"spillover2","fp",60,"spillover2 fp",7,0,262,262,0.5,0.5
"29379",35,42,"spillover2","fp",60,"spillover2 fp",5,0,516,516,0.5,-0.5
"29381",35,26,"spillover2","fp",60,"spillover2 fp",5,1,0,NA,0.5,-0.5
"29383",35,39,"spillover2","fp",60,"spillover2 fp",6,0,216,216,-0.5,-0.5
"29385",35,28,"spillover2","fp",60,"spillover2 fp",7,0,328,328,0.5,0.5
"29387",35,36,"spillover2","fp",60,"spillover2 fp",7,0,452,452,0.5,0.5
"29389",35,48,"spillover2","fp",60,"spillover2 fp",7,0,422,422,0.5,0.5
"29391",35,34,"spillover2","fp",60,"spillover2 fp",5,0,400,400,0.5,-0.5
"29393",35,38,"spillover2","fp",60,"spillover2 fp",5,0,204,204,0.5,-0.5
"29395",35,46,"spillover2","fp",60,"spillover2 fp",5,0,120,120,0.5,-0.5
"29397",35,35,"spillover2","fp",60,"spillover2 fp",6,0,382,382,-0.5,-0.5
"29399",35,44,"spillover2","fp",60,"spillover2 fp",7,0,228,228,0.5,0.5
"29401",35,40,"spillover2","fp",60,"spillover2 fp",7,1,0,NA,0.5,0.5
"29403",35,31,"spillover2","fp",60,"spillover2 fp",6,0,264,264,-0.5,-0.5
"29405",35,41,"spillover2","fp",60,"spillover2 fp",8,0,356,356,-0.5,0.5
"29407",35,27,"spillover2","fp",60,"spillover2 fp",6,0,302,302,-0.5,-0.5
"29409",35,37,"spillover2","fp",60,"spillover2 fp",8,0,714,714,-0.5,0.5
"29411",35,30,"spillover2","fp",60,"spillover2 fp",5,0,326,326,0.5,-0.5
"29413",35,45,"spillover2","fp",60,"spillover2 fp",8,0,282,282,-0.5,0.5
"29415",35,29,"spillover2","fp",60,"spillover2 fp",8,0,270,270,-0.5,0.5
"29417",35,25,"spillover2","fp",60,"spillover2 fp",8,0,1030,1030,-0.5,0.5
"30236",36,41,"spillover2","fp",57,"spillover2 fp",5,0,188,188,0.5,-0.5
"30238",36,43,"spillover2","fp",57,"spillover2 fp",7,0,297,297,0.5,0.5
"30240",36,26,"spillover2","fp",57,"spillover2 fp",6,0,313,313,-0.5,-0.5
"30242",36,27,"spillover2","fp",57,"spillover2 fp",7,0,169,169,0.5,0.5
"30244",36,42,"spillover2","fp",57,"spillover2 fp",6,0,426,426,-0.5,-0.5
"30246",36,33,"spillover2","fp",57,"spillover2 fp",5,0,396,396,0.5,-0.5
"30248",36,40,"spillover2","fp",57,"spillover2 fp",8,0,268,268,-0.5,0.5
"30250",36,47,"spillover2","fp",57,"spillover2 fp",7,0,492,492,0.5,0.5
"30252",36,35,"spillover2","fp",57,"spillover2 fp",7,0,508,508,0.5,0.5
"30254",36,46,"spillover2","fp",57,"spillover2 fp",6,0,794,794,-0.5,-0.5
"30256",36,28,"spillover2","fp",57,"spillover2 fp",8,0,498,498,-0.5,0.5
"30258",36,34,"spillover2","fp",57,"spillover2 fp",6,0,405,405,-0.5,-0.5
"30260",36,36,"spillover2","fp",57,"spillover2 fp",8,0,489,489,-0.5,0.5
"30262",36,38,"spillover2","fp",57,"spillover2 fp",6,0,515,515,-0.5,-0.5
"30264",36,25,"spillover2","fp",57,"spillover2 fp",5,0,437,437,0.5,-0.5
"30266",36,37,"spillover2","fp",57,"spillover2 fp",5,0,186,186,0.5,-0.5
"30268",36,31,"spillover2","fp",57,"spillover2 fp",7,0,471,471,0.5,0.5
"30270",36,45,"spillover2","fp",57,"spillover2 fp",5,0,186,186,0.5,-0.5
"30272",36,30,"spillover2","fp",57,"spillover2 fp",6,0,266,266,-0.5,-0.5
"30274",36,32,"spillover2","fp",57,"spillover2 fp",8,0,355,355,-0.5,0.5
"30276",36,44,"spillover2","fp",57,"spillover2 fp",8,0,152,152,-0.5,0.5
"30278",36,48,"spillover2","fp",57,"spillover2 fp",8,0,214,214,-0.5,0.5
"30280",36,39,"spillover2","fp",57,"spillover2 fp",7,0,315,315,0.5,0.5
"30282",36,29,"spillover2","fp",57,"spillover2 fp",5,0,205,205,0.5,-0.5
"31099",37,42,"spillover2","fp",80,"spillover2 fp",7,0,454,454,0.5,0.5
"31101",37,36,"spillover2","fp",80,"spillover2 fp",5,0,237,237,0.5,-0.5
"31103",37,32,"spillover2","fp",80,"spillover2 fp",5,0,121,121,0.5,-0.5
"31105",37,48,"spillover2","fp",80,"spillover2 fp",5,0,260,260,0.5,-0.5
"31107",37,25,"spillover2","fp",80,"spillover2 fp",6,0,1023,1023,-0.5,-0.5
"31109",37,30,"spillover2","fp",80,"spillover2 fp",7,0,212,212,0.5,0.5
"31111",37,39,"spillover2","fp",80,"spillover2 fp",8,0,1140,1140,-0.5,0.5
"31113",37,35,"spillover2","fp",80,"spillover2 fp",8,0,594,594,-0.5,0.5
"31115",37,28,"spillover2","fp",80,"spillover2 fp",5,0,527,527,0.5,-0.5
"31117",37,34,"spillover2","fp",80,"spillover2 fp",7,0,225,225,0.5,0.5
"31119",37,38,"spillover2","fp",80,"spillover2 fp",7,0,572,572,0.5,0.5
"31121",37,26,"spillover2","fp",80,"spillover2 fp",7,0,168,168,0.5,0.5
"31123",37,40,"spillover2","fp",80,"spillover2 fp",5,1,0,NA,0.5,-0.5
"31125",37,47,"spillover2","fp",80,"spillover2 fp",8,0,362,362,-0.5,0.5
"31127",37,44,"spillover2","fp",80,"spillover2 fp",5,0,268,268,0.5,-0.5
"31129",37,43,"spillover2","fp",80,"spillover2 fp",8,0,210,210,-0.5,0.5
"31131",37,33,"spillover2","fp",80,"spillover2 fp",6,0,700,700,-0.5,-0.5
"31133",37,29,"spillover2","fp",80,"spillover2 fp",6,0,541,541,-0.5,-0.5
"31135",37,46,"spillover2","fp",80,"spillover2 fp",7,0,2462,2462,0.5,0.5
"31137",37,41,"spillover2","fp",80,"spillover2 fp",6,0,622,622,-0.5,-0.5
"31139",37,37,"spillover2","fp",80,"spillover2 fp",6,0,439,439,-0.5,-0.5
"31141",37,31,"spillover2","fp",80,"spillover2 fp",8,0,336,336,-0.5,0.5
"31143",37,27,"spillover2","fp",80,"spillover2 fp",8,1,0,NA,-0.5,0.5
"31145",37,45,"spillover2","fp",80,"spillover2 fp",6,0,398,398,-0.5,-0.5
"31963",38,34,"spillover2","fp",64,"spillover2 fp",8,0,238,238,-0.5,0.5
"31965",38,28,"spillover2","fp",64,"spillover2 fp",6,0,212,212,-0.5,-0.5
"31967",38,43,"spillover2","fp",64,"spillover2 fp",5,0,266,266,0.5,-0.5
"31969",38,38,"spillover2","fp",64,"spillover2 fp",8,0,442,442,-0.5,0.5
"31971",38,30,"spillover2","fp",64,"spillover2 fp",8,0,689,689,-0.5,0.5
"31973",38,47,"spillover2","fp",64,"spillover2 fp",5,0,461,461,0.5,-0.5
"31975",38,39,"spillover2","fp",64,"spillover2 fp",5,0,249,249,0.5,-0.5
"31977",38,45,"spillover2","fp",64,"spillover2 fp",7,0,228,228,0.5,0.5
"31979",38,32,"spillover2","fp",64,"spillover2 fp",6,0,284,284,-0.5,-0.5
"31981",38,29,"spillover2","fp",64,"spillover2 fp",7,0,304,304,0.5,0.5
"31983",38,35,"spillover2","fp",64,"spillover2 fp",5,0,367,367,0.5,-0.5
"31985",38,41,"spillover2","fp",64,"spillover2 fp",7,0,322,322,0.5,0.5
"31987",38,25,"spillover2","fp",64,"spillover2 fp",7,0,262,262,0.5,0.5
"31989",38,31,"spillover2","fp",64,"spillover2 fp",5,0,200,200,0.5,-0.5
"31991",38,48,"spillover2","fp",64,"spillover2 fp",6,0,206,206,-0.5,-0.5
"31993",38,44,"spillover2","fp",64,"spillover2 fp",6,1,0,NA,-0.5,-0.5
"31995",38,37,"spillover2","fp",64,"spillover2 fp",7,0,265,265,0.5,0.5
"31997",38,36,"spillover2","fp",64,"spillover2 fp",6,0,161,161,-0.5,-0.5
"31999",38,42,"spillover2","fp",64,"spillover2 fp",8,0,467,467,-0.5,0.5
"32001",38,26,"spillover2","fp",64,"spillover2 fp",8,1,0,NA,-0.5,0.5
"32003",38,40,"spillover2","fp",64,"spillover2 fp",6,1,0,NA,-0.5,-0.5
"32005",38,46,"spillover2","fp",64,"spillover2 fp",8,0,840,840,-0.5,0.5
"32007",38,33,"spillover2","fp",64,"spillover2 fp",7,0,435,435,0.5,0.5
"32009",38,27,"spillover2","fp",64,"spillover2 fp",5,1,0,NA,0.5,-0.5
"32828",39,41,"spillover2","fp",75,"spillover2 fp",8,0,328,328,-0.5,0.5
"32830",39,33,"spillover2","fp",75,"spillover2 fp",8,0,405,405,-0.5,0.5
"32832",39,25,"spillover2","fp",75,"spillover2 fp",8,0,641,641,-0.5,0.5
"32834",39,37,"spillover2","fp",75,"spillover2 fp",8,0,566,566,-0.5,0.5
"32836",39,27,"spillover2","fp",75,"spillover2 fp",6,0,282,282,-0.5,-0.5
"32838",39,31,"spillover2","fp",75,"spillover2 fp",6,0,462,462,-0.5,-0.5
"32840",39,30,"spillover2","fp",75,"spillover2 fp",5,0,355,355,0.5,-0.5
"32842",39,42,"spillover2","fp",75,"spillover2 fp",5,0,535,535,0.5,-0.5
"32844",39,40,"spillover2","fp",75,"spillover2 fp",7,0,188,188,0.5,0.5
"32846",39,39,"spillover2","fp",75,"spillover2 fp",6,0,427,427,-0.5,-0.5
"32848",39,26,"spillover2","fp",75,"spillover2 fp",5,0,220,220,0.5,-0.5
"32850",39,43,"spillover2","fp",75,"spillover2 fp",6,0,296,296,-0.5,-0.5
