"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","gender","trimmed_nozero"
"24238",28,15,"disamb","tt","disamb tt",4,0,386,386,65,-0.5,0.5,386
"24240",28,6,"disamb","tt","disamb tt",3,0,402,402,65,-0.5,-0.5,402
"24242",28,16,"disamb","tt","disamb tt",1,0,826,826,65,0.5,-0.5,826
"24243",29,18,"disamb","tt","disamb tt",4,0,292,292,65,-0.5,0.5,292
"24245",29,3,"disamb","tt","disamb tt",1,0,1208,1208,65,0.5,-0.5,1208
"24247",29,12,"disamb","tt","disamb tt",2,0,1394,1394,65,0.5,0.5,1394
"24249",29,20,"disamb","tt","disamb tt",2,0,598,598,65,0.5,0.5,598
"24251",29,9,"disamb","tt","disamb tt",3,0,928,928,65,-0.5,-0.5,928
"24253",29,1,"disamb","tt","disamb tt",3,0,664,664,65,-0.5,-0.5,664
"24255",29,14,"disamb","tt","disamb tt",4,0,610,610,65,-0.5,0.5,610
"24257",29,16,"disamb","tt","disamb tt",2,0,1214,1214,65,0.5,0.5,1214
"24259",29,17,"disamb","tt","disamb tt",3,0,248,248,65,-0.5,-0.5,248
"24261",29,24,"disamb","tt","disamb tt",2,0,586,586,65,0.5,0.5,586
"24263",29,5,"disamb","tt","disamb tt",3,0,292,292,65,-0.5,-0.5,292
"24265",29,6,"disamb","tt","disamb tt",4,0,196,196,65,-0.5,0.5,196
"24267",29,19,"disamb","tt","disamb tt",1,0,386,386,65,0.5,-0.5,386
"24269",29,15,"disamb","tt","disamb tt",1,0,442,442,65,0.5,-0.5,442
"24271",29,11,"disamb","tt","disamb tt",1,0,614,614,65,0.5,-0.5,614
"24273",29,22,"disamb","tt","disamb tt",4,0,280,280,65,-0.5,0.5,280
"24276",29,4,"disamb","tt","disamb tt",2,0,660,660,65,0.5,0.5,660
"24278",29,23,"disamb","tt","disamb tt",1,0,500,500,65,0.5,-0.5,500
"24280",29,21,"disamb","tt","disamb tt",3,0,516,516,65,-0.5,-0.5,516
"24282",29,7,"disamb","tt","disamb tt",1,0,854,854,65,0.5,-0.5,854
"24284",29,13,"disamb","tt","disamb tt",3,0,256,256,65,-0.5,-0.5,256
"24286",29,8,"disamb","tt","disamb tt",2,0,472,472,65,0.5,0.5,472
"24288",29,2,"disamb","tt","disamb tt",4,0,238,238,65,-0.5,0.5,238
"24290",30,23,"disamb","tt","disamb tt",2,0,1970,1970,65,0.5,0.5,1970
"24292",30,24,"disamb","tt","disamb tt",3,0,1110,1110,65,-0.5,-0.5,1110
"24294",30,2,"disamb","tt","disamb tt",1,0,1502,1502,65,0.5,-0.5,1502
"24296",30,8,"disamb","tt","disamb tt",3,0,624,624,65,-0.5,-0.5,624
"24298",30,9,"disamb","tt","disamb tt",4,0,722,722,65,-0.5,0.5,722
"24300",30,14,"disamb","tt","disamb tt",1,0,868,868,65,0.5,-0.5,868
"24302",30,20,"disamb","tt","disamb tt",3,0,1404,1404,65,-0.5,-0.5,1404
"24304",30,3,"disamb","tt","disamb tt",2,0,728,728,65,0.5,0.5,728
"24306",30,13,"disamb","tt","disamb tt",4,0,932,932,65,-0.5,0.5,932
"24308",30,16,"disamb","tt","disamb tt",3,0,2248,2248,65,-0.5,-0.5,2248
"24310",30,15,"disamb","tt","disamb tt",2,0,912,912,65,0.5,0.5,912
"24312",30,12,"disamb","tt","disamb tt",3,0,890,890,65,-0.5,-0.5,890
"24314",30,21,"disamb","tt","disamb tt",4,0,486,486,65,-0.5,0.5,486
"24316",30,19,"disamb","tt","disamb tt",2,0,880,880,65,0.5,0.5,880
"24318",30,5,"disamb","tt","disamb tt",4,0,700,700,65,-0.5,0.5,700
"24320",30,7,"disamb","tt","disamb tt",2,0,1492,1492,65,0.5,0.5,1492
"24322",30,1,"disamb","tt","disamb tt",4,0,286,286,65,-0.5,0.5,286
"24324",30,17,"disamb","tt","disamb tt",4,0,258,258,65,-0.5,0.5,258
"24326",30,4,"disamb","tt","disamb tt",3,0,348,348,65,-0.5,-0.5,348
"24328",30,18,"disamb","tt","disamb tt",1,0,828,828,65,0.5,-0.5,828
"24330",30,22,"disamb","tt","disamb tt",1,0,650,650,65,0.5,-0.5,650
"24332",30,10,"disamb","tt","disamb tt",1,0,766,766,65,0.5,-0.5,766
"24334",30,6,"disamb","tt","disamb tt",1,0,168,168,65,0.5,-0.5,168
"24336",30,11,"disamb","tt","disamb tt",2,0,392,392,65,0.5,0.5,392
"24338",31,18,"disamb","tt","disamb tt",2,0,556,556,65,0.5,0.5,556
"24340",31,7,"disamb","tt","disamb tt",3,0,466,466,65,-0.5,-0.5,466
"24342",31,19,"disamb","tt","disamb tt",3,0,398,398,65,-0.5,-0.5,398
"24344",31,15,"disamb","tt","disamb tt",3,0,218,218,65,-0.5,-0.5,218
"24346",31,16,"disamb","tt","disamb tt",4,0,722,722,65,-0.5,0.5,722
"24348",31,8,"disamb","tt","disamb tt",4,0,760,760,65,-0.5,0.5,760
"24350",31,13,"disamb","tt","disamb tt",1,0,3042,3042,65,0.5,-0.5,3042
"24352",31,17,"disamb","tt","disamb tt",1,0,502,502,65,0.5,-0.5,502
"24354",31,23,"disamb","tt","disamb tt",3,0,484,484,65,-0.5,-0.5,484
"24356",31,21,"disamb","tt","disamb tt",1,0,1888,1888,65,0.5,-0.5,1888
"24358",31,14,"disamb","tt","disamb tt",2,0,2256,2256,65,0.5,0.5,2256
"24360",31,10,"disamb","tt","disamb tt",2,0,2910,2910,65,0.5,0.5,2910
"24362",31,3,"disamb","tt","disamb tt",3,0,160,160,65,-0.5,-0.5,160
"24364",31,22,"disamb","tt","disamb tt",2,0,978,978,65,0.5,0.5,978
"24366",31,4,"disamb","tt","disamb tt",4,0,290,290,65,-0.5,0.5,290
"24368",31,24,"disamb","tt","disamb tt",4,0,222,222,65,-0.5,0.5,222
"24370",31,6,"disamb","tt","disamb tt",2,0,464,464,65,0.5,0.5,464
"24372",31,20,"disamb","tt","disamb tt",4,0,694,694,65,-0.5,0.5,694
"24374",31,2,"disamb","tt","disamb tt",2,0,302,302,65,0.5,0.5,302
"24376",31,9,"disamb","tt","disamb tt",1,0,258,258,65,0.5,-0.5,258
"24378",31,1,"disamb","tt","disamb tt",1,0,1156,1156,65,0.5,-0.5,1156
"24380",31,12,"disamb","tt","disamb tt",4,0,416,416,65,-0.5,0.5,416
"24382",31,5,"disamb","tt","disamb tt",1,0,386,386,65,0.5,-0.5,386
"24384",31,11,"disamb","tt","disamb tt",3,0,198,198,65,-0.5,-0.5,198
"24387",32,19,"disamb","tt","disamb tt",4,0,748,748,65,-0.5,0.5,748
"24389",32,6,"disamb","tt","disamb tt",3,0,368,368,65,-0.5,-0.5,368
"24391",32,3,"disamb","tt","disamb tt",4,0,338,338,65,-0.5,0.5,338
"24393",32,13,"disamb","tt","disamb tt",2,0,862,862,65,0.5,0.5,862
"24395",32,17,"disamb","tt","disamb tt",2,0,1622,1622,65,0.5,0.5,1622
"24397",32,8,"disamb","tt","disamb tt",1,0,1336,1336,65,0.5,-0.5,1336
"24399",32,9,"disamb","tt","disamb tt",2,0,2952,2952,65,0.5,0.5,2952
"24401",32,12,"disamb","tt","disamb tt",1,0,2096,2096,65,0.5,-0.5,2096
"24403",32,24,"disamb","tt","disamb tt",1,0,1122,1122,65,0.5,-0.5,1122
"24405",32,7,"disamb","tt","disamb tt",4,0,1108,1108,65,-0.5,0.5,1108
"24407",32,16,"disamb","tt","disamb tt",1,0,1210,1210,65,0.5,-0.5,1210
"24409",32,23,"disamb","tt","disamb tt",4,0,506,506,65,-0.5,0.5,506
"24411",32,21,"disamb","tt","disamb tt",2,0,1316,1316,65,0.5,0.5,1316
"24413",32,15,"disamb","tt","disamb tt",4,0,278,278,65,-0.5,0.5,278
"24415",32,22,"disamb","tt","disamb tt",3,0,1172,1172,65,-0.5,-0.5,1172
"24417",32,4,"disamb","tt","disamb tt",1,0,824,824,65,0.5,-0.5,824
"24419",32,11,"disamb","tt","disamb tt",4,0,370,370,65,-0.5,0.5,370
"24421",32,1,"disamb","tt","disamb tt",2,0,512,512,65,0.5,0.5,512
"24423",32,18,"disamb","tt","disamb tt",3,0,280,280,65,-0.5,-0.5,280
"24425",32,20,"disamb","tt","disamb tt",1,0,460,460,65,0.5,-0.5,460
"24427",32,10,"disamb","tt","disamb tt",3,0,692,692,65,-0.5,-0.5,692
"24429",32,2,"disamb","tt","disamb tt",3,0,620,620,65,-0.5,-0.5,620
"24431",32,14,"disamb","tt","disamb tt",3,0,748,748,65,-0.5,-0.5,748
"24433",32,5,"disamb","tt","disamb tt",2,0,654,654,65,0.5,0.5,654
"24434",33,5,"disamb","tt","disamb tt",3,0,962,962,65,-0.5,-0.5,962
"24436",33,24,"disamb","tt","disamb tt",2,0,552,552,65,0.5,0.5,552
"24438",33,1,"disamb","tt","disamb tt",3,0,1056,1056,65,-0.5,-0.5,1056
"24440",33,2,"disamb","tt","disamb tt",4,0,1736,1736,65,-0.5,0.5,1736
"24442",33,12,"disamb","tt","disamb tt",2,0,2096,2096,65,0.5,0.5,2096
"24444",33,15,"disamb","tt","disamb tt",1,0,932,932,65,0.5,-0.5,932
"24446",33,8,"disamb","tt","disamb tt",2,0,678,678,65,0.5,0.5,678
"24448",33,22,"disamb","tt","disamb tt",4,0,670,670,65,-0.5,0.5,670
"24450",33,6,"disamb","tt","disamb tt",4,0,1564,1564,65,-0.5,0.5,1564
"24452",33,23,"disamb","tt","disamb tt",1,0,626,626,65,0.5,-0.5,626
"24454",33,9,"disamb","tt","disamb tt",3,0,524,524,65,-0.5,-0.5,524
"24456",33,21,"disamb","tt","disamb tt",3,0,534,534,65,-0.5,-0.5,534
"24458",33,4,"disamb","tt","disamb tt",2,0,866,866,65,0.5,0.5,866
"24460",33,16,"disamb","tt","disamb tt",2,0,1478,1478,65,0.5,0.5,1478
"24462",33,18,"disamb","tt","disamb tt",4,0,358,358,65,-0.5,0.5,358
"24464",33,19,"disamb","tt","disamb tt",1,0,1190,1190,65,0.5,-0.5,1190
"24466",33,17,"disamb","tt","disamb tt",3,0,776,776,65,-0.5,-0.5,776
"24468",33,14,"disamb","tt","disamb tt",4,0,754,754,65,-0.5,0.5,754
"24470",33,10,"disamb","tt","disamb tt",4,0,860,860,65,-0.5,0.5,860
"24472",33,11,"disamb","tt","disamb tt",1,0,560,560,65,0.5,-0.5,560
"24474",33,13,"disamb","tt","disamb tt",3,0,1196,1196,65,-0.5,-0.5,1196
"24476",33,20,"disamb","tt","disamb tt",2,0,1130,1130,65,0.5,0.5,1130
"24478",33,7,"disamb","tt","disamb tt",1,0,1290,1290,65,0.5,-0.5,1290
"24480",33,3,"disamb","tt","disamb tt",1,0,770,770,65,0.5,-0.5,770
"24483",34,11,"disamb","tt","disamb tt",2,0,688,688,65,0.5,0.5,688
"24485",34,8,"disamb","tt","disamb tt",3,0,517,517,65,-0.5,-0.5,517
"24487",34,15,"disamb","tt","disamb tt",2,0,741,741,65,0.5,0.5,741
"24489",34,20,"disamb","tt","disamb tt",3,0,205,205,65,-0.5,-0.5,205
"24491",34,12,"disamb","tt","disamb tt",3,0,475,475,65,-0.5,-0.5,475
"24493",34,24,"disamb","tt","disamb tt",3,0,159,159,65,-0.5,-0.5,159
"24495",34,2,"disamb","tt","disamb tt",1,0,360,360,65,0.5,-0.5,360
"24497",34,10,"disamb","tt","disamb tt",1,0,601,601,65,0.5,-0.5,601
"24499",34,4,"disamb","tt","disamb tt",3,0,529,529,65,-0.5,-0.5,529
"24501",34,6,"disamb","tt","disamb tt",1,0,1327,1327,65,0.5,-0.5,1327
"24503",34,22,"disamb","tt","disamb tt",1,0,292,292,65,0.5,-0.5,292
"24505",34,17,"disamb","tt","disamb tt",4,0,165,165,65,-0.5,0.5,165
"24507",34,16,"disamb","tt","disamb tt",3,0,299,299,65,-0.5,-0.5,299
"24509",34,14,"disamb","tt","disamb tt",1,0,862,862,65,0.5,-0.5,862
"24511",34,1,"disamb","tt","disamb tt",4,1,0,NA,65,-0.5,0.5,NA
"24513",34,21,"disamb","tt","disamb tt",4,0,395,395,65,-0.5,0.5,395
"24515",34,19,"disamb","tt","disamb tt",2,0,1479,1479,65,0.5,0.5,1479
"24517",34,23,"disamb","tt","disamb tt",2,0,475,475,65,0.5,0.5,475
"24519",34,3,"disamb","tt","disamb tt",2,0,895,895,65,0.5,0.5,895
"24521",34,18,"disamb","tt","disamb tt",1,0,317,317,65,0.5,-0.5,317
"24523",34,9,"disamb","tt","disamb tt",4,0,453,453,65,-0.5,0.5,453
"24525",34,13,"disamb","tt","disamb tt",4,0,735,735,65,-0.5,0.5,735
"24527",34,7,"disamb","tt","disamb tt",2,0,587,587,65,0.5,0.5,587
"24529",34,5,"disamb","tt","disamb tt",4,0,755,755,65,-0.5,0.5,755
"24531",35,16,"disamb","tt","disamb tt",3,0,362,362,65,-0.5,-0.5,362
"24533",35,9,"disamb","tt","disamb tt",4,0,586,586,65,-0.5,0.5,586
"24535",35,11,"disamb","tt","disamb tt",2,0,514,514,65,0.5,0.5,514
"24537",35,17,"disamb","tt","disamb tt",4,0,726,726,65,-0.5,0.5,726
"24539",35,3,"disamb","tt","disamb tt",2,0,704,704,65,0.5,0.5,704
"24541",35,13,"disamb","tt","disamb tt",4,0,942,942,65,-0.5,0.5,942
"24543",35,10,"disamb","tt","disamb tt",1,0,534,534,65,0.5,-0.5,534
"24545",35,4,"disamb","tt","disamb tt",3,0,696,696,65,-0.5,-0.5,696
"24547",35,20,"disamb","tt","disamb tt",3,0,664,664,65,-0.5,-0.5,664
"24549",35,18,"disamb","tt","disamb tt",1,0,280,280,65,0.5,-0.5,280
"24551",35,2,"disamb","tt","disamb tt",1,0,668,668,65,0.5,-0.5,668
"24553",35,24,"disamb","tt","disamb tt",3,0,532,532,65,-0.5,-0.5,532
"24555",35,21,"disamb","tt","disamb tt",4,0,916,916,65,-0.5,0.5,916
"24557",35,1,"disamb","tt","disamb tt",4,0,160,160,65,-0.5,0.5,160
"24559",35,7,"disamb","tt","disamb tt",2,0,1114,1114,65,0.5,0.5,1114
"24561",35,5,"disamb","tt","disamb tt",4,0,924,924,65,-0.5,0.5,924
"24563",35,19,"disamb","tt","disamb tt",2,0,556,556,65,0.5,0.5,556
"24565",35,15,"disamb","tt","disamb tt",2,0,2080,2080,65,0.5,0.5,2080
"24567",35,22,"disamb","tt","disamb tt",1,0,1694,1694,65,0.5,-0.5,1694
"24569",35,14,"disamb","tt","disamb tt",1,0,764,764,65,0.5,-0.5,764
"24571",35,23,"disamb","tt","disamb tt",2,0,960,960,65,0.5,0.5,960
"24573",35,12,"disamb","tt","disamb tt",3,0,396,396,65,-0.5,-0.5,396
"24575",35,6,"disamb","tt","disamb tt",1,0,408,408,65,0.5,-0.5,408
"24577",35,8,"disamb","tt","disamb tt",3,0,480,480,65,-0.5,-0.5,480
"24578",36,6,"disamb","tt","disamb tt",2,0,2064,2064,65,0.5,0.5,NA
"24580",36,18,"disamb","tt","disamb tt",2,0,507,507,65,0.5,0.5,507
"24582",36,10,"disamb","tt","disamb tt",2,0,919,919,65,0.5,0.5,919
"24584",36,17,"disamb","tt","disamb tt",1,0,243,243,65,0.5,-0.5,243
"24586",36,12,"disamb","tt","disamb tt",4,0,300,300,65,-0.5,0.5,300
"24588",36,23,"disamb","tt","disamb tt",3,0,404,404,65,-0.5,-0.5,404
"24590",36,2,"disamb","tt","disamb tt",2,0,265,265,65,0.5,0.5,265
"24592",36,11,"disamb","tt","disamb tt",3,0,322,322,65,-0.5,-0.5,322
"24594",36,5,"disamb","tt","disamb tt",1,0,114,114,65,0.5,-0.5,114
"24596",36,22,"disamb","tt","disamb tt",2,0,623,623,65,0.5,0.5,623
"24598",36,24,"disamb","tt","disamb tt",4,0,713,713,65,-0.5,0.5,713
"24600",36,1,"disamb","tt","disamb tt",1,0,537,537,65,0.5,-0.5,537
"24602",36,19,"disamb","tt","disamb tt",3,0,374,374,65,-0.5,-0.5,374
"24604",36,16,"disamb","tt","disamb tt",4,0,189,189,65,-0.5,0.5,189
"24606",36,9,"disamb","tt","disamb tt",1,0,905,905,65,0.5,-0.5,905
"24608",36,21,"disamb","tt","disamb tt",1,0,337,337,65,0.5,-0.5,337
"24610",36,8,"disamb","tt","disamb tt",4,0,216,216,65,-0.5,0.5,216
"24612",36,7,"disamb","tt","disamb tt",3,0,376,376,65,-0.5,-0.5,376
"24614",36,3,"disamb","tt","disamb tt",3,0,414,414,65,-0.5,-0.5,414
"24616",36,20,"disamb","tt","disamb tt",4,0,181,181,65,-0.5,0.5,181
"24618",36,13,"disamb","tt","disamb tt",1,0,231,231,65,0.5,-0.5,231
"24620",36,14,"disamb","tt","disamb tt",2,0,181,181,65,0.5,0.5,181
"24622",36,4,"disamb","tt","disamb tt",4,0,544,544,65,-0.5,0.5,544
"24624",36,15,"disamb","tt","disamb tt",3,0,193,193,65,-0.5,-0.5,193
"24627",37,21,"disamb","tt","disamb tt",2,0,552,552,65,0.5,0.5,552
"24629",37,3,"disamb","tt","disamb tt",4,0,1311,1311,65,-0.5,0.5,1311
"24631",37,23,"disamb","tt","disamb tt",4,0,505,505,65,-0.5,0.5,505
"24633",37,1,"disamb","tt","disamb tt",2,0,650,650,65,0.5,0.5,650
"24635",37,8,"disamb","tt","disamb tt",1,0,1717,1717,65,0.5,-0.5,1717
"24637",37,20,"disamb","tt","disamb tt",1,0,1493,1493,65,0.5,-0.5,1493
"24639",37,16,"disamb","tt","disamb tt",1,0,559,559,65,0.5,-0.5,559
"24641",37,14,"disamb","tt","disamb tt",3,0,714,714,65,-0.5,-0.5,714
"24643",37,22,"disamb","tt","disamb tt",3,0,623,623,65,-0.5,-0.5,623
"24645",37,11,"disamb","tt","disamb tt",4,0,651,651,65,-0.5,0.5,651
"24647",37,2,"disamb","tt","disamb tt",3,0,312,312,65,-0.5,-0.5,312
"24649",37,24,"disamb","tt","disamb tt",1,0,1276,1276,65,0.5,-0.5,1276
"24651",37,9,"disamb","tt","disamb tt",2,0,2055,2055,65,0.5,0.5,2055
"24653",37,17,"disamb","tt","disamb tt",2,0,972,972,65,0.5,0.5,972
"24655",37,18,"disamb","tt","disamb tt",3,0,719,719,65,-0.5,-0.5,719
"24657",37,5,"disamb","tt","disamb tt",2,0,661,661,65,0.5,0.5,661
"24659",37,6,"disamb","tt","disamb tt",3,0,1197,1197,65,-0.5,-0.5,1197
"24661",37,13,"disamb","tt","disamb tt",2,0,907,907,65,0.5,0.5,907
"24663",37,12,"disamb","tt","disamb tt",1,0,565,565,65,0.5,-0.5,565
"24665",37,10,"disamb","tt","disamb tt",3,0,416,416,65,-0.5,-0.5,416
"24667",37,7,"disamb","tt","disamb tt",4,0,577,577,65,-0.5,0.5,577
"24669",37,19,"disamb","tt","disamb tt",4,0,930,930,65,-0.5,0.5,930
"24671",37,4,"disamb","tt","disamb tt",1,0,973,973,65,0.5,-0.5,973
"24673",37,15,"disamb","tt","disamb tt",4,0,561,561,65,-0.5,0.5,561
"24675",38,14,"disamb","tt","disamb tt",4,0,1829,1829,65,-0.5,0.5,1829
"24677",38,12,"disamb","tt","disamb tt",2,0,2852,2852,65,0.5,0.5,2852
"24679",38,10,"disamb","tt","disamb tt",4,0,230,230,65,-0.5,0.5,230
"24681",38,20,"disamb","tt","disamb tt",2,0,2812,2812,65,0.5,0.5,2812
"24683",38,4,"disamb","tt","disamb tt",2,0,2049,2049,65,0.5,0.5,2049
"24685",38,5,"disamb","tt","disamb tt",3,0,676,676,65,-0.5,-0.5,676
"24687",38,16,"disamb","tt","disamb tt",2,0,1296,1296,65,0.5,0.5,1296
"24689",38,18,"disamb","tt","disamb tt",4,0,659,659,65,-0.5,0.5,659
"24691",38,17,"disamb","tt","disamb tt",3,0,218,218,65,-0.5,-0.5,218
"24693",38,15,"disamb","tt","disamb tt",1,0,735,735,65,0.5,-0.5,735
"24695",38,3,"disamb","tt","disamb tt",1,0,291,291,65,0.5,-0.5,291
"24697",38,1,"disamb","tt","disamb tt",3,0,357,357,65,-0.5,-0.5,357
"24699",38,23,"disamb","tt","disamb tt",1,0,237,237,65,0.5,-0.5,237
"24701",38,2,"disamb","tt","disamb tt",4,0,474,474,65,-0.5,0.5,474
"24703",38,24,"disamb","tt","disamb tt",2,0,1452,1452,65,0.5,0.5,1452
"24705",38,7,"disamb","tt","disamb tt",1,0,996,996,65,0.5,-0.5,996
"24707",38,13,"disamb","tt","disamb tt",3,0,1000,1000,65,-0.5,-0.5,1000
"24709",38,6,"disamb","tt","disamb tt",4,1,0,NA,65,-0.5,0.5,NA
"24711",38,19,"disamb","tt","disamb tt",1,0,440,440,65,0.5,-0.5,440
"24713",38,11,"disamb","tt","disamb tt",1,0,191,191,65,0.5,-0.5,191
"24715",38,9,"disamb","tt","disamb tt",3,0,861,861,65,-0.5,-0.5,861
"24717",38,21,"disamb","tt","disamb tt",3,0,285,285,65,-0.5,-0.5,285
"24719",38,22,"disamb","tt","disamb tt",4,0,351,351,65,-0.5,0.5,351
"24721",38,8,"disamb","tt","disamb tt",2,0,548,548,65,0.5,0.5,548
"24722",39,15,"disamb","tt","disamb tt",2,0,1332,1332,65,0.5,0.5,1332
"24724",39,7,"disamb","tt","disamb tt",2,0,867,867,65,0.5,0.5,867
"24726",39,1,"disamb","tt","disamb tt",4,0,360,360,65,-0.5,0.5,360
"24728",39,3,"disamb","tt","disamb tt",2,0,1158,1158,65,0.5,0.5,1158
"24730",39,6,"disamb","tt","disamb tt",1,0,341,341,65,0.5,-0.5,341
"24732",39,2,"disamb","tt","disamb tt",1,0,1112,1112,65,0.5,-0.5,1112
"24734",39,20,"disamb","tt","disamb tt",3,0,428,428,65,-0.5,-0.5,428
"24736",39,23,"disamb","tt","disamb tt",2,0,704,704,65,0.5,0.5,704
"24738",39,16,"disamb","tt","disamb tt",3,0,503,503,65,-0.5,-0.5,503
"24740",39,13,"disamb","tt","disamb tt",4,0,1328,1328,65,-0.5,0.5,1328
"24742",39,24,"disamb","tt","disamb tt",3,0,459,459,65,-0.5,-0.5,459
"24744",39,14,"disamb","tt","disamb tt",1,0,524,524,65,0.5,-0.5,524
"24746",39,22,"disamb","tt","disamb tt",1,0,830,830,65,0.5,-0.5,830
"24748",39,4,"disamb","tt","disamb tt",3,0,263,263,65,-0.5,-0.5,263
"24750",39,17,"disamb","tt","disamb tt",4,0,411,411,65,-0.5,0.5,411
"24752",39,5,"disamb","tt","disamb tt",4,0,384,384,65,-0.5,0.5,384
"24754",39,11,"disamb","tt","disamb tt",2,0,515,515,65,0.5,0.5,515
"24756",39,18,"disamb","tt","disamb tt",1,0,439,439,65,0.5,-0.5,439
"24758",39,19,"disamb","tt","disamb tt",2,0,124,124,65,0.5,0.5,124
"24760",39,21,"disamb","tt","disamb tt",4,0,110,110,65,-0.5,0.5,110
"24762",39,10,"disamb","tt","disamb tt",1,0,777,777,65,0.5,-0.5,777
"24764",39,9,"disamb","tt","disamb tt",4,0,861,861,65,-0.5,0.5,861
"24766",39,8,"disamb","tt","disamb tt",3,0,88,88,65,-0.5,-0.5,88
"24768",39,12,"disamb","tt","disamb tt",3,0,422,422,65,-0.5,-0.5,422
"24771",40,13,"disamb","tt","disamb tt",1,0,996,996,65,0.5,-0.5,996
"24773",40,18,"disamb","tt","disamb tt",2,0,1954,1954,65,0.5,0.5,1954
"24775",40,9,"disamb","tt","disamb tt",1,0,618,618,65,0.5,-0.5,618
"24777",40,1,"disamb","tt","disamb tt",1,0,956,956,65,0.5,-0.5,956
"24779",40,7,"disamb","tt","disamb tt",3,0,365,365,65,-0.5,-0.5,365
"24781",40,5,"disamb","tt","disamb tt",1,0,1274,1274,65,0.5,-0.5,1274
"24783",40,4,"disamb","tt","disamb tt",4,0,692,692,65,-0.5,0.5,692
"24785",40,24,"disamb","tt","disamb tt",4,0,532,532,65,-0.5,0.5,532
"24787",40,15,"disamb","tt","disamb tt",3,0,487,487,65,-0.5,-0.5,487
"24789",40,19,"disamb","tt","disamb tt",3,0,465,465,65,-0.5,-0.5,465
"24791",40,20,"disamb","tt","disamb tt",4,0,324,324,65,-0.5,0.5,324
"24793",40,16,"disamb","tt","disamb tt",4,0,765,765,65,-0.5,0.5,765
"24795",40,8,"disamb","tt","disamb tt",4,0,695,695,65,-0.5,0.5,695
"24797",40,23,"disamb","tt","disamb tt",3,0,1515,1515,65,-0.5,-0.5,1515
"24799",40,10,"disamb","tt","disamb tt",2,0,594,594,65,0.5,0.5,594
"24801",40,21,"disamb","tt","disamb tt",1,0,422,422,65,0.5,-0.5,422
"24803",40,3,"disamb","tt","disamb tt",3,0,810,810,65,-0.5,-0.5,810
"24805",40,17,"disamb","tt","disamb tt",1,0,178,178,65,0.5,-0.5,178
"24807",40,2,"disamb","tt","disamb tt",2,0,1221,1221,65,0.5,0.5,1221
"24809",40,22,"disamb","tt","disamb tt",2,0,524,524,65,0.5,0.5,524
"24811",40,12,"disamb","tt","disamb tt",4,0,286,286,65,-0.5,0.5,286
"24813",40,6,"disamb","tt","disamb tt",2,0,542,542,65,0.5,0.5,542
"24815",40,11,"disamb","tt","disamb tt",3,0,617,617,65,-0.5,-0.5,617
"24817",40,14,"disamb","tt","disamb tt",2,0,339,339,65,0.5,0.5,339
