"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","continuation","trimmed_nozero"
"1910",1,28,"spillover1","fp","spillover1 fp",8,0,610,610,74,-0.5,0.5,610
"1912",1,46,"spillover1","fp","spillover1 fp",6,0,269,269,74,-0.5,-0.5,269
"1914",1,40,"spillover1","fp","spillover1 fp",8,0,612,612,74,-0.5,0.5,612
"1916",1,25,"spillover1","fp","spillover1 fp",5,0,1106,1106,74,0.5,-0.5,1106
"1918",1,42,"spillover1","fp","spillover1 fp",6,0,500,500,74,-0.5,-0.5,500
"1920",1,37,"spillover1","fp","spillover1 fp",5,0,667,667,74,0.5,-0.5,667
"1922",1,26,"spillover1","fp","spillover1 fp",6,0,382,382,74,-0.5,-0.5,382
"1924",1,30,"spillover1","fp","spillover1 fp",6,0,651,651,74,-0.5,-0.5,651
"1926",1,32,"spillover1","fp","spillover1 fp",8,0,581,581,74,-0.5,0.5,581
"1928",1,31,"spillover1","fp","spillover1 fp",7,0,558,558,74,0.5,0.5,558
"1930",1,47,"spillover1","fp","spillover1 fp",7,0,271,271,74,0.5,0.5,271
"1932",1,44,"spillover1","fp","spillover1 fp",8,0,550,550,74,-0.5,0.5,550
"1934",1,27,"spillover1","fp","spillover1 fp",7,0,931,931,74,0.5,0.5,931
"1936",1,33,"spillover1","fp","spillover1 fp",5,0,651,651,74,0.5,-0.5,651
"1938",1,45,"spillover1","fp","spillover1 fp",5,0,883,883,74,0.5,-0.5,883
"1940",1,34,"spillover1","fp","spillover1 fp",6,0,390,390,74,-0.5,-0.5,390
"1942",1,35,"spillover1","fp","spillover1 fp",7,0,269,269,74,0.5,0.5,269
"1944",1,29,"spillover1","fp","spillover1 fp",5,0,802,802,74,0.5,-0.5,802
"1946",1,41,"spillover1","fp","spillover1 fp",5,0,962,962,74,0.5,-0.5,962
"1948",1,38,"spillover1","fp","spillover1 fp",6,0,377,377,74,-0.5,-0.5,377
"1950",1,43,"spillover1","fp","spillover1 fp",7,0,824,824,74,0.5,0.5,824
"1952",1,39,"spillover1","fp","spillover1 fp",7,0,982,982,74,0.5,0.5,982
"1954",1,48,"spillover1","fp","spillover1 fp",8,0,732,732,74,-0.5,0.5,732
"1956",1,36,"spillover1","fp","spillover1 fp",8,0,298,298,74,-0.5,0.5,298
"1958",2,32,"spillover1","fp","spillover1 fp",5,0,1577,1577,74,0.5,-0.5,1577
"1960",2,48,"spillover1","fp","spillover1 fp",5,0,1990,1990,74,0.5,-0.5,1990
"1962",2,40,"spillover1","fp","spillover1 fp",5,1,0,NA,74,0.5,-0.5,NA
"1964",2,28,"spillover1","fp","spillover1 fp",5,0,221,221,74,0.5,-0.5,221
"1966",2,38,"spillover1","fp","spillover1 fp",7,0,1883,1883,74,0.5,0.5,1883
"1968",2,42,"spillover1","fp","spillover1 fp",7,0,595,595,74,0.5,0.5,595
"1970",2,37,"spillover1","fp","spillover1 fp",6,0,733,733,74,-0.5,-0.5,733
"1972",2,29,"spillover1","fp","spillover1 fp",6,0,353,353,74,-0.5,-0.5,353
"1974",2,45,"spillover1","fp","spillover1 fp",6,0,504,504,74,-0.5,-0.5,504
"1976",2,41,"spillover1","fp","spillover1 fp",6,0,667,667,74,-0.5,-0.5,667
"1978",2,35,"spillover1","fp","spillover1 fp",8,0,300,300,74,-0.5,0.5,300
"1980",2,44,"spillover1","fp","spillover1 fp",5,0,481,481,74,0.5,-0.5,481
"1982",2,46,"spillover1","fp","spillover1 fp",7,0,200,200,74,0.5,0.5,200
"1984",2,26,"spillover1","fp","spillover1 fp",7,0,657,657,74,0.5,0.5,657
"1986",2,25,"spillover1","fp","spillover1 fp",6,1,0,NA,74,-0.5,-0.5,NA
"1988",2,47,"spillover1","fp","spillover1 fp",8,0,270,270,74,-0.5,0.5,270
"1990",2,34,"spillover1","fp","spillover1 fp",7,0,427,427,74,0.5,0.5,427
"1992",2,43,"spillover1","fp","spillover1 fp",8,0,423,423,74,-0.5,0.5,423
"1994",2,33,"spillover1","fp","spillover1 fp",6,0,559,559,74,-0.5,-0.5,559
"1996",2,39,"spillover1","fp","spillover1 fp",8,0,692,692,74,-0.5,0.5,692
"1998",2,30,"spillover1","fp","spillover1 fp",7,0,399,399,74,0.5,0.5,399
"2000",2,31,"spillover1","fp","spillover1 fp",8,0,482,482,74,-0.5,0.5,482
"2002",2,36,"spillover1","fp","spillover1 fp",5,0,639,639,74,0.5,-0.5,639
"2004",2,27,"spillover1","fp","spillover1 fp",8,0,200,200,74,-0.5,0.5,200
"2006",3,36,"spillover1","fp","spillover1 fp",6,0,582,582,74,-0.5,-0.5,582
"2008",3,27,"spillover1","fp","spillover1 fp",5,0,1672,1672,74,0.5,-0.5,1672
"2010",3,37,"spillover1","fp","spillover1 fp",7,0,1555,1555,74,0.5,0.5,1555
"2012",3,41,"spillover1","fp","spillover1 fp",7,0,1012,1012,74,0.5,0.5,1012
"2014",3,26,"spillover1","fp","spillover1 fp",8,0,272,272,74,-0.5,0.5,272
"2016",3,45,"spillover1","fp","spillover1 fp",7,0,173,173,74,0.5,0.5,173
"2018",3,42,"spillover1","fp","spillover1 fp",8,0,480,480,74,-0.5,0.5,480
"2020",3,47,"spillover1","fp","spillover1 fp",5,0,1231,1231,74,0.5,-0.5,1231
"2022",3,29,"spillover1","fp","spillover1 fp",7,0,977,977,74,0.5,0.5,977
"2024",3,34,"spillover1","fp","spillover1 fp",8,0,863,863,74,-0.5,0.5,863
"2026",3,39,"spillover1","fp","spillover1 fp",5,0,1009,1009,74,0.5,-0.5,1009
"2028",3,48,"spillover1","fp","spillover1 fp",6,0,958,958,74,-0.5,-0.5,958
"2030",3,44,"spillover1","fp","spillover1 fp",6,0,742,742,74,-0.5,-0.5,742
"2032",3,43,"spillover1","fp","spillover1 fp",5,0,1211,1211,74,0.5,-0.5,1211
"2034",3,28,"spillover1","fp","spillover1 fp",6,0,580,580,74,-0.5,-0.5,580
"2036",3,40,"spillover1","fp","spillover1 fp",6,0,642,642,74,-0.5,-0.5,642
"2038",3,30,"spillover1","fp","spillover1 fp",8,0,532,532,74,-0.5,0.5,532
"2040",3,32,"spillover1","fp","spillover1 fp",6,0,385,385,74,-0.5,-0.5,385
"2042",3,25,"spillover1","fp","spillover1 fp",7,0,99,99,74,0.5,0.5,99
"2044",3,38,"spillover1","fp","spillover1 fp",8,0,149,149,74,-0.5,0.5,149
"2046",3,33,"spillover1","fp","spillover1 fp",7,0,717,717,74,0.5,0.5,717
"2048",3,31,"spillover1","fp","spillover1 fp",5,0,1594,1594,74,0.5,-0.5,1594
"2050",3,46,"spillover1","fp","spillover1 fp",8,0,136,136,74,-0.5,0.5,136
"2052",3,35,"spillover1","fp","spillover1 fp",5,0,1372,1372,74,0.5,-0.5,1372
"2054",4,28,"spillover1","fp","spillover1 fp",7,0,493,493,74,0.5,0.5,493
"2056",4,31,"spillover1","fp","spillover1 fp",6,0,2867,2867,74,-0.5,-0.5,2867
"2058",4,44,"spillover1","fp","spillover1 fp",7,0,709,709,74,0.5,0.5,709
"2060",4,26,"spillover1","fp","spillover1 fp",5,0,1744,1744,74,0.5,-0.5,1744
"2062",4,37,"spillover1","fp","spillover1 fp",8,0,1160,1160,74,-0.5,0.5,1160
"2064",4,32,"spillover1","fp","spillover1 fp",7,0,2057,2057,74,0.5,0.5,2057
"2066",4,36,"spillover1","fp","spillover1 fp",7,0,1552,1552,74,0.5,0.5,1552
"2068",4,38,"spillover1","fp","spillover1 fp",5,0,1574,1574,74,0.5,-0.5,1574
"2070",4,46,"spillover1","fp","spillover1 fp",5,0,1762,1762,74,0.5,-0.5,1762
"2071",4,29,"spillover1","fp","spillover1 fp",8,0,686,686,74,-0.5,0.5,686
"2073",4,43,"spillover1","fp","spillover1 fp",6,0,1236,1236,74,-0.5,-0.5,1236
"2075",4,33,"spillover1","fp","spillover1 fp",8,0,1199,1199,74,-0.5,0.5,1199
"2077",4,45,"spillover1","fp","spillover1 fp",8,0,821,821,74,-0.5,0.5,821
"2079",4,30,"spillover1","fp","spillover1 fp",5,0,2011,2011,74,0.5,-0.5,2011
"2080",4,40,"spillover1","fp","spillover1 fp",7,0,1868,1868,74,0.5,0.5,1868
"2082",4,41,"spillover1","fp","spillover1 fp",8,0,1609,1609,74,-0.5,0.5,1609
"2084",4,48,"spillover1","fp","spillover1 fp",7,0,2024,2024,74,0.5,0.5,2024
"2086",4,42,"spillover1","fp","spillover1 fp",5,0,864,864,74,0.5,-0.5,864
"2087",4,25,"spillover1","fp","spillover1 fp",8,0,151,151,74,-0.5,0.5,151
"2089",4,27,"spillover1","fp","spillover1 fp",6,0,723,723,74,-0.5,-0.5,723
"2091",4,47,"spillover1","fp","spillover1 fp",6,0,1138,1138,74,-0.5,-0.5,1138
"2093",4,39,"spillover1","fp","spillover1 fp",6,0,1111,1111,74,-0.5,-0.5,1111
"2095",4,34,"spillover1","fp","spillover1 fp",5,0,1492,1492,74,0.5,-0.5,1492
"2096",4,35,"spillover1","fp","spillover1 fp",6,0,763,763,74,-0.5,-0.5,763
"2099",5,42,"spillover1","fp","spillover1 fp",6,0,402,402,74,-0.5,-0.5,402
"2101",5,47,"spillover1","fp","spillover1 fp",7,0,2276,2276,74,0.5,0.5,2276
"2103",5,25,"spillover1","fp","spillover1 fp",5,0,918,918,74,0.5,-0.5,918
"2105",5,43,"spillover1","fp","spillover1 fp",7,0,1821,1821,74,0.5,0.5,1821
"2107",5,33,"spillover1","fp","spillover1 fp",5,0,531,531,74,0.5,-0.5,531
"2109",5,41,"spillover1","fp","spillover1 fp",5,0,2232,2232,74,0.5,-0.5,2232
"2111",5,29,"spillover1","fp","spillover1 fp",5,0,1023,1023,74,0.5,-0.5,1023
"2113",5,39,"spillover1","fp","spillover1 fp",7,0,1165,1165,74,0.5,0.5,1165
"2115",5,40,"spillover1","fp","spillover1 fp",8,0,884,884,74,-0.5,0.5,884
"2117",5,28,"spillover1","fp","spillover1 fp",8,0,784,784,74,-0.5,0.5,784
"2119",5,46,"spillover1","fp","spillover1 fp",6,0,907,907,74,-0.5,-0.5,907
"2121",5,31,"spillover1","fp","spillover1 fp",7,0,378,378,74,0.5,0.5,378
"2123",5,36,"spillover1","fp","spillover1 fp",8,0,499,499,74,-0.5,0.5,499
"2125",5,27,"spillover1","fp","spillover1 fp",7,0,3105,3105,74,0.5,0.5,3105
"2127",5,38,"spillover1","fp","spillover1 fp",6,0,1129,1129,74,-0.5,-0.5,1129
"2129",5,26,"spillover1","fp","spillover1 fp",6,0,276,276,74,-0.5,-0.5,276
"2131",5,44,"spillover1","fp","spillover1 fp",8,0,1466,1466,74,-0.5,0.5,1466
"2133",5,45,"spillover1","fp","spillover1 fp",5,0,157,157,74,0.5,-0.5,157
"2135",5,30,"spillover1","fp","spillover1 fp",6,0,406,406,74,-0.5,-0.5,406
"2137",5,32,"spillover1","fp","spillover1 fp",8,0,1329,1329,74,-0.5,0.5,1329
"2139",5,37,"spillover1","fp","spillover1 fp",5,0,1619,1619,74,0.5,-0.5,1619
"2141",5,34,"spillover1","fp","spillover1 fp",6,0,492,492,74,-0.5,-0.5,492
"2143",5,48,"spillover1","fp","spillover1 fp",8,0,457,457,74,-0.5,0.5,457
"2145",5,35,"spillover1","fp","spillover1 fp",7,0,975,975,74,0.5,0.5,975
"2147",6,42,"spillover1","fp","spillover1 fp",7,0,1272,1272,74,0.5,0.5,1272
"2149",6,36,"spillover1","fp","spillover1 fp",5,0,612,612,74,0.5,-0.5,612
"2151",6,30,"spillover1","fp","spillover1 fp",7,0,494,494,74,0.5,0.5,494
"2153",6,26,"spillover1","fp","spillover1 fp",7,0,2162,2162,74,0.5,0.5,2162
"2155",6,27,"spillover1","fp","spillover1 fp",8,0,242,242,74,-0.5,0.5,242
"2157",6,28,"spillover1","fp","spillover1 fp",5,0,440,440,74,0.5,-0.5,440
"2159",6,35,"spillover1","fp","spillover1 fp",8,0,532,532,74,-0.5,0.5,532
"2161",6,47,"spillover1","fp","spillover1 fp",8,0,174,174,74,-0.5,0.5,174
"2163",6,43,"spillover1","fp","spillover1 fp",8,0,386,386,74,-0.5,0.5,386
"2165",6,34,"spillover1","fp","spillover1 fp",7,0,188,188,74,0.5,0.5,188
"2167",6,48,"spillover1","fp","spillover1 fp",5,0,648,648,74,0.5,-0.5,648
"2169",6,39,"spillover1","fp","spillover1 fp",8,0,228,228,74,-0.5,0.5,228
"2171",6,45,"spillover1","fp","spillover1 fp",6,0,206,206,74,-0.5,-0.5,206
"2173",6,33,"spillover1","fp","spillover1 fp",6,0,248,248,74,-0.5,-0.5,248
"2175",6,29,"spillover1","fp","spillover1 fp",6,0,396,396,74,-0.5,-0.5,396
"2177",6,32,"spillover1","fp","spillover1 fp",5,0,1862,1862,74,0.5,-0.5,1862
"2179",6,41,"spillover1","fp","spillover1 fp",6,0,332,332,74,-0.5,-0.5,332
"2181",6,31,"spillover1","fp","spillover1 fp",8,0,408,408,74,-0.5,0.5,408
"2182",6,40,"spillover1","fp","spillover1 fp",5,0,168,168,74,0.5,-0.5,168
"2184",6,25,"spillover1","fp","spillover1 fp",6,0,594,594,74,-0.5,-0.5,594
"2186",6,46,"spillover1","fp","spillover1 fp",7,0,840,840,74,0.5,0.5,840
"2188",6,44,"spillover1","fp","spillover1 fp",5,0,1164,1164,74,0.5,-0.5,1164
"2190",6,38,"spillover1","fp","spillover1 fp",7,0,1472,1472,74,0.5,0.5,1472
"2192",6,37,"spillover1","fp","spillover1 fp",6,0,480,480,74,-0.5,-0.5,480
"2193",7,47,"spillover1","fp","spillover1 fp",5,0,1009,1009,74,0.5,-0.5,1009
"2195",7,31,"spillover1","fp","spillover1 fp",5,0,186,186,74,0.5,-0.5,186
"2197",7,30,"spillover1","fp","spillover1 fp",8,0,325,325,74,-0.5,0.5,325
"2199",7,44,"spillover1","fp","spillover1 fp",6,0,309,309,74,-0.5,-0.5,309
"2201",7,42,"spillover1","fp","spillover1 fp",8,0,236,236,74,-0.5,0.5,236
"2203",7,38,"spillover1","fp","spillover1 fp",8,0,491,491,74,-0.5,0.5,491
"2205",7,39,"spillover1","fp","spillover1 fp",5,0,293,293,74,0.5,-0.5,293
"2207",7,37,"spillover1","fp","spillover1 fp",7,0,385,385,74,0.5,0.5,385
"2209",7,28,"spillover1","fp","spillover1 fp",6,0,415,415,74,-0.5,-0.5,415
"2211",7,27,"spillover1","fp","spillover1 fp",5,0,211,211,74,0.5,-0.5,211
"2213",7,34,"spillover1","fp","spillover1 fp",8,0,257,257,74,-0.5,0.5,257
"2215",7,32,"spillover1","fp","spillover1 fp",6,0,408,408,74,-0.5,-0.5,408
"2217",7,36,"spillover1","fp","spillover1 fp",6,0,156,156,74,-0.5,-0.5,156
"2219",7,35,"spillover1","fp","spillover1 fp",5,0,468,468,74,0.5,-0.5,468
"2221",7,45,"spillover1","fp","spillover1 fp",7,0,528,528,74,0.5,0.5,528
"2223",7,33,"spillover1","fp","spillover1 fp",7,0,191,191,74,0.5,0.5,191
"2225",7,29,"spillover1","fp","spillover1 fp",7,0,567,567,74,0.5,0.5,567
"2227",7,48,"spillover1","fp","spillover1 fp",6,0,332,332,74,-0.5,-0.5,332
"2229",7,26,"spillover1","fp","spillover1 fp",8,0,580,580,74,-0.5,0.5,580
"2231",7,41,"spillover1","fp","spillover1 fp",7,0,478,478,74,0.5,0.5,478
"2233",7,25,"spillover1","fp","spillover1 fp",7,0,277,277,74,0.5,0.5,277
"2235",7,40,"spillover1","fp","spillover1 fp",6,0,222,222,74,-0.5,-0.5,222
"2237",7,43,"spillover1","fp","spillover1 fp",5,0,618,618,74,0.5,-0.5,618
"2239",7,46,"spillover1","fp","spillover1 fp",8,0,187,187,74,-0.5,0.5,187
"2241",8,41,"spillover1","fp","spillover1 fp",8,0,926,926,74,-0.5,0.5,926
"2243",8,43,"spillover1","fp","spillover1 fp",6,0,388,388,74,-0.5,-0.5,388
"2245",8,48,"spillover1","fp","spillover1 fp",7,0,140,140,74,0.5,0.5,140
"2247",8,44,"spillover1","fp","spillover1 fp",7,0,368,368,74,0.5,0.5,368
"2249",8,28,"spillover1","fp","spillover1 fp",7,0,1374,1374,74,0.5,0.5,1374
"2251",8,45,"spillover1","fp","spillover1 fp",8,0,386,386,74,-0.5,0.5,386
"2253",8,27,"spillover1","fp","spillover1 fp",6,0,624,624,74,-0.5,-0.5,624
"2255",8,47,"spillover1","fp","spillover1 fp",6,0,160,160,74,-0.5,-0.5,160
"2257",8,36,"spillover1","fp","spillover1 fp",7,0,140,140,74,0.5,0.5,140
"2259",8,35,"spillover1","fp","spillover1 fp",6,0,806,806,74,-0.5,-0.5,806
"2261",8,31,"spillover1","fp","spillover1 fp",6,0,166,166,74,-0.5,-0.5,166
"2263",8,33,"spillover1","fp","spillover1 fp",8,0,638,638,74,-0.5,0.5,638
"2265",8,30,"spillover1","fp","spillover1 fp",5,0,1076,1076,74,0.5,-0.5,1076
"2267",8,29,"spillover1","fp","spillover1 fp",8,0,612,612,74,-0.5,0.5,612
"2269",8,46,"spillover1","fp","spillover1 fp",5,0,148,148,74,0.5,-0.5,148
"2271",8,40,"spillover1","fp","spillover1 fp",7,0,886,886,74,0.5,0.5,886
"2273",8,34,"spillover1","fp","spillover1 fp",5,0,1968,1968,74,0.5,-0.5,1968
"2275",8,25,"spillover1","fp","spillover1 fp",8,0,284,284,74,-0.5,0.5,284
"2277",8,38,"spillover1","fp","spillover1 fp",5,0,1746,1746,74,0.5,-0.5,1746
"2279",8,26,"spillover1","fp","spillover1 fp",5,0,1010,1010,74,0.5,-0.5,1010
"2281",8,42,"spillover1","fp","spillover1 fp",5,0,756,756,74,0.5,-0.5,756
"2283",8,37,"spillover1","fp","spillover1 fp",8,0,546,546,74,-0.5,0.5,546
"2285",8,32,"spillover1","fp","spillover1 fp",7,0,1294,1294,74,0.5,0.5,1294
"2287",8,39,"spillover1","fp","spillover1 fp",6,0,1202,1202,74,-0.5,-0.5,1202
"2289",9,29,"spillover1","fp","spillover1 fp",5,0,1472,1472,74,0.5,-0.5,1472
"2291",9,31,"spillover1","fp","spillover1 fp",7,0,286,286,74,0.5,0.5,286
"2293",9,44,"spillover1","fp","spillover1 fp",8,0,432,432,74,-0.5,0.5,432
"2295",9,32,"spillover1","fp","spillover1 fp",8,0,706,706,74,-0.5,0.5,706
"2297",9,26,"spillover1","fp","spillover1 fp",6,0,706,706,74,-0.5,-0.5,706
"2299",9,33,"spillover1","fp","spillover1 fp",5,0,1478,1478,74,0.5,-0.5,1478
"2301",9,47,"spillover1","fp","spillover1 fp",7,0,2172,2172,74,0.5,0.5,2172
"2303",9,45,"spillover1","fp","spillover1 fp",5,0,1320,1320,74,0.5,-0.5,1320
"2305",9,37,"spillover1","fp","spillover1 fp",5,0,764,764,74,0.5,-0.5,764
"2307",9,46,"spillover1","fp","spillover1 fp",6,0,790,790,74,-0.5,-0.5,790
"2309",9,25,"spillover1","fp","spillover1 fp",5,0,1546,1546,74,0.5,-0.5,1546
"2311",9,40,"spillover1","fp","spillover1 fp",8,0,1336,1336,74,-0.5,0.5,1336
"2313",9,27,"spillover1","fp","spillover1 fp",7,0,1334,1334,74,0.5,0.5,1334
"2315",9,41,"spillover1","fp","spillover1 fp",5,0,324,324,74,0.5,-0.5,324
"2317",9,30,"spillover1","fp","spillover1 fp",6,0,1300,1300,74,-0.5,-0.5,1300
"2319",9,38,"spillover1","fp","spillover1 fp",6,0,448,448,74,-0.5,-0.5,448
"2321",9,39,"spillover1","fp","spillover1 fp",7,0,1154,1154,74,0.5,0.5,1154
"2323",9,43,"spillover1","fp","spillover1 fp",7,0,384,384,74,0.5,0.5,384
"2325",9,28,"spillover1","fp","spillover1 fp",8,0,702,702,74,-0.5,0.5,702
"2327",9,34,"spillover1","fp","spillover1 fp",6,0,550,550,74,-0.5,-0.5,550
"2329",9,36,"spillover1","fp","spillover1 fp",8,0,982,982,74,-0.5,0.5,982
"2331",9,35,"spillover1","fp","spillover1 fp",7,0,928,928,74,0.5,0.5,928
"2333",9,48,"spillover1","fp","spillover1 fp",8,0,600,600,74,-0.5,0.5,600
"2335",9,42,"spillover1","fp","spillover1 fp",6,0,272,272,74,-0.5,-0.5,272
"2338",10,30,"spillover1","fp","spillover1 fp",7,0,1558,1558,74,0.5,0.5,1558
"2340",10,32,"spillover1","fp","spillover1 fp",5,0,516,516,74,0.5,-0.5,516
"2342",10,41,"spillover1","fp","spillover1 fp",6,0,602,602,74,-0.5,-0.5,602
"2344",10,36,"spillover1","fp","spillover1 fp",5,0,316,316,74,0.5,-0.5,316
"2346",10,40,"spillover1","fp","spillover1 fp",5,0,202,202,74,0.5,-0.5,202
"2348",10,27,"spillover1","fp","spillover1 fp",8,0,304,304,74,-0.5,0.5,304
"2350",10,46,"spillover1","fp","spillover1 fp",7,0,900,900,74,0.5,0.5,900
"2352",10,42,"spillover1","fp","spillover1 fp",7,0,1206,1206,74,0.5,0.5,1206
"2354",10,37,"spillover1","fp","spillover1 fp",6,0,264,264,74,-0.5,-0.5,264
"2356",10,28,"spillover1","fp","spillover1 fp",5,0,1052,1052,74,0.5,-0.5,1052
"2358",10,35,"spillover1","fp","spillover1 fp",8,0,660,660,74,-0.5,0.5,660
"2360",10,48,"spillover1","fp","spillover1 fp",5,0,2264,2264,74,0.5,-0.5,2264
"2362",10,33,"spillover1","fp","spillover1 fp",6,0,640,640,74,-0.5,-0.5,640
"2364",10,25,"spillover1","fp","spillover1 fp",6,0,184,184,74,-0.5,-0.5,184
"2366",10,29,"spillover1","fp","spillover1 fp",6,0,1014,1014,74,-0.5,-0.5,1014
"2368",10,31,"spillover1","fp","spillover1 fp",8,0,420,420,74,-0.5,0.5,420
"2370",10,44,"spillover1","fp","spillover1 fp",5,0,654,654,74,0.5,-0.5,654
"2372",10,34,"spillover1","fp","spillover1 fp",7,0,274,274,74,0.5,0.5,274
"2374",10,26,"spillover1","fp","spillover1 fp",7,0,950,950,74,0.5,0.5,950
"2376",10,39,"spillover1","fp","spillover1 fp",8,0,368,368,74,-0.5,0.5,368
"2378",10,47,"spillover1","fp","spillover1 fp",8,0,486,486,74,-0.5,0.5,486
"2380",10,38,"spillover1","fp","spillover1 fp",7,0,290,290,74,0.5,0.5,290
"2382",10,45,"spillover1","fp","spillover1 fp",6,0,342,342,74,-0.5,-0.5,342
"2384",10,43,"spillover1","fp","spillover1 fp",8,0,172,172,74,-0.5,0.5,172
"2386",11,25,"spillover1","fp","spillover1 fp",7,0,1282,1282,74,0.5,0.5,1282
"2388",11,45,"spillover1","fp","spillover1 fp",7,0,1142,1142,74,0.5,0.5,1142
"2390",11,26,"spillover1","fp","spillover1 fp",8,0,214,214,74,-0.5,0.5,214
"2392",11,46,"spillover1","fp","spillover1 fp",8,0,674,674,74,-0.5,0.5,674
"2394",11,27,"spillover1","fp","spillover1 fp",5,0,1486,1486,74,0.5,-0.5,1486
"2396",11,31,"spillover1","fp","spillover1 fp",5,0,958,958,74,0.5,-0.5,958
"2398",11,41,"spillover1","fp","spillover1 fp",7,0,1964,1964,74,0.5,0.5,1964
"2400",11,30,"spillover1","fp","spillover1 fp",8,0,990,990,74,-0.5,0.5,990
"2402",11,38,"spillover1","fp","spillover1 fp",8,0,1002,1002,74,-0.5,0.5,1002
"2404",11,47,"spillover1","fp","spillover1 fp",5,0,130,130,74,0.5,-0.5,130
"2406",11,36,"spillover1","fp","spillover1 fp",6,0,576,576,74,-0.5,-0.5,576
"2408",11,37,"spillover1","fp","spillover1 fp",7,0,1366,1366,74,0.5,0.5,1366
"2410",11,32,"spillover1","fp","spillover1 fp",6,0,1218,1218,74,-0.5,-0.5,1218
"2412",11,44,"spillover1","fp","spillover1 fp",6,0,438,438,74,-0.5,-0.5,438
"2414",11,43,"spillover1","fp","spillover1 fp",5,0,2706,2706,74,0.5,-0.5,2706
"2416",11,28,"spillover1","fp","spillover1 fp",6,0,284,284,74,-0.5,-0.5,284
"2418",11,48,"spillover1","fp","spillover1 fp",6,0,1476,1476,74,-0.5,-0.5,1476
"2420",11,42,"spillover1","fp","spillover1 fp",8,0,284,284,74,-0.5,0.5,284
"2422",11,40,"spillover1","fp","spillover1 fp",6,0,630,630,74,-0.5,-0.5,630
"2424",11,35,"spillover1","fp","spillover1 fp",5,0,1826,1826,74,0.5,-0.5,1826
"2426",11,33,"spillover1","fp","spillover1 fp",7,0,1152,1152,74,0.5,0.5,1152
"2428",11,39,"spillover1","fp","spillover1 fp",5,0,1978,1978,74,0.5,-0.5,1978
"2430",11,29,"spillover1","fp","spillover1 fp",7,0,1444,1444,74,0.5,0.5,1444
"2432",11,34,"spillover1","fp","spillover1 fp",8,0,416,416,74,-0.5,0.5,416
"2434",12,33,"spillover1","fp","spillover1 fp",6,0,618,618,74,-0.5,-0.5,618
"2436",12,34,"spillover1","fp","spillover1 fp",7,0,678,678,74,0.5,0.5,678
"2438",12,43,"spillover1","fp","spillover1 fp",8,0,795,795,74,-0.5,0.5,795
"2440",12,35,"spillover1","fp","spillover1 fp",8,0,177,177,74,-0.5,0.5,177
"2442",12,38,"spillover1","fp","spillover1 fp",7,0,589,589,74,0.5,0.5,589
"2444",12,44,"spillover1","fp","spillover1 fp",5,0,578,578,74,0.5,-0.5,578
"2446",12,25,"spillover1","fp","spillover1 fp",6,0,241,241,74,-0.5,-0.5,241
"2448",12,36,"spillover1","fp","spillover1 fp",5,0,1017,1017,74,0.5,-0.5,1017
"2450",12,28,"spillover1","fp","spillover1 fp",5,0,881,881,74,0.5,-0.5,881
"2452",12,31,"spillover1","fp","spillover1 fp",8,0,190,190,74,-0.5,0.5,190
"2454",12,29,"spillover1","fp","spillover1 fp",6,0,251,251,74,-0.5,-0.5,251
"2456",12,30,"spillover1","fp","spillover1 fp",7,0,424,424,74,0.5,0.5,424
"2458",12,45,"spillover1","fp","spillover1 fp",6,0,363,363,74,-0.5,-0.5,363
"2460",12,27,"spillover1","fp","spillover1 fp",8,0,571,571,74,-0.5,0.5,571
"2462",12,46,"spillover1","fp","spillover1 fp",7,0,686,686,74,0.5,0.5,686
"2464",12,41,"spillover1","fp","spillover1 fp",6,0,114,114,74,-0.5,-0.5,114
"2466",12,37,"spillover1","fp","spillover1 fp",6,0,555,555,74,-0.5,-0.5,555
"2468",12,32,"spillover1","fp","spillover1 fp",5,0,288,288,74,0.5,-0.5,288
"2470",12,42,"spillover1","fp","spillover1 fp",7,0,545,545,74,0.5,0.5,545
"2472",12,47,"spillover1","fp","spillover1 fp",8,0,565,565,74,-0.5,0.5,565
"2474",12,48,"spillover1","fp","spillover1 fp",5,0,146,146,74,0.5,-0.5,146
"2476",12,39,"spillover1","fp","spillover1 fp",8,0,172,172,74,-0.5,0.5,172
"2478",12,26,"spillover1","fp","spillover1 fp",7,0,840,840,74,0.5,0.5,840
"2480",12,40,"spillover1","fp","spillover1 fp",5,0,1559,1559,74,0.5,-0.5,1559
"2481",13,47,"spillover1","fp","spillover1 fp",6,0,1084,1084,74,-0.5,-0.5,1084
"2483",13,27,"spillover1","fp","spillover1 fp",6,0,532,532,74,-0.5,-0.5,532
"2485",13,41,"spillover1","fp","spillover1 fp",8,0,592,592,74,-0.5,0.5,592
"2487",13,35,"spillover1","fp","spillover1 fp",6,0,188,188,74,-0.5,-0.5,188
"2489",13,37,"spillover1","fp","spillover1 fp",8,0,614,614,74,-0.5,0.5,614
"2491",13,43,"spillover1","fp","spillover1 fp",6,0,874,874,74,-0.5,-0.5,874
"2493",13,44,"spillover1","fp","spillover1 fp",7,0,1456,1456,74,0.5,0.5,1456
"2495",13,46,"spillover1","fp","spillover1 fp",5,0,1210,1210,74,0.5,-0.5,1210
"2497",13,25,"spillover1","fp","spillover1 fp",8,0,584,584,74,-0.5,0.5,584
